tSNE1	tSNE2	cluster_id	cell_id
17.11	20.24	V26	N724_Exp110_sample4_combined_S1_BC3195_N01
-14.22	27.65	V15	N724_Exp110_sample4_combined_S1_BC3196_N01
8.74	-16.96	V13	N724_Exp110_sample4_combined_S1_BC3197_N03
7.23	32.78	V27	N724_Exp110_sample4_combined_S1_BC3198_N01
26.34	16.08	V26	N724_Exp110_sample4_combined_S1_BC3199_N02
33.96	3.11	V7	N724_Exp110_sample4_combined_S1_BC3200_N06
26.74	22.92	V26	N724_Exp110_sample4_combined_S1_BC3201_N02
9.37	-0.62	V25	N724_Exp110_sample4_combined_S1_BC3202_N01
27.1	16.75	V26	N724_Exp110_sample4_combined_S1_BC3203_N01
-17.86	-19.05	V1	N724_Exp110_sample4_combined_S1_BC3204_N01
11.31	30.98	V27	N724_Exp110_sample4_combined_S1_BC3205_N01
23.47	-6.92	V16	N724_Exp110_sample4_combined_S1_BC3206_N02
9.27	34.77	V27	N724_Exp110_sample4_combined_S1_BC3207_N01
-30.88	9.75	V24	N724_Exp110_sample4_combined_S1_BC3208_N02
20.32	18.22	V26	N724_Exp110_sample4_combined_S1_BC3209_N01
22.9	23.51	V26	N724_Exp110_sample4_combined_S1_BC3210_N01
-19.69	10.91	V12	N724_Exp110_sample4_combined_S1_BC3211_N01
22.42	3.31	V21	N724_Exp110_sample4_combined_S1_BC3212_N05
21.41	21.9	V26	N724_Exp110_sample4_combined_S1_BC3213_N01
5.85	21.76	V20	N724_Exp110_sample4_combined_S1_BC3214_N02
-1.06	32.16	V11	N724_Exp110_sample4_combined_S1_BC3215_N01
-17.89	4.38	V2	N724_Exp110_sample4_combined_S1_BC3216_N01
23.92	22.16	V26	N724_Exp110_sample4_combined_S1_BC3217_N01
-20.95	11.45	V12	N724_Exp110_sample4_combined_S1_BC3218_N01
0.07	-2.83	V25	N724_Exp110_sample4_combined_S1_BC3219_N01
-21.83	-18.52	V1	N724_Exp110_sample4_combined_S1_BC3220_N01
-24.02	-17.01	V1	N724_Exp110_sample4_combined_S1_BC3221_N01
10.51	0.1	V25	N724_Exp110_sample4_combined_S1_BC3222_N03
-15.18	-11.15	V1	N724_Exp110_sample4_combined_S1_BC3223_N01
-5.17	2.43	V25	N724_Exp110_sample4_combined_S1_BC3224_N03
-14.87	31.15	V15	N724_Exp110_sample4_combined_S1_BC3225_N03
-16.77	-8.06	V1	N724_Exp110_sample4_combined_S1_BC3226_N01
-19.83	-17.11	V1	N724_Exp110_sample4_combined_S1_BC3227_N01
-11	-30.98	V6	N724_Exp110_sample4_combined_S1_BC3228_N01
7.54	33.32	V27	N724_Exp110_sample4_combined_S1_BC3229_N01
-19.77	4.21	V2	N724_Exp110_sample4_combined_S1_BC3230_N01
-19.28	3.78	V2	N724_Exp110_sample4_combined_S1_BC3231_N01
16.73	19.21	V26	N724_Exp110_sample4_combined_S1_BC3232_N01
-20.66	-21.5	V1	N724_Exp110_sample4_combined_S1_BC3233_N01
7.06	-9.9	V25	N724_Exp110_sample4_combined_S1_BC3234_N02
-13.22	-2.4	V18	N724_Exp110_sample4_combined_S1_BC3235_N01
10.27	14.52	V20	N724_Exp110_sample4_combined_S1_BC3236_N02
18.73	23.03	V26	N724_Exp110_sample4_combined_S1_BC3237_N01
-15.21	-20.04	V1	N724_Exp110_sample4_combined_S1_BC3238_N01
24.55	21.76	V26	N724_Exp110_sample4_combined_S1_BC3239_N02
28.07	19.87	V26	N724_Exp110_sample4_combined_S1_BC3240_N01
-22.24	-19.44	V1	N724_Exp110_sample4_combined_S1_BC3241_N01
16.15	19.36	V26	N724_Exp110_sample4_combined_S1_BC3242_N01
-22.02	-18.86	V1	N724_Exp110_sample4_combined_S1_BC3243_N01
-22.89	1.38	V2	N724_Exp110_sample4_combined_S1_BC3244_N01
12.02	31.44	V27	N724_Exp110_sample4_combined_S1_BC3245_N01
-16.23	17.89	V12	N724_Exp110_sample4_combined_S1_BC3246_N01
-29.33	12.7	V24	N724_Exp110_sample4_combined_S1_BC3247_N01
-0.74	23.78	V4	N724_Exp110_sample4_combined_S1_BC3248_N02
-28.5	8.77	V24	N724_Exp110_sample4_combined_S1_BC3249_N01
-26.66	-6.85	V1	N724_Exp110_sample4_combined_S1_BC3250_N03
22.52	14.9	V26	N724_Exp110_sample4_combined_S1_BC3251_N01
25.44	20.77	V26	N724_Exp110_sample4_combined_S1_BC3252_N01
-18.38	-23.38	V1	N724_Exp110_sample4_combined_S1_BC3253_N01
-14.08	-14.44	V1	N724_Exp110_sample4_combined_S1_BC3254_N01
7.68	5.56	V21	N724_Exp110_sample4_combined_S1_BC3255_N02
-20.44	-9.57	V1	N724_Exp110_sample4_combined_S1_BC3256_N01
18.61	22.31	V26	N724_Exp110_sample4_combined_S1_BC3257_N01
-17.47	-13.53	V1	N724_Exp110_sample4_combined_S1_BC3258_N01
-12.54	-12.71	V1	N724_Exp110_sample4_combined_S1_BC3259_N01
-20.06	-6.12	V1	N724_Exp110_sample4_combined_S1_BC3261_N01
-26.62	-6.86	V1	N724_Exp110_sample4_combined_S1_BC3262_N02
-23.05	-20.49	V1	N724_Exp110_sample4_combined_S1_BC3263_N02
-28.6	8.5	V24	N724_Exp110_sample4_combined_S1_BC3264_N01
22.4	17.74	V26	N724_Exp110_sample4_combined_S1_BC3265_N01
13.98	11.76	V26	N724_Exp110_sample4_combined_S1_BC3266_N02
-20.67	10.39	V12	N724_Exp110_sample4_combined_S1_BC3267_N02
-15.32	-12.54	V1	N724_Exp110_sample4_combined_S1_BC3268_N01
-20	2.34	V2	N724_Exp110_sample4_combined_S1_BC3269_N02
-18.43	-8.68	V1	N724_Exp110_sample4_combined_S1_BC3270_N01
18.25	19.63	V26	N724_Exp110_sample4_combined_S1_BC3271_N01
15.6	18.41	V26	N724_Exp110_sample4_combined_S1_BC3272_N01
-10.86	-33.48	V6	N724_Exp110_sample4_combined_S1_BC3273_N01
-5.92	9.79	V25	N724_Exp110_sample4_combined_S1_BC3274_N02
12.26	-2.59	V25	N724_Exp110_sample4_combined_S1_BC3275_N01
-24.37	1.18	V2	N724_Exp110_sample4_combined_S1_BC3276_N02
19.59	19.29	V26	N724_Exp110_sample4_combined_S1_BC3277_N01
-16.74	-9.34	V1	N724_Exp110_sample4_combined_S1_BC3278_N01
-19.48	-17.19	V1	N724_Exp110_sample4_combined_S1_BC3279_N01
-11.65	-33.8	V6	N724_Exp110_sample4_combined_S1_BC3280_N02
-20.52	-15.72	V1	N724_Exp110_sample4_combined_S1_BC3281_N01
23.88	13.14	V26	N724_Exp110_sample4_combined_S1_BC3282_N02
23.91	17.54	V26	N724_Exp110_sample4_combined_S1_BC3283_N01
-8.37	30.29	V15	N724_Exp110_sample4_combined_S1_BC3284_N03
8.18	-28.65	V14	N724_Exp110_sample4_combined_S1_BC3285_N04
-7.34	17.52	V3	N724_Exp110_sample4_combined_S1_BC3286_N02
2.47	-19.93	V23	N724_Exp110_sample4_combined_S1_BC3287_N04
5.71	-4.91	V25	N724_Exp110_sample4_combined_S1_BC3288_N02
21.87	19.17	V26	N724_Exp110_sample4_combined_S1_BC3289_N01
-24.61	-16.35	V1	N724_Exp110_sample4_combined_S1_BC3290_N01
-18.46	2.19	V2	N724_Exp110_sample4_combined_S1_BC3291_N01
24.33	14.47	V26	N724_Exp110_sample4_combined_S1_BC3292_N01
-14.49	-18.95	V1	N724_Exp110_sample4_combined_S1_BC3293_N01
21.2	24.1	V26	N724_Exp110_sample4_combined_S1_BC3294_N02
24.51	22.39	V26	N724_Exp110_sample4_combined_S1_BC3295_N01
5.27	-8.01	V25	N724_Exp110_sample4_combined_S1_BC3296_N02
21.46	20.67	V26	N724_Exp110_sample4_combined_S1_BC3298_N02
25.28	20.59	V26	N724_Exp110_sample4_combined_S1_BC3299_N01
22.45	17.48	V26	N724_Exp110_sample4_combined_S1_BC3300_N01
13.36	-0.99	V21	N724_Exp110_sample4_combined_S1_BC3301_N05
22.56	22.85	V26	N724_Exp110_sample4_combined_S1_BC3302_N02
-20.56	11.82	V12	N724_Exp110_sample4_combined_S1_BC3303_N02
-22.94	-19.78	V1	N724_Exp110_sample4_combined_S1_BC3304_N01
16.34	20.61	V26	N724_Exp110_sample4_combined_S1_BC3305_N01
-23.39	1.38	V2	N724_Exp110_sample4_combined_S1_BC3306_N01
22.07	15.84	V26	N724_Exp110_sample4_combined_S1_BC3307_N01
20.02	23.29	V26	N724_Exp110_sample4_combined_S1_BC3308_N01
5.42	19.8	V20	N724_Exp110_sample4_combined_S1_BC3309_N01
-16.07	-16.29	V1	N724_Exp110_sample4_combined_S1_BC3310_N01
20.24	14.95	V26	N724_Exp110_sample4_combined_S1_BC3311_N01
-21.19	-9.4	V1	N724_Exp110_sample4_combined_S1_BC3312_N01
-23.12	1.81	V2	N724_Exp110_sample4_combined_S1_BC3313_N01
-20.05	-22.35	V1	N724_Exp110_sample4_combined_S1_BC3314_N01
0.89	-32.95	V14	N724_Exp110_sample4_combined_S1_BC3315_N02
2.89	20.31	V20	N724_Exp110_sample4_combined_S1_BC3316_N03
27.93	16.19	V26	N724_Exp110_sample4_combined_S1_BC3317_N01
7.91	22.35	V20	N724_Exp110_sample4_combined_S1_BC3318_N02
14.63	18.15	V26	N724_Exp110_sample4_combined_S1_BC3319_N01
-21.54	-11.1	V1	N724_Exp110_sample4_combined_S1_BC3320_N01
-11.53	-31.11	V6	N724_Exp110_sample4_combined_S1_BC3321_N01
22.55	21.3	V26	N724_Exp110_sample4_combined_S1_BC3322_N01
3.18	-1.24	V25	N724_Exp110_sample4_combined_S1_BC3323_N01
-13.36	-11.54	V1	N724_Exp110_sample4_combined_S1_BC3324_N01
22.99	20.89	V26	N724_Exp110_sample4_combined_S1_BC3325_N01
20.19	14.51	V26	N724_Exp110_sample4_combined_S1_BC3326_N01
14.5	11.96	V1	N724_Exp110_sample4_combined_S1_BC3327_N01
-27.5	10.65	V24	N724_Exp110_sample4_combined_S1_BC3328_N01
-18.67	-24.64	V1	N724_Exp110_sample4_combined_S1_BC3329_N01
-29.56	13.19	V24	N724_Exp110_sample4_combined_S1_BC3330_N02
-20.42	-17.52	V1	N724_Exp110_sample4_combined_S1_BC3331_N01
-21.76	-9.98	V1	N724_Exp110_sample4_combined_S1_BC3332_N01
23.26	0.57	V21	N724_Exp110_sample4_combined_S1_BC3333_N03
-16.13	-20.22	V1	N724_Exp110_sample4_combined_S1_BC3334_N01
-21.08	-22.8	V1	N724_Exp110_sample4_combined_S1_BC3335_N01
8.11	32.01	V27	N724_Exp110_sample4_combined_S1_BC3336_N01
8.27	-8.62	V13	N724_Exp110_sample4_combined_S1_BC3337_N02
12.43	-6.13	V25	N724_Exp110_sample4_combined_S1_BC3338_N02
-13.87	-17.17	V1	N724_Exp110_sample4_combined_S1_BC3339_N01
-21.11	-17.83	V1	N724_Exp110_sample4_combined_S1_BC3340_N01
-22.28	-15.1	V1	N724_Exp110_sample4_combined_S1_BC3341_N01
18.24	17.41	V26	N724_Exp110_sample4_combined_S1_BC3342_N01
-27.62	10.7	V24	N724_Exp110_sample4_combined_S1_BC3343_N01
21.4	21.16	V26	N724_Exp110_sample4_combined_S1_BC3344_N01
-11.45	-18.07	V1	N724_Exp110_sample4_combined_S1_BC3345_N01
-15.47	-20.24	V1	N724_Exp110_sample4_combined_S1_BC3346_N01
-23.63	0.04	V2	N724_Exp110_sample4_combined_S1_BC3347_N02
-23.49	-12.17	V1	N724_Exp110_sample4_combined_S1_BC3348_N01
20.94	18.13	V26	N724_Exp110_sample4_combined_S1_BC3349_N01
6.02	-5.78	V25	N724_Exp110_sample4_combined_S1_BC3350_N01
-30.36	9.57	V24	N724_Exp110_sample4_combined_S1_BC3351_N01
7	-4.02	V25	N724_Exp110_sample4_combined_S1_BC3352_N01
-18.41	7.57	V2	N724_Exp110_sample4_combined_S1_BC3353_N01
-14.61	26.84	V15	N724_Exp110_sample4_combined_S1_BC3354_N01
3.65	20.08	V25	N724_Exp110_sample4_combined_S1_BC3355_N01
-20.84	-0.08	V2	N724_Exp110_sample4_combined_S1_BC3356_N04
-13.53	-8.07	V1	N724_Exp110_sample4_combined_S1_BC3357_N01
21.31	16.38	V26	N724_Exp110_sample4_combined_S1_BC3358_N01
11.09	-2.22	V25	N724_Exp110_sample4_combined_S1_BC3359_N02
-18.89	-12.93	V1	N724_Exp110_sample4_combined_S1_BC3360_N01
18.89	21.68	V26	N724_Exp110_sample4_combined_S1_BC3361_N01
14.64	18.04	V26	N724_Exp110_sample4_combined_S1_BC3362_N01
6.13	3.11	V21	N724_Exp110_sample4_combined_S1_BC3363_N05
-28.74	10.17	V24	N724_Exp110_sample4_combined_S1_BC3364_N01
-13.27	-12.64	V1	N724_Exp110_sample4_combined_S1_BC3365_N01
-18.86	-7.01	V1	N724_Exp110_sample4_combined_S1_BC3366_N01
-23.23	-0.58	V2	N724_Exp110_sample4_combined_S1_BC3367_N02
4.68	-10.06	V23	N724_Exp110_sample4_combined_S1_BC3368_N01
2.68	-9.8	V23	N724_Exp110_sample4_combined_S1_BC3369_N02
20.05	13.29	V26	N724_Exp110_sample4_combined_S1_BC3370_N01
-14.89	-15.18	V1	N724_Exp110_sample4_combined_S1_BC3371_N01
-20.06	-22.42	V1	N724_Exp110_sample4_combined_S1_BC3372_N01
-15.44	-11.06	V1	N724_Exp110_sample4_combined_S1_BC3373_N01
-19.31	-9.98	V1	N724_Exp110_sample4_combined_S1_BC3374_N01
-23.63	-19.21	V1	N724_Exp110_sample4_combined_S1_BC3375_N01
13.63	-3.15	V25	N724_Exp110_sample4_combined_S1_BC3376_N02
16.05	14.86	V26	N724_Exp110_sample4_combined_S1_BC3377_N01
-26.97	8.35	V24	N724_Exp110_sample4_combined_S1_BC3378_N01
-12.63	-1.1	V18	N724_Exp110_sample4_combined_S1_BC3379_N01
-19.42	-24.34	V1	N724_Exp110_sample4_combined_S1_BC3380_N01
-20.36	-7.21	V1	N724_Exp110_sample4_combined_S1_BC3381_N01
-27.37	11.24	V24	N724_Exp110_sample4_combined_S1_BC3382_N01
23.5	17.3	V26	N724_Exp110_sample4_combined_S1_BC3383_N01
0.88	-32.38	V14	N724_Exp110_sample4_combined_S1_BC3384_N01
-26.09	-15.36	V1	N724_Exp110_sample4_combined_S1_BC3385_N01
3.55	-26.15	V25	N724_Exp110_sample4_combined_S1_BC3386_N01
23.12	22.47	V26	N724_Exp110_sample4_combined_S1_BC3387_N01
-19.96	12.02	V12	N724_Exp110_sample4_combined_S1_BC3388_N01
-19.93	-12.16	V1	N724_Exp110_sample4_combined_S1_BC3389_N01
-7.91	1.32	V25	N724_Exp110_sample4_combined_S1_BC3390_N01
17.16	6.34	V21	N724_Exp110_sample4_combined_S1_BC3391_N02
-26.26	-15.36	V1	N724_Exp110_sample4_combined_S1_BC3392_N01
-25.55	-20.89	V1	N724_Exp110_sample4_combined_S1_BC3393_N01
6.81	-8.72	V13	N724_Exp110_sample4_combined_S1_BC3394_N01
20.45	20.27	V26	N724_Exp110_sample4_combined_S1_BC3395_N01
-21.07	-7.48	V1	N724_Exp110_sample4_combined_S1_BC3396_N01
5.01	22.24	V20	N724_Exp110_sample4_combined_S1_BC3397_N02
-18.9	-22.49	V1	N724_Exp110_sample4_combined_S1_BC3398_N01
-14.23	-0.66	V18	N724_Exp110_sample4_combined_S1_BC3399_N03
-30.33	13.28	V24	N724_Exp110_sample4_combined_S1_BC3400_N01
-10.87	-13.19	V1	N724_Exp110_sample4_combined_S1_BC3401_N01
-10.96	-30.56	V6	N724_Exp110_sample4_combined_S1_BC3402_N01
-28.8	9.35	V24	N724_Exp110_sample4_combined_S1_BC3403_N01
-28.07	10.05	V24	N724_Exp110_sample4_combined_S1_BC3404_N01
24.77	16.84	V26	N724_Exp110_sample4_combined_S1_BC3405_N01
5.83	21.1	V20	N724_Exp110_sample4_combined_S1_BC3406_N01
24.98	17.67	V26	N724_Exp110_sample4_combined_S1_BC3407_N01
-18.1	4.72	V2	N724_Exp110_sample4_combined_S1_BC3408_N01
-27.97	8.72	V24	N724_Exp110_sample4_combined_S1_BC3409_N01
7.53	32.38	V27	N724_Exp110_sample4_combined_S1_BC3410_N01
21.03	22.1	V26	N724_Exp110_sample4_combined_S1_BC3411_N01
-20.1	-19.65	V1	N724_Exp110_sample4_combined_S1_BC3412_N01
17.1	19.56	V26	N724_Exp110_sample4_combined_S1_BC3413_N01
-19.56	-20.09	V1	N724_Exp110_sample4_combined_S1_BC3414_N01
22.17	17.16	V26	N724_Exp110_sample4_combined_S1_BC3415_N01
19.39	16.84	V26	N724_Exp110_sample4_combined_S1_BC3416_N01
-10.7	-32.5	V6	N724_Exp110_sample4_combined_S1_BC3417_N01
21.99	19.21	V26	N724_Exp110_sample4_combined_S1_BC3418_N01
-21.06	-11.28	V1	N724_Exp110_sample4_combined_S1_BC3419_N01
20.53	17.49	V26	N724_Exp110_sample4_combined_S1_BC3420_N01
-19.28	-13.53	V1	N724_Exp110_sample4_combined_S1_BC3421_N01
-20.99	3.42	V2	N724_Exp110_sample4_combined_S1_BC3422_N01
-18.72	2.44	V2	N724_Exp110_sample4_combined_S1_BC3423_N01
-21.41	-19.3	V1	N724_Exp110_sample4_combined_S1_BC3424_N01
-12.74	-16.79	V1	N724_Exp110_sample4_combined_S1_BC3425_N01
27.39	17.42	V26	N724_Exp110_sample4_combined_S1_BC3426_N01
10.65	-4.76	V25	N724_Exp110_sample4_combined_S1_BC3427_N01
-18.56	-16.61	V1	N724_Exp110_sample4_combined_S1_BC3428_N01
-14.76	-12.37	V1	N724_Exp110_sample4_combined_S1_BC3429_N01
10.1	33.51	V27	N724_Exp110_sample4_combined_S1_BC3430_N01
25.2	23.37	V26	N724_Exp110_sample4_combined_S1_BC3431_N01
20.08	14.55	V26	N724_Exp110_sample4_combined_S1_BC3432_N01
3.95	-1.66	V25	N724_Exp110_sample4_combined_S1_BC3433_N01
-13.11	-18.37	V1	N724_Exp110_sample4_combined_S1_BC3434_N01
-27.94	9.02	V24	N724_Exp110_sample4_combined_S1_BC3435_N01
28.76	19.19	V26	N724_Exp110_sample4_combined_S1_BC3436_N01
19.83	18.41	V26	N724_Exp110_sample4_combined_S1_BC3437_N01
-16.17	-21.24	V1	N724_Exp110_sample4_combined_S1_BC3438_N01
18.26	20.09	V26	N724_Exp110_sample4_combined_S1_BC3439_N01
-15.58	-11.58	V1	N724_Exp110_sample4_combined_S1_BC3440_N01
-15.76	-11.27	V1	N724_Exp110_sample4_combined_S1_BC3441_N01
-14.64	26.91	V15	N724_Exp110_sample4_combined_S1_BC3442_N02
16.31	18.62	V26	N724_Exp110_sample4_combined_S1_BC3443_N01
-20.23	-17.51	V1	N724_Exp110_sample4_combined_S1_BC3444_N01
-11.9	-30.04	V6	N724_Exp110_sample4_combined_S1_BC3445_N01
-4.58	5.94	V25	N724_Exp110_sample4_combined_S1_BC3446_N01
-16.05	-21.15	V1	N724_Exp110_sample4_combined_S1_BC3447_N01
-23.44	-11.68	V1	N724_Exp110_sample4_combined_S1_BC3448_N01
-19.6	3.37	V2	N724_Exp110_sample4_combined_S1_BC3449_N01
-10.44	-13.27	V1	N724_Exp110_sample4_combined_S1_BC3450_N01
23.76	17.48	V26	N724_Exp110_sample4_combined_S1_BC3451_N01
-14.73	-7.36	V1	N724_Exp110_sample4_combined_S1_BC3452_N01
-14.39	-8.72	V1	N724_Exp110_sample4_combined_S1_BC3453_N01
-28.04	9.79	V24	N724_Exp110_sample4_combined_S1_BC3454_N01
-11.91	-16.36	V1	N724_Exp110_sample4_combined_S1_BC3455_N01
-18.82	-15.16	V1	N724_Exp110_sample4_combined_S1_BC3456_N01
-27.86	-12.99	V1	N724_Exp110_sample4_combined_S1_BC3458_N01
9.93	33.5	V27	N724_Exp110_sample4_combined_S1_BC3459_N01
-22.88	-0.49	V2	N724_Exp110_sample4_combined_S1_BC3460_N01
21.52	17.53	V26	N724_Exp110_sample4_combined_S1_BC3461_N01
-16.77	-16.33	V1	N724_Exp110_sample4_combined_S1_BC3462_N01
-20.12	-22.25	V1	N724_Exp110_sample4_combined_S1_BC3463_N01
-16.03	-13.77	V1	N724_Exp110_sample4_combined_S1_BC3464_N01
15.43	16.66	V26	N724_Exp110_sample4_combined_S1_BC3465_N01
23.11	21.41	V26	N724_Exp110_sample4_combined_S1_BC3466_N01
-16.44	-18.92	V1	N724_Exp110_sample4_combined_S1_BC3467_N01
-19.48	-12.38	V1	N724_Exp110_sample4_combined_S1_BC3468_N01
23.17	18.96	V26	N724_Exp110_sample4_combined_S1_BC3469_N01
-17.39	-16.04	V1	N724_Exp110_sample4_combined_S1_BC3470_N01
-10.55	-33.31	V6	N724_Exp110_sample4_combined_S1_BC3471_N01
-15.22	-15.84	V1	N724_Exp110_sample4_combined_S1_BC3472_N01
-18.63	-7.32	V1	N724_Exp110_sample4_combined_S1_BC3473_N01
-11.84	-12.49	V1	N724_Exp110_sample4_combined_S1_BC3474_N01
31.85	2.44	V7	N726_Exp110_sample5_combined_S1_BC00002_N01
17.11	4.07	V21	N726_Exp110_sample5_combined_S1_BC00003_N01
-7.21	-26.58	V22	N726_Exp110_sample5_combined_S1_BC00005_N01
-7.23	-26.65	V22	N726_Exp110_sample5_combined_S1_BC00007_N01
26	-1.6	V16	N726_Exp110_sample5_combined_S1_BC00008_N01
25.41	2.34	V21	N726_Exp110_sample5_combined_S1_BC00010_N01
9.24	-10.17	V13	N726_Exp110_sample5_combined_S1_BC00013_N01
29.39	-3.86	V16	N726_Exp110_sample5_combined_S1_BC00014_N03
15.92	-11.61	V13	N726_Exp110_sample5_combined_S1_BC00015_N01
7.38	-33.33	V9	N726_Exp110_sample5_combined_S1_BC00016_N01
-8.96	23.15	V3	N726_Exp110_sample5_combined_S1_BC00017_N01
14.75	-12.22	V13	N726_Exp110_sample5_combined_S1_BC00018_N01
27.42	-1.47	V25	N726_Exp110_sample5_combined_S1_BC00020_N01
-12.27	20.54	V3	N726_Exp110_sample5_combined_S1_BC00021_N01
-7.03	-0.82	V25	N726_Exp110_sample5_combined_S1_BC00023_N01
17.73	-8.35	V16	N726_Exp110_sample5_combined_S1_BC00024_N01
28.22	-23.89	V9	N726_Exp110_sample5_combined_S1_BC00025_N01
26.98	-2.13	V16	N726_Exp110_sample5_combined_S1_BC00026_N02
-7.5	24.92	V3	N726_Exp110_sample5_combined_S1_BC00028_N01
25.19	-3.78	V16	N726_Exp110_sample5_combined_S1_BC00029_N01
-24.69	-2.19	V2	N726_Exp110_sample5_combined_S1_BC00030_N01
17.25	1.71	V21	N726_Exp110_sample5_combined_S1_BC00031_N02
-5.29	19.67	V3	N726_Exp110_sample5_combined_S1_BC00032_N01
-11.63	21.64	V3	N726_Exp110_sample5_combined_S1_BC00033_N01
-8.18	31.07	V15	N726_Exp110_sample5_combined_S1_BC00034_N01
-8.95	24.2	V3	N726_Exp110_sample5_combined_S1_BC00035_N01
-7.9	22.96	V3	N726_Exp110_sample5_combined_S1_BC00037_N01
-36.82	-2.41	V10	N726_Exp110_sample5_combined_S1_BC00038_N02
-7.67	24.6	V3	N726_Exp110_sample5_combined_S1_BC00039_N01
2.33	-12.78	V23	N726_Exp110_sample5_combined_S1_BC00040_N03
18.64	-5.2	V21	N726_Exp110_sample5_combined_S1_BC00041_N01
-8.52	22	V3	N726_Exp110_sample5_combined_S1_BC00042_N02
26.37	-6.79	V16	N726_Exp110_sample5_combined_S1_BC00044_N01
-10.52	3.6	V25	N726_Exp110_sample5_combined_S1_BC00045_N01
-34.82	-5.23	V10	N726_Exp110_sample5_combined_S1_BC00046_N01
1.67	3.41	V25	N726_Exp110_sample5_combined_S1_BC00047_N01
23.53	-4.54	V21	N726_Exp110_sample5_combined_S1_BC00048_N01
-9.48	24.42	V3	N726_Exp110_sample5_combined_S1_BC00049_N02
-14.43	-0.59	V18	N726_Exp110_sample5_combined_S1_BC00050_N01
2	2.2	V21	N726_Exp110_sample5_combined_S1_BC00051_N01
-34.13	-1.64	V10	N726_Exp110_sample5_combined_S1_BC00052_N02
9.02	-13.52	V13	N726_Exp110_sample5_combined_S1_BC00053_N02
26.61	-4.9	V16	N726_Exp110_sample5_combined_S1_BC00054_N01
14.42	-28.58	V5	N726_Exp110_sample5_combined_S1_BC00055_N01
10.62	12.28	V20	N726_Exp110_sample5_combined_S1_BC00056_N01
-7.43	-3.2	V17	N726_Exp110_sample5_combined_S1_BC00057_N01
-9.53	5.12	V25	N726_Exp110_sample5_combined_S1_BC00058_N01
-10.16	4.76	V25	N726_Exp110_sample5_combined_S1_BC00059_N01
-37.69	-4.63	V10	N726_Exp110_sample5_combined_S1_BC00060_N02
24.59	-20.59	V9	N726_Exp110_sample5_combined_S1_BC00061_N03
23.7	-5.63	V16	N726_Exp110_sample5_combined_S1_BC00062_N01
-7.18	-26.73	V22	N726_Exp110_sample5_combined_S1_BC00063_N02
14.1	-12.16	V13	N726_Exp110_sample5_combined_S1_BC00064_N01
2.14	2.75	V21	N726_Exp110_sample5_combined_S1_BC00065_N01
15.65	-24.72	V5	N726_Exp110_sample5_combined_S1_BC00066_N01
27.23	-4.55	V16	N726_Exp110_sample5_combined_S1_BC00067_N01
28.83	-19.56	V9	N726_Exp110_sample5_combined_S1_BC00068_N02
-10.52	30.4	V15	N726_Exp110_sample5_combined_S1_BC00070_N01
11.64	-13.21	V13	N726_Exp110_sample5_combined_S1_BC00071_N02
-36.66	-1.89	V10	N726_Exp110_sample5_combined_S1_BC00072_N02
-9.34	24.48	V3	N726_Exp110_sample5_combined_S1_BC00073_N03
23.62	-5.82	V16	N726_Exp110_sample5_combined_S1_BC00074_N01
-35.33	-5.06	V10	N726_Exp110_sample5_combined_S1_BC00075_N01
1.98	27.85	V4	N726_Exp110_sample5_combined_S1_BC00077_N01
-4.6	22.17	V3	N726_Exp110_sample5_combined_S1_BC00078_N01
-8.83	16.91	V3	N726_Exp110_sample5_combined_S1_BC00079_N01
2.43	7.91	V25	N726_Exp110_sample5_combined_S1_BC00080_N02
11.68	4.65	V25	N726_Exp110_sample5_combined_S1_BC00081_N01
14.14	-8.12	V13	N726_Exp110_sample5_combined_S1_BC00082_N01
-16.9	27	V15	N726_Exp110_sample5_combined_S1_BC00083_N02
-12.52	7.18	V25	N726_Exp110_sample5_combined_S1_BC00084_N01
-5.31	-18.86	V23	N726_Exp110_sample5_combined_S1_BC00085_N02
25.01	-3.4	V16	N726_Exp110_sample5_combined_S1_BC00086_N01
14.7	-11.11	V13	N726_Exp110_sample5_combined_S1_BC00087_N01
-3.54	11.35	V25	N726_Exp110_sample5_combined_S1_BC00088_N01
25.15	-2.88	V21	N726_Exp110_sample5_combined_S1_BC00089_N02
-25.04	1.65	V2	N726_Exp110_sample5_combined_S1_BC00090_N02
1.59	6.25	V25	N726_Exp110_sample5_combined_S1_BC00091_N01
17.75	5.14	V21	N726_Exp110_sample5_combined_S1_BC00092_N02
-6.36	0.61	V25	N726_Exp110_sample5_combined_S1_BC00093_N01
-5.79	-1.74	V25	N726_Exp110_sample5_combined_S1_BC00094_N01
6.52	25.78	V20	N726_Exp110_sample5_combined_S1_BC00095_N01
18.73	8.03	V21	N726_Exp110_sample5_combined_S1_BC00096_N01
-10.52	4.04	V25	N726_Exp110_sample5_combined_S1_BC00097_N01
-11.97	23.04	V3	N726_Exp110_sample5_combined_S1_BC00098_N01
10.12	15.86	V20	N726_Exp110_sample5_combined_S1_BC00099_N01
-11.22	5.42	V25	N726_Exp110_sample5_combined_S1_BC00100_N02
-12.67	6.42	V25	N726_Exp110_sample5_combined_S1_BC00101_N01
28.41	-6.45	V16	N726_Exp110_sample5_combined_S1_BC00102_N01
-3.26	-22.63	V23	N726_Exp110_sample5_combined_S1_BC00103_N01
