DropBarcode	Junb
N704_Exp119_sample4_S1_BC00705_N03	3.69753543092971
N704_Exp119_sample4_S1_BC00707_N02	2.50649917695851
N704_Exp119_sample4_S1_BC00709_N03	4.72227880609167
N704_Exp119_sample4_S1_BC00725_N02	1.10079052852054
N704_Exp119_sample4_S1_BC00733_N03	1.69364531427418
N704_Exp119_sample4_S1_BC00737_N03	1.43060654150713
N704_Exp119_sample4_S1_BC00740_N03	-0.943624520908713
N704_Exp119_sample4_S1_BC00742_N02	-2.92072960226209
N704_Exp119_sample4_S1_BC00746_N03	3.2963707622378
N704_Exp119_sample4_S1_BC00747_N03	4.60377270379159
N704_Exp119_sample4_S1_BC00748_N03	-0.351333997162675
N704_Exp119_sample4_S1_BC00767_N02	-4.99927020122519
N704_Exp119_sample4_S1_BC00775_N01	0.880774617607058
N704_Exp119_sample4_S1_BC00781_N03	-0.780780221189781
N704_Exp119_sample4_S1_BC00789_N01	2.18533241189866
N704_Exp119_sample4_S1_BC00792_N02	-3.31582690544513
N704_Exp119_sample4_S1_BC00795_N02	1.15551531825973
N704_Exp119_sample4_S1_BC00802_N01	-1.07647842923094
N704_Exp119_sample4_S1_BC00809_N03	1.66989651279142
N704_Exp119_sample4_S1_BC00811_N03	-5.50581562655982
N704_Exp119_sample4_S1_BC00815_N03	-1.03462407537876
N704_Exp119_sample4_S1_BC00816_N02	-5.22234857469856
N704_Exp119_sample4_S1_BC00821_N03	-3.73693584920301
N704_Exp119_sample4_S1_BC00838_N02	-3.43334858353965
N704_Exp119_sample4_S1_BC00840_N02	-5.92268732399686
N704_Exp119_sample4_S1_BC00845_N03	0.0420960436928109
N704_Exp119_sample4_S1_BC00846_N02	4.32010208164719
N704_Exp119_sample4_S1_BC00855_N02	-6.80958159069309
N704_Exp119_sample4_S1_BC00874_N02	6.87048540299893
N704_Exp119_sample4_S1_BC00880_N03	3.09034899761184
N704_Exp119_sample4_S1_BC00898_N03	6.63895571700997
N704_Exp119_sample4_S1_BC00903_N03	-0.637332633663321
N704_Exp119_sample4_S1_BC00916_N01	2.85074427406318
N704_Exp119_sample4_S1_BC00920_N03	12.7777502665897
N704_Exp119_sample4_S1_BC00926_N02	-5.20443230943961
N704_Exp119_sample4_S1_BC00946_N03	-6.14537968773806
N704_Exp119_sample4_S1_BC00952_N04	-3.8275797985493
N704_Exp119_sample4_S1_BC00957_N02	-2.87660299227844
N704_Exp119_sample4_S1_BC00960_N03	-2.44102342363853
N704_Exp119_sample4_S1_BC00967_N02	1.71364392960056
N704_Exp119_sample4_S1_BC00971_N02	-5.51722692959839
N704_Exp119_sample4_S1_BC00973_N01	0.0494708390120717
N704_Exp119_sample4_S1_BC00974_N01	5.40891668997589
N704_Exp119_sample4_S1_BC00976_N02	-3.75101708165322
N704_Exp119_sample4_S1_BC00983_N01	-2.95618427264911
N704_Exp119_sample4_S1_BC00987_N01	2.45363093075062
N704_Exp119_sample4_S1_BC00997_N01	2.77667555442752
N704_Exp119_sample4_S1_BC01010_N03	3.12028530918552
N704_Exp119_sample4_S1_BC01017_N01	-1.92176438347323
N704_Exp119_sample4_S1_BC01040_N03	7.3102134199825
N704_Exp119_sample4_S1_BC01049_N03	-3.21715898937617
N704_Exp119_sample4_S1_BC01051_N02	1.03519876368724
N704_Exp119_sample4_S1_BC01053_N03	2.93567248367944
N704_Exp119_sample4_S1_BC01055_N03	1.11694051296589
N704_Exp119_sample4_S1_BC01065_N01	0.0497360756989482
N704_Exp119_sample4_S1_BC01066_N03	-1.06398398121207
N704_Exp119_sample4_S1_BC01067_N03	-2.86826729774794
N704_Exp119_sample4_S1_BC01075_N01	-2.16502652723556
N704_Exp119_sample4_S1_BC01078_N03	1.1704504130619
N704_Exp119_sample4_S1_BC01079_N03	-2.71194083297207
N704_Exp119_sample4_S1_BC01096_N03	-4.30130298743377
N704_Exp119_sample4_S1_BC01098_N04	-0.287230469154264
N704_Exp119_sample4_S1_BC01120_N01	-0.0722627852030575
N704_Exp119_sample4_S1_BC01132_N01	1.4657185042618
N704_Exp119_sample4_S1_BC01135_N04	-0.355069579909867
N704_Exp119_sample4_S1_BC01141_N02	-6.22330608379306
N704_Exp119_sample4_S1_BC01142_N02	-0.775675265045722
N704_Exp119_sample4_S1_BC01146_N04	8.12621868437375
N704_Exp119_sample4_S1_BC01154_N01	-0.800251105252984
N704_Exp119_sample4_S1_BC01156_N03	-3.30930590478537
N704_Exp119_sample4_S1_BC01162_N03	-3.26658436370649
N704_Exp119_sample4_S1_BC01163_N02	-0.95465603282498
N704_Exp119_sample4_S1_BC01170_N03	1.09130748128773
N704_Exp119_sample4_S1_BC01176_N01	0.292536015067303
N704_Exp119_sample4_S1_BC01181_N04	-0.203095400213458
N704_Exp119_sample4_S1_BC01187_N03	-0.582479936461477
N704_Exp119_sample4_S1_BC01189_N03	-2.56895277041771
N704_Exp119_sample4_S1_BC01196_N02	3.69991255965518
N704_Exp119_sample4_S1_BC01208_N04	0.0084230953292939
N704_Exp119_sample4_S1_BC01217_N04	0.653314010785373
N704_Exp119_sample4_S1_BC01223_N03	-1.23631488547539
N704_Exp119_sample4_S1_BC01226_N01	-3.27016707257967
N704_Exp119_sample4_S1_BC01227_N03	0.720821998817529
N704_Exp119_sample4_S1_BC01229_N01	-1.87960241688461
N704_Exp119_sample4_S1_BC01234_N03	6.16412645008641
N704_Exp119_sample4_S1_BC01239_N03	3.73644150549506
N704_Exp119_sample4_S1_BC01246_N04	-2.57661446884041
N704_Exp119_sample4_S1_BC01260_N03	-5.34092061913914
N704_Exp119_sample4_S1_BC01262_N03	1.04436039894905
N704_Exp119_sample4_S1_BC01267_N02	2.15533022021903
N704_Exp119_sample4_S1_BC01277_N02	-5.00946631630337
N704_Exp119_sample4_S1_BC01292_N03	0.568831153114192
N704_Exp119_sample4_S1_BC01310_N02	-4.23975539274795
N704_Exp119_sample4_S1_BC01324_N03	-1.44299481024552
N704_Exp119_sample4_S1_BC01331_N03	3.82439447229185
N704_Exp119_sample4_S1_BC01336_N02	5.64185871697372
N704_Exp119_sample4_S1_BC01343_N04	5.53363121960426
N704_Exp119_sample4_S1_BC01347_N01	-2.48521796167164
N704_Exp119_sample4_S1_BC01382_N03	0.534974407875908
N704_Exp119_sample4_S1_BC01384_N03	-3.27190184401045
N704_Exp119_sample4_S1_BC01388_N02	-5.08160079876027
N704_Exp119_sample4_S1_BC01391_N02	-1.35572437707095
N704_Exp119_sample4_S1_BC01397_N02	-0.136294010227486
N704_Exp119_sample4_S1_BC01398_N05	-0.96519734647209
N704_Exp119_sample4_S1_BC01402_N02	2.92641582047327
N704_Exp119_sample4_S1_BC01404_N03	-0.0131525374662398
N704_Exp119_sample4_S1_BC01406_N01	7.17309936254816
N704_Exp119_sample4_S1_BC01408_N02	-1.94066923652294
N704_Exp119_sample4_S1_BC01412_N04	-1.63026093308926
N704_Exp119_sample4_S1_BC01418_N03	0.578624525397896
N704_Exp119_sample4_S1_BC01424_N04	-0.706315033966005
N704_Exp119_sample4_S1_BC01425_N02	5.67006500557386
N704_Exp119_sample4_S1_BC01430_N03	-4.95339729841217
N704_Exp119_sample4_S1_BC01434_N02	-2.09051115977909
N704_Exp119_sample4_S1_BC01437_N04	-3.70599548485602
N704_Exp119_sample4_S1_BC01444_N03	-3.61817787454813
N704_Exp119_sample4_S1_BC01446_N02	-2.02626980916475
N704_Exp119_sample4_S1_BC01449_N03	-1.52585801027176
N704_Exp119_sample4_S1_BC01450_N01	0.556528643601701
N704_Exp119_sample4_S1_BC01456_N03	-3.05971038343225
N704_Exp119_sample4_S1_BC01459_N03	2.4428112997869
N704_Exp119_sample4_S1_BC01460_N03	-3.9540484440474
N704_Exp119_sample4_S1_BC01478_N01	-0.740253889540931
N704_Exp119_sample4_S1_BC01491_N01	0.800843727025369
N704_Exp119_sample4_S1_BC01496_N04	4.22011326137568
N704_Exp119_sample4_S1_BC01497_N02	-0.628783104094143
N704_Exp119_sample4_S1_BC01518_N04	1.17403908576394
N704_Exp119_sample4_S1_BC01528_N01	-1.93533347177714
N704_Exp119_sample4_S1_BC01531_N03	0.86959342510372
N704_Exp119_sample4_S1_BC01539_N03	-4.70456364008235
N704_Exp119_sample4_S1_BC01550_N03	0.167662612503831
N704_Exp119_sample4_S1_BC01551_N02	-3.24535938285432
N704_Exp119_sample4_S1_BC01555_N01	-1.93529577798674
N704_Exp119_sample4_S1_BC01563_N04	-0.943799027130077
N704_Exp119_sample4_S1_BC01570_N03	4.04436756935646
N704_Exp119_sample4_S1_BC01571_N04	0.447921292395031
N704_Exp119_sample4_S1_BC01572_N03	0.410082421077654
N704_Exp119_sample4_S1_BC01577_N05	-2.45210343783628
N704_Exp119_sample4_S1_BC01582_N03	0.506665455818142
N704_Exp119_sample4_S1_BC01584_N02	-1.81043844803727
N704_Exp119_sample4_S1_BC01587_N04	-0.222982435034711
N704_Exp119_sample4_S1_BC01593_N04	-3.56823966930151
N704_Exp119_sample4_S1_BC01594_N03	1.25694010114449
N704_Exp119_sample4_S1_BC01602_N01	0.0768162889867622
N704_Exp119_sample4_S1_BC01605_N01	-1.16854685356173
N704_Exp119_sample4_S1_BC01611_N01	-1.87610975471142
N704_Exp119_sample4_S1_BC01616_N03	-3.92646457257911
N704_Exp119_sample4_S1_BC01621_N04	8.48770545123091
N704_Exp119_sample4_S1_BC01623_N03	-0.165479707863405
N704_Exp119_sample4_S1_BC01625_N01	-1.83142528266684
N704_Exp119_sample4_S1_BC01634_N03	-2.99601584274003
N704_Exp119_sample4_S1_BC01653_N05	4.66783033266131
N704_Exp119_sample4_S1_BC01657_N04	-0.945256102647508
N704_Exp119_sample4_S1_BC01665_N05	-1.43125573936656
N704_Exp119_sample4_S1_BC01668_N01	1.55917892866507
N704_Exp119_sample4_S1_BC01670_N02	-0.377789405482537
N704_Exp119_sample4_S1_BC01676_N05	-2.65773370742081
N704_Exp119_sample4_S1_BC01686_N03	3.80758059997254
N704_Exp119_sample4_S1_BC01688_N02	0.890050704541657
N704_Exp119_sample4_S1_BC01703_N05	0.287184110862561
N704_Exp119_sample4_S1_BC01707_N03	-2.30854146132027
N704_Exp119_sample4_S1_BC01715_N04	7.58637556852348
N704_Exp119_sample4_S1_BC01725_N03	2.90615815862347
N704_Exp119_sample4_S1_BC01729_N04	-3.99570561832261
N704_Exp119_sample4_S1_BC01741_N02	-4.56376765516565
N704_Exp119_sample4_S1_BC01755_N04	-3.76406487294545
N704_Exp119_sample4_S1_BC01760_N02	-5.10568478659507
N704_Exp119_sample4_S1_BC01765_N03	-4.45928351707454
N704_Exp119_sample4_S1_BC01781_N05	1.65146733638723
N704_Exp119_sample4_S1_BC01783_N02	-3.16063653729957
N704_Exp119_sample4_S1_BC01791_N02	-3.0363047800073
N704_Exp119_sample4_S1_BC01803_N01	-0.838289258254897
N704_Exp119_sample4_S1_BC01805_N02	-0.276189090054905
N704_Exp119_sample4_S1_BC01826_N03	-3.07959774469326
N704_Exp119_sample4_S1_BC01828_N04	-1.3052386641014
N704_Exp119_sample4_S1_BC01831_N03	0.220444727878198
N704_Exp119_sample4_S1_BC01840_N04	0.299196929148474
N704_Exp119_sample4_S1_BC01851_N01	-1.3102839893701
N704_Exp119_sample4_S1_BC01853_N04	1.71917942898485
N704_Exp119_sample4_S1_BC01855_N05	-1.67470160495119
N704_Exp119_sample4_S1_BC01866_N02	-4.44130594313603
N704_Exp119_sample4_S1_BC01870_N05	-1.05902864939035
N704_Exp119_sample4_S1_BC01878_N03	2.16853094973971
N704_Exp119_sample4_S1_BC01883_N01	0.433972762403847
N704_Exp119_sample4_S1_BC01892_N01	-0.0911279525184784
N704_Exp119_sample4_S1_BC01913_N03	1.6195500948089
N704_Exp119_sample4_S1_BC01925_N04	-1.06084932482121
N704_Exp119_sample4_S1_BC01929_N02	6.64303905367707
N704_Exp119_sample4_S1_BC01936_N01	-2.2145127073804
N704_Exp119_sample4_S1_BC01942_N03	-0.333608405441982
N704_Exp119_sample4_S1_BC01950_N04	-2.90204690938355
N704_Exp119_sample4_S1_BC01955_N03	1.28343492461191
N704_Exp119_sample4_S1_BC01961_N04	3.18959813666867
N704_Exp119_sample4_S1_BC01962_N02	-2.38665280011165
N704_Exp119_sample4_S1_BC01966_N04	-4.21184306355566
N704_Exp119_sample4_S1_BC01976_N04	5.92619623563688
N704_Exp119_sample4_S1_BC01984_N05	-0.123665011310889
N704_Exp119_sample4_S1_BC01986_N02	-1.67714139852932
N704_Exp119_sample4_S1_BC01994_N05	-0.855927820105667
N704_Exp119_sample4_S1_BC02003_N03	-1.28587615734646
N704_Exp119_sample4_S1_BC02024_N01	-1.0746716876611
N704_Exp119_sample4_S1_BC02029_N01	0.514867696838146
N704_Exp119_sample4_S1_BC02030_N02	-1.32268995955659
N704_Exp119_sample4_S1_BC02036_N01	4.03472806537807
N704_Exp119_sample4_S1_BC02055_N02	1.31103845276832
N704_Exp119_sample4_S1_BC02062_N03	-1.99640595761875
N704_Exp119_sample4_S1_BC02064_N01	-1.64497970122918
N704_Exp119_sample4_S1_BC02070_N01	-0.819098356295711
N704_Exp119_sample4_S1_BC02087_N01	1.18499490304573
N704_Exp119_sample4_S1_BC02088_N01	0.165340416286688
N704_Exp119_sample4_S1_BC02090_N01	-0.995532906384689
N704_Exp119_sample4_S1_BC02094_N04	6.66259813488096
N704_Exp119_sample4_S1_BC02095_N02	1.42377804455426
N704_Exp119_sample4_S1_BC02113_N01	-1.28568534262978
N704_Exp119_sample4_S1_BC02115_N05	-2.99298021159171
N704_Exp119_sample4_S1_BC02120_N01	-1.66074462353959
N704_Exp119_sample4_S1_BC02122_N06	1.33151446524
N704_Exp119_sample4_S1_BC02124_N02	-0.323985633533989
N704_Exp119_sample4_S1_BC02139_N03	-3.20470873329143
N704_Exp119_sample4_S1_BC02145_N05	-0.0183879185778901
N704_Exp119_sample4_S1_BC02154_N02	7.9917881012894
N704_Exp119_sample4_S1_BC02157_N03	4.95717545938658
N704_Exp119_sample4_S1_BC02166_N01	-0.262984010981512
N704_Exp119_sample4_S1_BC02171_N01	0.305340265573295
N704_Exp119_sample4_S1_BC02173_N05	-0.163832787161548
N704_Exp119_sample4_S1_BC02185_N03	-0.916373875916645
N704_Exp119_sample4_S1_BC02202_N01	0.345621980417087
N704_Exp119_sample4_S1_BC02211_N04	1.77349621419493
N704_Exp119_sample4_S1_BC02240_N05	-1.15153391196338
N704_Exp119_sample4_S1_BC02249_N01	-1.29877659295127
N704_Exp119_sample4_S1_BC02250_N01	0.308346738769302
N704_Exp119_sample4_S1_BC02258_N03	3.79342201252384
N704_Exp119_sample4_S1_BC02263_N03	-2.17191998649047
N704_Exp119_sample4_S1_BC02265_N04	-1.32005508798021
N704_Exp119_sample4_S1_BC02271_N01	1.34303367205711
N704_Exp119_sample4_S1_BC02272_N01	0.475387320920094
N704_Exp119_sample4_S1_BC02285_N02	-2.01268038836983
N704_Exp119_sample4_S1_BC02290_N01	0.49876452405746
N704_Exp119_sample4_S1_BC02309_N01	-0.519112962755195
N704_Exp119_sample4_S1_BC02314_N01	-0.340532999972531
N704_Exp119_sample4_S1_BC02335_N04	0.488426819209833
N704_Exp119_sample4_S1_BC02340_N03	0.622847269664831
N704_Exp119_sample4_S1_BC02341_N01	2.29978887643957
N704_Exp119_sample4_S1_BC02342_N03	1.33785373528989
N704_Exp119_sample4_S1_BC02348_N03	2.73449005707552
N704_Exp119_sample4_S1_BC02350_N04	-2.06441895982837
N704_Exp119_sample4_S1_BC02367_N01	-0.744975295628338
N704_Exp119_sample4_S1_BC02372_N01	0.152913202997008
N704_Exp119_sample4_S1_BC02379_N06	-2.644594782239
N704_Exp119_sample4_S1_BC02381_N01	-1.2864411882493
N704_Exp119_sample4_S1_BC02382_N03	-2.01241218360742
N704_Exp119_sample4_S1_BC02383_N04	-2.80495186108045
N704_Exp119_sample4_S1_BC02384_N04	-1.45572885569809
N704_Exp119_sample4_S1_BC02387_N02	2.301411843133
N704_Exp119_sample4_S1_BC02393_N04	-1.14941379989376
N704_Exp119_sample4_S1_BC02399_N02	0.387588189909377
N704_Exp119_sample4_S1_BC02407_N02	-2.15106850540124
N704_Exp119_sample4_S1_BC02411_N03	-0.26816606167527
N704_Exp119_sample4_S1_BC02415_N03	-3.55420741081632
N704_Exp119_sample4_S1_BC02420_N01	2.75220163602338
N704_Exp119_sample4_S1_BC02425_N01	-3.66927654465941
N704_Exp119_sample4_S1_BC02426_N01	-1.44003120492531
N704_Exp119_sample4_S1_BC02435_N01	-0.110135011315553
N704_Exp119_sample4_S1_BC02444_N02	2.61109645822165
N704_Exp119_sample4_S1_BC02455_N01	-0.0692935089995019
N704_Exp119_sample4_S1_BC02457_N01	2.09699697114377
N704_Exp119_sample4_S1_BC02466_N03	-2.59206923404629
N704_Exp119_sample4_S1_BC02494_N03	-3.44860157771943
N704_Exp119_sample4_S1_BC02495_N01	1.79093319555392
N704_Exp119_sample4_S1_BC02517_N01	0.483670217787962
N704_Exp119_sample4_S1_BC02519_N04	2.4882036081992
N704_Exp119_sample4_S1_BC02525_N02	-2.37008550694181
N704_Exp119_sample4_S1_BC02537_N01	1.53151797823149
N704_Exp119_sample4_S1_BC02548_N01	1.10347075456621
N704_Exp119_sample4_S1_BC02571_N02	-3.31051095151158
N704_Exp119_sample4_S1_BC02593_N01	1.93472794945442
N704_Exp119_sample4_S1_BC02612_N03	-0.999998430543716
N704_Exp119_sample4_S1_BC02622_N01	-0.487216919904552
N704_Exp119_sample4_S1_BC02630_N03	-1.02704618195073
N704_Exp119_sample4_S1_BC02637_N01	3.63508988400454
N704_Exp119_sample4_S1_BC02646_N03	0.529072230873934
N704_Exp119_sample4_S1_BC02662_N01	0.243696683876
N704_Exp119_sample4_S1_BC02666_N01	1.26503317693759
N704_Exp119_sample4_S1_BC02684_N02	-3.48399576521176
N704_Exp119_sample4_S1_BC02721_N03	2.38305753975289
N704_Exp119_sample4_S1_BC02724_N01	3.1157021033309
N704_Exp119_sample4_S1_BC02733_N01	1.98785290976072
N704_Exp119_sample4_S1_BC02743_N01	1.53001871916299
N704_Exp119_sample4_S1_BC02746_N01	0.010582432415199
N704_Exp119_sample4_S1_BC02762_N05	3.04812548156757
N704_Exp119_sample4_S1_BC02774_N05	-2.81681269498345
N704_Exp119_sample4_S1_BC02783_N02	4.03352286092426
N704_Exp119_sample4_S1_BC02796_N02	4.43958012058257
N704_Exp119_sample4_S1_BC02814_N01	0.707477385819794
N704_Exp119_sample4_S1_BC02822_N01	1.65175948042991
N704_Exp119_sample4_S1_BC02836_N03	-0.735619826195902
N704_Exp119_sample4_S1_BC02851_N01	1.70788759434413
N704_Exp119_sample4_S1_BC02864_N01	2.7202153610787
N704_Exp119_sample4_S1_BC02872_N03	-2.57573837431701
N704_Exp119_sample4_S1_BC02875_N04	-1.84677631061923
N704_Exp119_sample4_S1_BC02887_N01	-0.226498523561476
N704_Exp119_sample4_S1_BC02902_N01	0.597368734118098
N704_Exp119_sample4_S1_BC02904_N01	2.21261064045895
N704_Exp119_sample4_S1_BC02908_N04	-0.989159286404751
N704_Exp119_sample4_S1_BC02909_N01	2.41048878111391
N704_Exp119_sample4_S1_BC02918_N01	-0.415682520918953
N704_Exp119_sample4_S1_BC02934_N03	0.923910282999778
N704_Exp119_sample4_S1_BC02935_N01	0.704930083720783
N704_Exp119_sample4_S1_BC02940_N01	0.225622464411947
N704_Exp119_sample4_S1_BC02950_N01	-0.396767024636619
N704_Exp119_sample4_S1_BC02982_N02	-1.87895339146141
N704_Exp119_sample4_S1_BC02993_N01	1.37329715630282
N704_Exp119_sample4_S1_BC03008_N01	3.23436853533511
N704_Exp119_sample4_S1_BC03041_N01	0.891593950765498
N704_Exp119_sample4_S1_BC03042_N01	2.31907422147052
N704_Exp119_sample4_S1_BC03049_N02	0.747869438248769
N704_Exp119_sample4_S1_BC03077_N01	-0.706607703257955
N704_Exp119_sample4_S1_BC03083_N01	0.655427307828149
N704_Exp119_sample4_S1_BC03113_N03	0.081753375908964
N704_Exp119_sample4_S1_BC03114_N01	1.2606122789232
N704_Exp119_sample4_S1_BC03140_N04	2.61684485287969
N704_Exp119_sample4_S1_BC03165_N01	1.98706367323424
N704_Exp119_sample4_S1_BC03169_N05	1.11283392057462
N704_Exp119_sample4_S1_BC03177_N01	0.512247954978217
N704_Exp119_sample4_S1_BC03213_N05	0.901839429375337
N704_Exp119_sample4_S1_BC03216_N01	1.67968598801786
N704_Exp119_sample4_S1_BC03232_N01	-1.30158152501621
N704_Exp119_sample4_S1_BC03239_N04	-1.7513484625675
N704_Exp119_sample4_S1_BC03262_N01	-0.164908956072663
N704_Exp119_sample4_S1_BC03286_N01	-0.402668057765016
N704_Exp119_sample4_S1_BC03291_N01	0.783571154168404
N704_Exp119_sample4_S1_BC03303_N01	0.125093135906364
N704_Exp119_sample4_S1_BC03307_N01	2.50206292650358
N704_Exp119_sample4_S1_BC03321_N01	0.0592975290202077
N704_Exp119_sample4_S1_BC03334_N01	2.37047159080534
N704_Exp119_sample4_S1_BC03346_N04	6.03546687915926
N704_Exp119_sample4_S1_BC03356_N03	0.652172194290666
N704_Exp119_sample4_S1_BC03364_N03	-1.18748359579846
N704_Exp119_sample4_S1_BC03372_N01	3.27937201592567
N704_Exp119_sample4_S1_BC03387_N01	1.53152599531293
N704_Exp119_sample4_S1_BC03398_N01	0.569005996716787
N704_Exp119_sample4_S1_BC03401_N01	-0.14664469384896
N704_Exp119_sample4_S1_BC03421_N01	2.01986041177679
N704_Exp119_sample4_S1_BC03428_N01	1.13921414569212
N704_Exp119_sample4_S1_BC03477_N01	1.42959629786976
N704_Exp119_sample4_S1_BC03482_N01	1.6851460207294
N704_Exp119_sample4_S1_BC03503_N01	-0.756016225724671
N704_Exp119_sample4_S1_BC03506_N01	0.222332308346633
N704_Exp119_sample4_S1_BC03513_N01	1.07763858944844
N704_Exp119_sample4_S1_BC03522_N03	0.501523797468548
N704_Exp119_sample4_S1_BC03525_N01	1.03650346127876
N704_Exp119_sample4_S1_BC03535_N03	-0.511788310203189
N704_Exp119_sample4_S1_BC03541_N04	1.25106817866926
N704_Exp119_sample4_S1_BC03558_N01	1.56724032621147
N704_Exp119_sample4_S1_BC03581_N03	3.85586594140192
N704_Exp119_sample4_S1_BC03615_N01	-0.112474784052678
N704_Exp119_sample4_S1_BC03627_N01	2.03239266356516
N704_Exp119_sample4_S1_BC03643_N01	-0.613467513537418
N704_Exp119_sample4_S1_BC03666_N04	4.49859883089043
N704_Exp119_sample4_S1_BC03681_N03	3.96322402578911
N704_Exp119_sample4_S1_BC03700_N01	0.769154932445715
N704_Exp119_sample4_S1_BC03712_N01	-1.82704943867237
N704_Exp119_sample4_S1_BC03716_N01	1.29254678401001
N704_Exp119_sample4_S1_BC03737_N01	-1.96337961280354
N704_Exp119_sample4_S1_BC03738_N01	-0.812703884858116
N704_Exp119_sample4_S1_BC03753_N03	-0.0923126695841909
N704_Exp119_sample4_S1_BC03765_N03	-2.62212740217264
N704_Exp119_sample4_S1_BC03772_N02	0.417591156014105
N704_Exp119_sample4_S1_BC03775_N02	0.987900887446204
N704_Exp119_sample4_S1_BC03782_N01	-1.85721109207847
N704_Exp119_sample4_S1_BC03787_N01	1.54384529300427
N704_Exp119_sample4_S1_BC03804_N01	-0.402973352675234
N704_Exp119_sample4_S1_BC03807_N04	-0.410775339257533
N704_Exp119_sample4_S1_BC03813_N01	2.06078833181551
N704_Exp119_sample4_S1_BC03817_N01	-0.00310473884527787
N704_Exp119_sample4_S1_BC03824_N01	0.864921144563598
N704_Exp119_sample4_S1_BC03832_N01	-1.13737436590601
N704_Exp119_sample4_S1_BC03844_N01	-0.991671406836709
N704_Exp119_sample4_S1_BC03849_N05	1.67598861615743
N704_Exp119_sample4_S1_BC03872_N01	1.95097506305326
N704_Exp119_sample4_S1_BC03873_N01	0.0741712299527614
N704_Exp119_sample4_S1_BC03876_N02	0.647790683811014
N704_Exp119_sample4_S1_BC03896_N01	-0.0543129584734374
N704_Exp119_sample4_S1_BC03899_N01	-0.0557039490256103
N704_Exp119_sample4_S1_BC03913_N01	2.31642721960662
N704_Exp119_sample4_S1_BC03924_N04	-1.68545834599241
N704_Exp119_sample4_S1_BC03927_N01	1.99393323188681
N704_Exp119_sample4_S1_BC03934_N01	0.199785298917052
N704_Exp119_sample4_S1_BC03940_N01	-2.23938076899627
N704_Exp119_sample4_S1_BC03950_N01	0.0916332767743973
N704_Exp119_sample4_S1_BC03951_N01	0.0124315996674704
N704_Exp119_sample4_S1_BC03958_N04	0.133605915400662
N704_Exp119_sample4_S1_BC03960_N01	0.17231974406406
N704_Exp119_sample4_S1_BC03962_N03	-2.84106912756803
N704_Exp119_sample4_S1_BC03963_N01	0.349416708235971
N704_Exp119_sample4_S1_BC03965_N01	-1.10904380326302
N704_Exp119_sample4_S1_BC03982_N01	1.52349617114241
N704_Exp119_sample4_S1_BC04003_N01	-1.9980672206196
N704_Exp119_sample4_S1_BC04013_N01	-1.52696487495761
N704_Exp119_sample4_S1_BC04020_N02	2.10053957578661
N704_Exp119_sample4_S1_BC04021_N01	1.30612948108564
N704_Exp119_sample4_S1_BC04035_N01	0.257092303009385
N704_Exp119_sample4_S1_BC04047_N03	-1.99513264289812
N704_Exp119_sample4_S1_BC04048_N01	-0.994953353142992
N704_Exp119_sample4_S1_BC04055_N02	-0.246140346372429
N704_Exp119_sample4_S1_BC04067_N01	1.5245185307576
N704_Exp119_sample4_S1_BC04082_N05	0.0131564174561025
N704_Exp119_sample4_S1_BC04094_N03	-2.22140145176508
N704_Exp119_sample4_S1_BC04096_N01	-0.41502820842557
N704_Exp119_sample4_S1_BC04098_N01	-1.43223103241693
N704_Exp119_sample4_S1_BC04104_N01	0.170107998901647
N704_Exp119_sample4_S1_BC04113_N01	1.35724980984472
N704_Exp119_sample4_S1_BC04119_N01	-0.155453419709162
N704_Exp119_sample4_S1_BC04120_N01	2.02719888535476
N704_Exp119_sample4_S1_BC04122_N01	-1.28924611842437
N704_Exp119_sample4_S1_BC04123_N01	0.482161831366346
N704_Exp119_sample4_S1_BC04133_N01	0.201954790035763
N704_Exp119_sample4_S1_BC04142_N06	-0.828825571317877
N704_Exp119_sample4_S1_BC04150_N01	-0.770501790568311
N704_Exp119_sample4_S1_BC04158_N01	-0.335275571575777
N704_Exp119_sample4_S1_BC04161_N02	-2.78305124861809
N704_Exp119_sample4_S1_BC04170_N01	-1.61997451061388
N704_Exp119_sample4_S1_BC04177_N01	1.69257440884737
N704_Exp119_sample4_S1_BC04188_N01	1.0911093078472
N704_Exp119_sample4_S1_BC04192_N05	-1.44294667275071
N704_Exp119_sample4_S1_BC04193_N01	0.537142981115745
N704_Exp119_sample4_S1_BC04197_N01	-1.5303020735786
N704_Exp119_sample4_S1_BC04205_N01	-0.535318323166926
N704_Exp119_sample4_S1_BC04208_N01	-0.24150839764922
N704_Exp119_sample4_S1_BC04211_N01	0.192685765422281
N704_Exp119_sample4_S1_BC04212_N02	-1.34433751228295
N704_Exp119_sample4_S1_BC04219_N02	-0.918087048044117
N704_Exp119_sample4_S1_BC04232_N02	0.571833468957521
N704_Exp119_sample4_S1_BC04240_N01	-1.76360061579794
N704_Exp119_sample4_S1_BC04243_N02	1.54581613927665
N704_Exp119_sample4_S1_BC04251_N01	1.25245117368118
N704_Exp119_sample4_S1_BC04256_N01	-0.378618826006645
N704_Exp119_sample4_S1_BC04263_N01	0.0832895519420182
N704_Exp119_sample4_S1_BC04281_N01	-0.0456689965302169
N704_Exp119_sample4_S1_BC04291_N01	-0.574761143816835
N704_Exp119_sample4_S1_BC04293_N01	1.84932268612165
N704_Exp119_sample4_S1_BC04294_N01	-0.00648853704123711
N704_Exp119_sample4_S1_BC04295_N01	-1.06546869168742
