DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N718_Exp77_sample14_S1_BC0246_N01,0,0.314,218,199,149060,672,152167,305571,210897,311,0.502,190443
N718_Exp77_sample14_S1_BC0247_N02,0,0.303,228,208,231570,786,237156,542704,368027,469,0.563,275638
N718_Exp77_sample14_S1_BC0248_N01,0,0.29,216,202,148665,610,151692,353129,175298,241,0.57,174926
N718_Exp77_sample14_S1_BC0249_N02,0,0.367,210,193,486,238571,244616,644031,22353,577,0.62,269235
N718_Exp77_sample14_S1_BC0250_N01,0,0.392,204,187,301,149065,151347,329736,4565,298,0.541,180307
N718_Exp77_sample14_S1_BC0251_N03,0,0.29,204,198,312463,2479,301782,650854,365518,649,0.536,361523
N718_Exp77_sample14_S1_BC0252_N02,0,0.339,206,188,377,212140,218119,580882,12860,643,0.625,239215
N718_Exp77_sample14_S1_BC0253_N01,0,0.297,220,204,148211,500,150995,400903,221687,217,0.623,165754
N718_Exp77_sample14_S1_BC0254_N04,0,0.33,211,194,1340,311078,249684,842151,9241,884,0.704,259852
N718_Exp77_sample14_S1_BC0255_N01,0,0.317,228,207,147679,606,150390,361152,190549,302,0.584,171129
N718_Exp77_sample14_S1_BC0256_N01,0,0.404,190,181,279,148444,150250,370513,3323,159,0.594,169185
N718_Exp77_sample14_S1_BC0257_N02,0,0.344,210,192,696,190507,195299,522608,9475,392,0.626,213875
N718_Exp77_sample14_S1_BC0258_N01,0,0.294,227,211,146899,573,149685,345024,378397,351,0.566,173389
N718_Exp77_sample14_S1_BC0259_N02,0,0.382,205,188,316,181929,185993,518673,1519,428,0.641,201297
N718_Exp77_sample14_S1_BC0260_N01,0,0.318,222,204,146700,588,149489,354961,210531,306,0.579,170906
N718_Exp77_sample14_S1_BC0261_N01,0,0.296,220,205,145777,459,149456,308445,92939,215,0.515,183750
N718_Exp77_sample14_S1_BC0262_N01,0,0.349,219,200,146421,588,149315,343291,268181,280,0.565,173165
N718_Exp77_sample14_S1_BC0263_N01,0,0.346,191,174,269,146759,149254,416724,8071,202,0.642,161483
N718_Exp77_sample14_S1_BC0264_N01,0,0.381,199,185,193,147005,149144,269037,3302,256,0.446,203224
N718_Exp77_sample14_S1_BC0265_N02,0,0.297,215,199,452,213082,219206,561503,15309,459,0.61,243461
N718_Exp77_sample14_S1_BC0266_N01,0,0.312,230,205,145150,679,148903,464972,223244,350,0.68,157032
N718_Exp77_sample14_S1_BC0267_N01,0,0.324,208,192,280,146550,148791,339357,4821,189,0.562,173207
N718_Exp77_sample14_S1_BC0268_N02,0,0.317,201,187,375,212505,217827,643455,9913,369,0.661,232411
N718_Exp77_sample14_S1_BC0269_N01,0,0.237,230,207,145442,494,148431,321596,222196,214,0.538,177365
N718_Exp77_sample14_S1_BC0270_N01,0,0.211,234,214,144700,314,147867,439176,103060,75,0.663,157573
N718_Exp77_sample14_S1_BC0271_N01,0,0.42,205,190,300,145122,147267,313137,2927,355,0.53,177839
N718_Exp77_sample14_S1_BC0272_N03,0,0.235,234,213,235623,768,222402,530849,427050,474,0.581,253709
N718_Exp77_sample14_S1_BC0273_N01,0,0.386,204,186,341,143771,146233,449452,4803,326,0.675,154700
N718_Exp77_sample14_S1_BC0274_N02,0,0.376,193,184,296,193191,229438,408228,2749,732,0.438,316708
N718_Exp77_sample14_S1_BC0275_N01,0,0.369,207,191,237,143878,146041,316040,7379,187,0.538,174624
N718_Exp77_sample14_S1_BC0276_N01,0,0.294,225,210,143029,509,145907,372199,217818,213,0.608,162283
N718_Exp77_sample14_S1_BC0277_N02,0,0.321,213,198,424,243147,248906,573393,7088,548,0.566,288401
N718_Exp77_sample14_S1_BC0278_N02,0,0.357,214,194,421,171515,178577,622528,56485,503,0.713,184966
N718_Exp77_sample14_S1_BC0279_N01,0,0.293,222,203,142351,524,145542,358264,217853,194,0.594,163995
N718_Exp77_sample14_S1_BC0280_N01,0,0.276,218,202,142880,410,145473,316209,134459,195,0.54,173525
N718_Exp77_sample14_S1_BC0281_N02,0,0.283,216,195,416,219047,224521,588452,15558,544,0.618,247475
N718_Exp77_sample14_S1_BC0282_N01,0,0.357,216,200,142273,778,144845,319345,274106,385,0.546,171478
N718_Exp77_sample14_S1_BC0283_N03,0,0.336,202,186,592,257273,268196,795681,14456,704,0.663,285872
N718_Exp77_sample14_S1_BC0284_N05,0,0.32,212,194,370,207822,167588,482626,7043,569,0.653,179885
N718_Exp77_sample14_S1_BC0285_N02,0,0.273,226,209,212921,665,217676,497548,276043,337,0.563,253135
N718_Exp77_sample14_S1_BC0286_N03,0,0.316,209,191,366,206092,194591,440645,10148,473,0.558,227301
N718_Exp77_sample14_S1_BC0287_N03,0,0.31,209,191,439,236159,231527,641000,20965,611,0.639,251071
N718_Exp77_sample14_S1_BC0288_N02,0,0.342,187,181,331,187254,190854,514763,23234,388,0.629,208514
N718_Exp77_sample14_S1_BC0289_N01,0,0.275,225,206,140731,529,143844,370027,262298,185,0.611,159530
N718_Exp77_sample14_S1_BC0290_N01,0,0.351,222,204,140928,535,143731,426779,368128,230,0.663,153175
N718_Exp77_sample14_S1_BC0291_N03,0,0.309,219,202,269105,1058,283176,749895,408419,706,0.622,311107
N718_Exp77_sample14_S1_BC0292_N01,0,0.34,206,192,276,141445,143502,370123,3607,176,0.612,159009
N718_Exp77_sample14_S1_BC0293_N01,0,0.287,219,199,139846,558,143386,366651,255237,271,0.609,159346
N718_Exp77_sample14_S1_BC0294_N02,0,0.291,215,194,440,176057,181973,626043,8345,517,0.709,188832
N718_Exp77_sample14_S1_BC0295_N02,0,0.395,208,192,311,189273,193711,345137,5048,350,0.439,267038
N718_Exp77_sample14_S1_BC0296_N03,0,0.279,227,210,165770,654,141006,463618,333006,421,0.696,147342
N718_Exp77_sample14_S1_BC0297_N03,0,0.331,216,200,237962,770,221076,590775,350683,543,0.626,242205
N718_Exp77_sample14_S1_BC0298_N02,0,0.3,217,200,430,214873,220854,565831,19036,339,0.61,245275
N718_Exp77_sample14_S1_BC0299_N02,0,0.254,220,202,203166,681,208465,542058,265299,404,0.615,230369
N718_Exp77_sample14_S1_BC0300_N02,0,0.345,202,189,225,164281,169592,407296,7131,448,0.584,192973
N718_Exp77_sample14_S1_BC0301_N02,0,0.275,217,202,171848,511,175136,433308,289837,275,0.596,196960
N718_Exp77_sample14_S1_BC0302_N03,0,0.316,197,184,458,261030,303322,612288,11627,840,0.505,378295
N718_Exp77_sample14_S1_BC0303_N01,0,0.275,225,208,138210,464,141380,336050,197939,219,0.579,161565
N718_Exp77_sample14_S1_BC0304_N02,0,0.281,221,207,222043,572,227804,561032,286385,337,0.594,256639
N718_Exp77_sample14_S1_BC0305_N01,0,0.366,204,186,206,138691,141229,227313,12457,364,0.379,218260
N718_Exp77_sample14_S1_BC0306_N02,0,0.347,209,190,359,208040,213952,617327,5775,508,0.653,229543
N718_Exp77_sample14_S1_BC0307_N01,0,0.321,208,198,138678,529,140802,420511,265007,244,0.665,149860
N718_Exp77_sample14_S1_BC0308_N02,0,0.343,213,199,194,153486,157089,328853,3071,247,0.522,191451
N718_Exp77_sample14_S1_BC0309_N01,0,0.317,211,198,137698,412,140122,346911,160719,207,0.596,157543
N718_Exp77_sample14_S1_BC0310_N06,0,0.305,216,203,289482,1016,54497,745474,485109,943,0.927,54497
N718_Exp77_sample14_S1_BC0311_N02,0,0.404,205,189,273,155571,158603,422633,10007,292,0.625,173911
N718_Exp77_sample14_S1_BC0312_N04,0,0.298,211,194,185802,626,166825,470387,181488,450,0.645,180025
N718_Exp77_sample14_S1_BC0313_N02,0,0.312,201,185,359,229818,234992,645973,16278,440,0.636,255333
N718_Exp77_sample14_S1_BC0314_N01,0,0.272,222,204,137062,546,139858,378165,166958,229,0.63,152686
N718_Exp77_sample14_S1_BC0315_N02,0,0.28,220,204,206879,731,214631,592790,410580,425,0.638,232904
N718_Exp77_sample14_S1_BC0316_N01,0,0.25,233,214,136576,604,139175,344406,350365,246,0.596,156506
N718_Exp77_sample14_S1_BC0317_N01,0,0.347,213,199,136758,713,139090,280880,294995,406,0.505,173423
N718_Exp77_sample14_S1_BC0318_N03,0,0.276,211,204,178933,542,158653,370710,226169,476,0.572,182651
N718_Exp77_sample14_S1_BC0319_N03,0,0.317,226,208,224671,756,219619,535288,354149,459,0.59,248417
N718_Exp77_sample14_S1_BC0320_N02,0,0.317,205,188,407,231267,237152,578432,11298,474,0.59,268175
N718_Exp77_sample14_S1_BC0321_N01,0,0.247,222,202,134999,695,137871,358934,234900,316,0.616,152297
N718_Exp77_sample14_S1_BC0322_N03,0,0.271,218,202,284434,730,269406,668312,307300,536,0.597,302676
N718_Exp77_sample14_S1_BC0323_N01,0,0.287,218,203,135103,485,137608,390610,154173,220,0.648,148240
N718_Exp77_sample14_S1_BC0324_N04,0,0.318,204,187,522,282190,176238,865644,46767,806,0.796,177595
N718_Exp77_sample14_S1_BC0325_N01,0,0.309,210,194,222,135307,137418,271691,3035,244,0.494,173847
N718_Exp77_sample14_S1_BC0326_N01,0,0.331,204,187,259,134629,136997,322635,26355,271,0.575,157177
N718_Exp77_sample14_S1_BC0327_N02,0,0.28,217,204,220170,842,225933,587210,348535,496,0.615,249710
N718_Exp77_sample14_S1_BC0328_N01,0,0.28,220,200,134405,451,136855,384106,228171,237,0.644,147862
N718_Exp77_sample14_S1_BC0329_N02,0,0.345,216,200,178821,624,184462,434481,192622,385,0.575,211620
N718_Exp77_sample14_S1_BC0330_N01,0,0.235,207,197,134649,400,136613,263840,171770,168,0.482,175818
N718_Exp77_sample14_S1_BC0331_N02,0,0.298,226,205,210405,746,215572,500818,474275,407,0.57,248818
N718_Exp77_sample14_S1_BC0332_N01,0,0.325,215,194,278,133987,136386,336088,5130,265,0.594,153615
N718_Exp77_sample14_S1_BC0333_N01,0,0.295,218,204,133942,524,136286,307015,174719,221,0.556,159599
N718_Exp77_sample14_S1_BC0334_N02,0,0.316,225,209,168474,744,172995,424588,277694,421,0.593,195150
N718_Exp77_sample14_S1_BC0335_N01,0,0.305,206,187,220,134065,136134,348863,16041,249,0.61,151175
N718_Exp77_sample14_S1_BC0336_N01,0,0.369,211,194,293,133806,135922,267539,2711,194,0.492,172500
N718_Exp77_sample14_S1_BC0337_N02,0,0.335,206,189,297,195938,200393,544774,1623,393,0.632,218430
N718_Exp77_sample14_S1_BC0338_N01,0,0.242,227,209,133134,444,135767,238407,218955,213,0.431,189842
N718_Exp77_sample14_S1_BC0339_N03,0,0.221,221,208,247481,726,219332,611640,281271,515,0.641,237380
N718_Exp77_sample14_S1_BC0340_N01,0,0.252,225,203,132848,566,135618,356718,179770,256,0.62,149312
N718_Exp77_sample14_S1_BC0341_N02,0,0.26,234,208,177191,520,184109,521506,129695,352,0.647,198441
N718_Exp77_sample14_S1_BC0342_N01,0,0.289,224,207,133082,417,135350,263672,116297,219,0.487,173071
N718_Exp77_sample14_S1_BC0343_N02,0,0.347,213,198,198975,835,204226,517013,517114,467,0.605,227755
N718_Exp77_sample14_S1_BC0344_N02,0,0.34,220,198,401,180802,187737,568416,8807,519,0.67,199225
N718_Exp77_sample14_S1_BC0345_N01,0,0.344,211,194,309,132353,134719,344752,10342,281,0.609,149675
N718_Exp77_sample14_S1_BC0346_N01,0,0.32,211,192,318,132277,134706,427556,7997,194,0.685,141625
N718_Exp77_sample14_S1_BC0347_N03,0,0.269,210,197,197866,784,182866,494531,278444,469,0.63,199630
N718_Exp77_sample14_S1_BC0348_N04,0,0.368,203,186,596,259342,205381,707939,4566,706,0.71,213063
N718_Exp77_sample14_S1_BC0349_N01,0,0.303,219,206,131402,548,134027,299365,157427,225,0.552,157618
N718_Exp77_sample14_S1_BC0350_N01,0,0.291,210,200,131078,447,133978,249588,136541,264,0.463,177455
N718_Exp77_sample14_S1_BC0351_N01,0,0.348,210,189,285,131291,133883,379864,11556,216,0.648,144244
N718_Exp77_sample14_S1_BC0352_N01,0,0.377,211,195,329,131485,133572,405908,8976,186,0.671,141636
N718_Exp77_sample14_S1_BC0353_N03,0,0.343,216,196,371,158830,118676,673511,34474,496,0.824,119093
N718_Exp77_sample14_S1_BC0354_N01,0,0.275,233,217,131000,387,133454,307861,157698,177,0.567,154530
N718_Exp77_sample14_S1_BC0355_N04,0,0.382,199,186,238,146169,124860,300611,2157,335,0.585,141930
N718_Exp77_sample14_S1_BC0356_N02,0,0.317,211,194,378,218729,224291,577282,7537,406,0.611,248704
N718_Exp77_sample14_S1_BC0357_N03,0,0.238,200,186,191,159946,133786,392517,2319,290,0.659,142967
N718_Exp77_sample14_S1_BC0358_N01,0,0.314,212,193,177,130931,133147,298557,2736,252,0.554,156280
N718_Exp77_sample14_S1_BC0359_N01,0,0.214,234,212,130438,519,133137,385537,189605,203,0.655,142714
N718_Exp77_sample14_S1_BC0360_N03,0,0.264,226,210,211782,689,194072,586470,339330,483,0.669,206031
N718_Exp77_sample14_S1_BC0361_N01,0,0.311,225,208,130577,501,132954,301541,217744,247,0.559,155186
N718_Exp77_sample14_S1_BC0362_N02,0,0.345,197,186,228,143411,145795,381438,8909,270,0.618,160792
N718_Exp77_sample14_S1_BC0363_N01,0,0.34,219,199,313,130674,132908,311690,6133,164,0.574,152766
N718_Exp77_sample14_S1_BC0364_N02,0,0.325,218,203,177466,734,181963,442094,314933,361,0.588,206084
N718_Exp77_sample14_S1_BC0365_N01,0,0.288,223,206,129418,375,131940,305011,155854,156,0.567,152630
N718_Exp77_sample14_S1_BC0366_N02,0,0.351,159,166,375,164778,167452,356332,2425,306,0.53,202125
N718_Exp77_sample14_S1_BC0367_N02,0,0.336,213,201,215705,833,221139,552062,346633,495,0.599,247864
N718_Exp77_sample14_S1_BC0368_N02,0,0.352,199,184,439,214253,219480,614281,20592,597,0.643,237309
N718_Exp77_sample14_S1_BC0369_N05,0,0.261,223,207,281962,826,155853,667556,275158,634,0.767,158177
N718_Exp77_sample14_S1_BC0370_N05,0,0.283,214,204,199794,532,151706,525132,149740,458,0.711,157287
N718_Exp77_sample14_S1_BC0371_N02,0,0.32,208,197,156697,552,160303,348936,143823,380,0.541,191069
N718_Exp77_sample14_S1_BC0372_N01,0,0.388,207,190,285,129083,131142,364925,1211,256,0.641,142015
N718_Exp77_sample14_S1_BC0373_N01,0,0.297,204,193,129012,457,131063,268440,157765,211,0.512,161913
N718_Exp77_sample14_S1_BC0374_N03,0,0.447,188,180,413,148079,129509,402300,12356,1441,0.678,136718
N718_Exp77_sample14_S1_BC0375_N02,0,0.322,213,202,184935,959,190100,435047,333782,684,0.563,220940
N718_Exp77_sample14_S1_BC0376_N01,0,0.342,214,195,285,128023,130327,391080,7315,233,0.667,138567
N718_Exp77_sample14_S1_BC0377_N01,0,0.329,204,187,265,128249,130246,323316,5086,262,0.597,146294
N718_Exp77_sample14_S1_BC0378_N01,0,0.303,220,199,272,127347,130135,302794,6881,213,0.57,150101
N718_Exp77_sample14_S1_BC0379_N03,0,0.347,208,194,542,251097,239640,593501,36117,637,0.596,269399
N718_Exp77_sample14_S1_BC0380_N01,0,0.29,212,202,127630,491,129927,274630,134740,223,0.527,157442
N718_Exp77_sample14_S1_BC0381_N04,0,0.324,209,202,138186,507,103570,365746,252799,361,0.717,107090
N718_Exp77_sample14_S1_BC0382_N02,0,0.343,200,183,326,182330,186852,477549,14506,349,0.609,207688
N718_Exp77_sample14_S1_BC0383_N02,0,0.305,220,206,207477,609,212862,467831,155980,398,0.545,252416
N718_Exp77_sample14_S1_BC0384_N01,0,0.305,233,210,126837,622,129542,287320,421264,223,0.549,152888
N718_Exp77_sample14_S1_BC0385_N01,0,0.371,201,187,197,127532,129451,225668,2780,167,0.426,182348
N718_Exp77_sample14_S1_BC0386_N02,0,0.267,216,204,180512,638,185128,386869,241995,362,0.521,225862
N718_Exp77_sample14_S1_BC0387_N03,0,0.316,215,197,423,225790,207848,603240,4226,362,0.655,222679
N718_Exp77_sample14_S1_BC0388_N02,0,0.352,210,194,387,193449,198826,537444,4690,572,0.63,217082
N718_Exp77_sample14_S1_BC0389_N02,0,0.24,223,202,198124,782,203485,566062,271185,457,0.641,220374
N718_Exp77_sample14_S1_BC0390_N04,0,0.297,215,203,224901,529,190447,512091,266861,466,0.628,208259
N718_Exp77_sample14_S1_BC0391_N03,0,0.269,232,216,174043,510,155138,404554,262061,350,0.617,171278
N718_Exp77_sample14_S1_BC0392_N01,0,0.256,222,204,125994,459,128377,312868,164523,209,0.59,145217
N718_Exp77_sample14_S1_BC0393_N02,0,0.33,207,190,390,206863,212077,509172,8081,496,0.583,241345
N718_Exp77_sample14_S1_BC0394_N03,0,0.347,212,193,394,162430,123765,572068,9817,557,0.784,125054
N718_Exp77_sample14_S1_BC0395_N01,0,0.312,209,194,217,126318,128144,347409,9043,230,0.631,139789
N718_Exp77_sample14_S1_BC0396_N01,0,0.348,201,186,187,126488,128135,330482,1996,183,0.612,141982
N718_Exp77_sample14_S1_BC0397_N01,0,0.331,206,190,250,125685,127600,329414,13670,272,0.613,141344
N718_Exp77_sample14_S1_BC0398_N04,0,0.282,219,204,273365,831,237147,653439,299728,565,0.637,257505
N718_Exp77_sample14_S1_BC0399_N02,0,0.347,209,190,307,163838,167820,407687,9513,478,0.588,190074
N718_Exp77_sample14_S1_BC0400_N02,0,0.297,219,201,379,206824,212338,535826,13096,329,0.604,237072
N718_Exp77_sample14_S1_BC0401_N02,0,0.301,218,206,134869,527,137602,389283,411163,248,0.647,148361
N718_Exp77_sample14_S1_BC0402_N02,0,0.392,211,192,393,157436,163377,554855,4083,585,0.706,169854
N718_Exp77_sample14_S1_BC0403_N01,0,0.258,214,202,124466,396,126215,234456,154992,186,0.462,167576
N718_Exp77_sample14_S1_BC0404_N05,0,0.316,217,198,492,200854,38402,644732,10034,847,0.94,38402
N718_Exp77_sample14_S1_BC0405_N01,0,0.251,212,199,123800,389,125743,322948,3494,140,0.611,139530
N718_Exp77_sample14_S1_BC0406_N01,0,0.332,219,203,123341,383,125598,300696,145261,152,0.582,143098
N718_Exp77_sample14_S1_BC0407_N02,0,0.352,224,202,138556,679,143216,392935,268936,380,0.636,155697
N718_Exp77_sample14_S1_BC0408_N01,0,0.353,216,193,244,121850,124053,323702,4235,217,0.617,136931
N718_Exp77_sample14_S1_BC0409_N01,0,0.242,241,217,120498,477,123168,261896,135751,218,0.53,148737
N718_Exp77_sample14_S1_BC0410_N06,0,0.242,229,211,287844,653,162087,659273,224556,430,0.754,165135
N718_Exp77_sample14_S1_BC0411_N01,0,0.294,214,198,136,120496,123035,185037,1817,202,0.335,210187
N718_Exp77_sample14_S1_BC0412_N02,0,0.396,212,195,292,165829,169536,382683,16187,242,0.557,198342
N718_Exp77_sample14_S1_BC0413_N09,0,0.332,185,183,900,430358,73042,1017580,20940,1467,0.928,73042
N718_Exp77_sample14_S1_BC0414_N01,0,0.353,206,191,158,99076,121959,239397,5806,469,0.491,155085
N718_Exp77_sample14_S1_BC0415_N02,0,0.313,204,186,435,195663,201253,511135,6082,406,0.606,224184
N718_Exp77_sample14_S1_BC0416_N02,0,0.306,226,208,189274,663,194627,460904,410403,372,0.578,222764
N718_Exp77_sample14_S1_BC0417_N01,0,0.326,210,192,194,119700,121643,265639,1916,223,0.542,144738
N718_Exp77_sample14_S1_BC0418_N01,0,0.32,220,198,247,119245,121529,418455,4796,216,0.71,126094
N718_Exp77_sample14_S1_BC0419_N02,0,0.364,208,190,347,176853,181604,490229,43932,260,0.63,198358
N718_Exp77_sample14_S1_BC0420_N02,0,0.343,215,198,160931,791,166622,469273,484632,540,0.645,179860
N718_Exp77_sample14_S1_BC0421_N01,0,0.301,220,200,155,119106,121482,203319,9689,162,0.403,178895
N718_Exp77_sample14_S1_BC0422_N01,0,0.283,221,203,119404,360,121479,260527,135895,165,0.534,145984
N718_Exp77_sample14_S1_BC0423_N01,0,0.335,221,200,118097,586,120866,309874,251200,250,0.61,134199
N718_Exp77_sample14_S1_BC0424_N02,0,0.292,203,186,348,184524,188633,435862,13764,293,0.567,218261
N718_Exp77_sample14_S1_BC0425_N02,0,0.302,207,189,353,191228,196409,520454,6065,406,0.623,215739
N718_Exp77_sample14_S1_BC0426_N02,0,0.325,209,191,325,162567,166828,433779,7306,323,0.615,184359
N718_Exp77_sample14_S1_BC0427_N02,0,0.348,206,189,394,194945,199841,521726,2939,491,0.617,220550
N718_Exp77_sample14_S1_BC0428_N03,0,0.35,207,192,437,212318,179382,643365,4841,662,0.721,185110
N718_Exp77_sample14_S1_BC0429_N03,0,0.412,199,183,423,195154,175972,525707,14522,671,0.665,187280
N718_Exp77_sample14_S1_BC0430_N03,0,0.335,200,186,435,189194,158722,577839,23645,537,0.725,163492
N718_Exp77_sample14_S1_BC0431_N03,0,0.319,212,191,456,194755,179796,510174,2794,471,0.648,193706
N718_Exp77_sample14_S1_BC0432_N01,0,0.297,216,195,245,116990,119330,276900,5524,193,0.569,137807
N718_Exp77_sample14_S1_BC0433_N03,0,0.372,201,185,425,216686,185721,684993,8168,567,0.729,191013
N718_Exp77_sample14_S1_BC0434_N01,0,0.201,225,205,116490,462,118946,230243,104419,179,0.483,152819
N718_Exp77_sample14_S1_BC0435_N02,0,0.321,213,195,284,162116,165432,358707,4892,320,0.539,197597
N718_Exp77_sample14_S1_BC0436_N03,0,0.349,205,188,371,195362,183300,466903,4358,452,0.607,203977
N718_Exp77_sample14_S1_BC0437_N02,0,0.233,225,212,191917,411,196643,384559,192954,253,0.489,250733
N718_Exp77_sample14_S1_BC0438_N01,0,0.379,206,190,264,115989,118240,211326,1515,275,0.44,162515
N718_Exp77_sample14_S1_BC0439_N02,0,0.403,208,193,360,186789,190885,460355,6532,380,0.585,216831
N718_Exp77_sample14_S1_BC0440_N01,0,0.339,216,197,232,116197,118164,253454,2575,165,0.534,141988
N718_Exp77_sample14_S1_BC0441_N01,0,0.367,196,183,233,115946,117919,316989,6353,305,0.628,128958
N718_Exp77_sample14_S1_BC0442_N03,0,0.226,226,205,222568,992,208510,522927,357152,648,0.601,233317
N718_Exp77_sample14_S1_BC0443_N02,0,0.398,203,187,279,145185,148804,448318,4456,343,0.668,158076
N718_Exp77_sample14_S1_BC0444_N01,0,0.285,215,201,115574,397,117542,250142,141389,178,0.53,141875
N718_Exp77_sample14_S1_BC0445_N02,0,0.358,215,199,177796,857,182831,466703,460970,528,0.608,203304
N718_Exp77_sample14_S1_BC0446_N02,0,0.307,231,212,146598,617,152364,515786,376212,372,0.705,158481
N718_Exp77_sample14_S1_BC0447_N01,0,0.168,200,197,115430,307,116847,216258,152568,155,0.46,155624
N718_Exp77_sample14_S1_BC0448_N02,0,0.313,192,177,288,130779,133035,303064,7248,265,0.561,154952
N718_Exp77_sample14_S1_BC0449_N02,0,0.419,221,201,372,154752,160485,484799,20986,717,0.669,170388
N718_Exp77_sample14_S1_BC0450_N03,0,0.274,208,202,250372,604,240270,586212,121002,377,0.59,271669
N718_Exp77_sample14_S1_BC0451_N03,0,0.427,186,176,545,203489,194844,466264,13162,1706,0.582,222035
N718_Exp77_sample14_S1_BC0452_N05,0,0.355,225,204,456,142816,27487,491194,2015,343,0.944,27487
N718_Exp77_sample14_S1_BC0453_N01,0,0.376,212,195,253,114244,116366,234762,1984,221,0.504,145184
N718_Exp77_sample14_S1_BC0454_N02,0,0.296,223,206,169983,663,174436,406525,426303,404,0.571,201055
N718_Exp77_sample14_S1_BC0455_N01,0,0.375,220,202,114049,499,116233,252116,145751,271,0.539,138806
N718_Exp77_sample14_S1_BC0456_N05,0,0.403,209,194,597,310635,240350,778459,7146,885,0.691,251787
N718_Exp77_sample14_S1_BC0457_N02,0,0.296,229,210,121564,428,124889,346454,248934,246,0.64,135358
N718_Exp77_sample14_S1_BC0458_N03,0,0.302,220,204,190676,801,167856,491916,431813,606,0.659,179422
N718_Exp77_sample14_S1_BC0459_N01,0,0.295,213,202,113664,312,115542,328081,156342,165,0.648,124459
N718_Exp77_sample14_S1_BC0460_N02,0,0.367,208,191,294,168648,172467,308311,2065,342,0.441,236999
N718_Exp77_sample14_S1_BC0461_N03,0,0.404,209,191,404,243708,234233,520088,8916,616,0.55,276292
N718_Exp77_sample14_S1_BC0462_N05,0,0.324,204,190,287,215185,127582,442623,8576,393,0.712,132234
N718_Exp77_sample14_S1_BC0463_N02,0,0.286,224,207,136181,404,139307,336016,235028,280,0.585,158232
N718_Exp77_sample14_S1_BC0464_N01,0,0.269,213,199,112961,553,115045,310965,223759,244,0.63,125610
N718_Exp77_sample14_S1_BC0465_N01,0,0.347,218,202,112449,480,114908,362967,252798,188,0.683,120917
N718_Exp77_sample14_S1_BC0466_N02,0,0.294,227,208,143609,501,148280,383953,188571,302,0.614,164087
N718_Exp77_sample14_S1_BC0467_N02,0,0.335,204,187,381,181513,186110,545913,5718,447,0.659,198891
N718_Exp77_sample14_S1_BC0468_N02,0,0.357,218,197,277,150350,154426,408668,2682,363,0.622,169693
N718_Exp77_sample14_S1_BC0469_N02,0,0.319,229,212,178205,521,182742,437932,210513,353,0.583,208120
N718_Exp77_sample14_S1_BC0470_N02,0,0.372,209,191,315,169770,174170,438913,14958,403,0.603,194553
N718_Exp77_sample14_S1_BC0471_N04,0,0.404,211,192,502,181261,112744,588621,4580,935,0.808,113375
N718_Exp77_sample14_S1_BC0472_N01,0,0.297,225,206,111577,473,113719,224663,143310,209,0.494,143943
N718_Exp77_sample14_S1_BC0473_N03,0,0.347,209,193,489,216156,182974,704635,10605,680,0.74,187329
N718_Exp77_sample14_S1_BC0474_N01,0,0.349,212,193,214,111315,113576,347156,10299,194,0.673,120288
N718_Exp77_sample14_S1_BC0475_N01,0,0.3,220,205,111631,383,113516,243878,229629,205,0.535,136280
N718_Exp77_sample14_S1_BC0476_N02,0,0.33,222,203,140864,622,144126,323684,251808,355,0.555,169034
N718_Exp77_sample14_S1_BC0477_N01,0,0.243,235,210,110858,448,113287,304737,197169,163,0.628,123868
N718_Exp77_sample14_S1_BC0478_N02,0,0.388,215,192,287,139958,143392,400456,3966,363,0.642,155130
N718_Exp77_sample14_S1_BC0479_N04,0,0.237,227,204,177500,4909,166668,403305,189566,508,0.587,189065
N718_Exp77_sample14_S1_BC0480_N03,0,0.354,218,198,346,163006,149244,439899,16707,238,0.661,159315
N718_Exp77_sample14_S1_BC0481_N01,0,0.428,217,197,221,110582,112567,299649,7731,257,0.624,123471
N718_Exp77_sample14_S1_BC0482_N03,0,0.31,219,202,216287,1006,203655,508112,506194,564,0.599,228317
N718_Exp77_sample14_S1_BC0483_N02,0,0.358,208,196,130782,355,134078,313115,116507,238,0.572,154396
N718_Exp77_sample14_S1_BC0484_N03,0,0.267,233,216,164579,701,164078,462115,291467,394,0.645,177113
N718_Exp77_sample14_S1_BC0485_N03,0,0.423,200,189,239,192753,192084,470896,6436,372,0.592,216780
N718_Exp77_sample14_S1_BC0486_N01,0,0.356,195,183,200,109430,110894,262116,8059,194,0.577,127029
N718_Exp77_sample14_S1_BC0487_N01,0,0.326,224,210,108810,358,110861,294231,107882,207,0.623,121711
N718_Exp77_sample14_S1_BC0488_N08,0,0.268,199,198,291275,1015,71193,700861,387877,931,0.898,71197
N718_Exp77_sample14_S1_BC0489_N03,0,0.369,200,185,498,198415,173456,623713,11846,667,0.722,178938
N718_Exp77_sample14_S1_BC0490_N02,0,0.321,223,205,179305,637,183532,394817,343260,393,0.535,220175
N718_Exp77_sample14_S1_BC0491_N02,0,0.258,226,207,136281,408,140063,252894,65406,195,0.446,190685
N718_Exp77_sample14_S1_BC0492_N01,0,0.317,222,203,255,106868,108801,305489,4839,145,0.644,117540
