DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N705_Exp28_Sample5_S1_BC494_N01,0,0.676,98,90,8585,13,8683,12730,136,4,0.318,15504
N705_Exp28_Sample5_S1_BC495_N01,0,0.341,214,190,36,8529,8675,12737,1359,0,0.319,15449
N705_Exp28_Sample5_S1_BC496_N01,0,0.385,210,190,30,8545,8675,11956,1571,2,0.274,17583
N705_Exp28_Sample5_S1_BC497_N01,0,0.366,215,189,60,8456,8647,12528,1519,6,0.31,15784
N705_Exp28_Sample5_S1_BC498_N01,0,0.331,215,198,209,8282,8613,11278,2660,8,0.236,19934
N705_Exp28_Sample5_S1_BC499_N01,0,0.306,224,205,8469,24,8609,11583,22573,17,0.257,18503
N705_Exp28_Sample5_S1_BC500_N01,0,0.356,198,174,60,8287,8427,11460,1186,4,0.265,17633
N705_Exp28_Sample5_S1_BC501_N01,0,0.361,197,177,67,8259,8396,12575,1545,1,0.332,14443
N705_Exp28_Sample5_S1_BC502_N03,0,0.391,194,186,21831,57,21925,31192,44656,31,0.297,41480
N705_Exp28_Sample5_S1_BC503_N01,0,0.339,214,198,8182,42,8335,12210,17638,16,0.317,14905
N705_Exp28_Sample5_S1_BC504_N01,0,0.3,216,199,34,8175,8302,11147,723,1,0.255,17938
N705_Exp28_Sample5_S1_BC505_N01,0,0.341,213,197,8129,77,8291,13040,27253,10,0.364,13224
N705_Exp28_Sample5_S1_BC506_N01,0,0.297,211,190,24,8031,8145,11833,1998,0,0.312,14791
N705_Exp28_Sample5_S1_BC507_N01,0,0.304,218,193,84,7926,8135,11729,3719,7,0.306,14988
N705_Exp28_Sample5_S1_BC508_N01,0,0.376,220,199,7920,43,8093,12206,16543,7,0.337,13761
N705_Exp28_Sample5_S1_BC509_N01,0,0.323,208,192,7873,120,8084,12076,11711,7,0.331,13968
N705_Exp28_Sample5_S1_BC510_N01,0,0.267,235,209,7684,226,8080,13745,18806,25,0.412,11682
N705_Exp28_Sample5_S1_BC511_N01,0,0.379,201,189,7916,28,8020,10525,22036,11,0.238,18442
N705_Exp28_Sample5_S1_BC512_N01,0,0.313,208,190,7787,98,7982,11003,27192,18,0.275,16172
N705_Exp28_Sample5_S1_BC513_N01,0,0.391,201,187,7707,163,7963,11947,46344,21,0.333,13658
N705_Exp28_Sample5_S1_BC514_N03,0,0.423,197,186,19348,107,19055,29220,55159,23,0.348,31555
N705_Exp28_Sample5_S1_BC515_N01,0,0.381,204,188,7799,34,7913,10332,13194,8,0.234,18467
N705_Exp28_Sample5_S1_BC516_N01,0,0.073,185,172,144,7627,7865,8459,432,3,0.07,57377
N705_Exp28_Sample5_S1_BC517_N01,0,0.357,219,197,7558,195,7863,11373,12915,13,0.309,14399
N705_Exp28_Sample5_S1_BC518_N01,0,0.352,199,187,7650,92,7851,11019,31918,24,0.288,15281
N705_Exp28_Sample5_S1_BC519_N01,0,0.378,211,195,7652,60,7784,11961,21608,12,0.349,12849
N705_Exp28_Sample5_S1_BC520_N01,0,0.363,210,200,7635,47,7754,9992,18983,8,0.224,18833
N705_Exp28_Sample5_S1_BC521_N01,0,0.394,216,195,7518,42,7688,11067,8599,5,0.305,14208
N705_Exp28_Sample5_S1_BC522_N01,0,0.357,268,249,50,7478,7669,8591,1155,0,0.107,37107
N705_Exp28_Sample5_S1_BC523_N01,0,0.262,231,206,7330,124,7557,11812,39779,17,0.36,12161
N705_Exp28_Sample5_S1_BC524_N01,0,0.358,215,198,7390,88,7549,12130,12635,4,0.378,11692
N705_Exp28_Sample5_S1_BC525_N01,0,0.31,208,187,32,7430,7528,9787,2023,2,0.231,17795
N705_Exp28_Sample5_S1_BC526_N01,0,0.365,205,189,7345,70,7514,10806,17282,5,0.305,13913
N705_Exp28_Sample5_S1_BC527_N01,0,0.401,189,178,7278,14,7360,9767,13278,12,0.246,16406
N705_Exp28_Sample5_S1_BC528_N01,0,0.3,209,199,6830,406,7338,10134,11179,13,0.276,14804
N705_Exp28_Sample5_S1_BC529_N04,0,0.384,167,169,19983,104,19448,25860,45678,43,0.248,43115
N705_Exp28_Sample5_S1_BC530_N01,0,0.432,188,171,7037,145,7264,12413,11356,8,0.415,10450
N705_Exp28_Sample5_S1_BC531_N01,0,0.439,150,137,39,7173,7262,10360,905,2,0.299,13662
N705_Exp28_Sample5_S1_BC532_N01,0,0.356,220,200,7133,40,7245,10133,25070,14,0.285,14208
N705_Exp28_Sample5_S1_BC533_N01,0,0.311,207,185,61,7097,7241,9793,2049,0,0.261,15360
N705_Exp28_Sample5_S1_BC534_N01,0,0.345,212,196,6780,366,7217,11555,11771,7,0.375,11232
N705_Exp28_Sample5_S1_BC535_N01,0,0.293,208,190,43,7083,7207,10130,1630,2,0.289,13983
N705_Exp28_Sample5_S1_BC536_N02,0,0.447,171,167,11494,63,11669,15803,11485,9,0.262,24669
N705_Exp28_Sample5_S1_BC537_N01,0,0.274,233,208,6967,25,7122,9878,22908,9,0.279,14228
N705_Exp28_Sample5_S1_BC538_N01,0,0.373,208,191,6962,34,7083,10219,13497,5,0.307,13033
N705_Exp28_Sample5_S1_BC539_N01,0,0.406,213,190,6882,40,7027,9882,8730,11,0.289,13619
N705_Exp28_Sample5_S1_BC540_N01,0,0.31,220,198,38,6895,6992,9022,986,4,0.225,16912
N705_Exp28_Sample5_S1_BC541_N01,0,0.361,203,189,6800,68,6958,9452,10235,9,0.264,14598
N705_Exp28_Sample5_S1_BC542_N01,0,0.284,203,195,6595,272,6953,9320,29665,28,0.254,15089
N705_Exp28_Sample5_S1_BC543_N01,0,0.323,252,234,6771,25,6880,7872,4994,2,0.126,28551
N705_Exp28_Sample5_S1_BC544_N01,0,0.328,222,201,6678,73,6866,11322,14509,7,0.394,10291
N705_Exp28_Sample5_S1_BC545_N01,0,0.353,222,204,6602,68,6783,11138,27414,8,0.391,10219
N705_Exp28_Sample5_S1_BC546_N01,0,0.34,202,191,6630,17,6736,8696,14658,11,0.225,16268
N705_Exp28_Sample5_S1_BC547_N01,0,0.396,184,172,12,6667,6732,8093,740,4,0.168,21281
N705_Exp28_Sample5_S1_BC548_N01,0,0.349,202,186,6566,49,6713,9437,27647,20,0.289,13021
N705_Exp28_Sample5_S1_BC549_N01,0,0.376,223,205,6501,66,6667,9096,31340,17,0.267,13841
N705_Exp28_Sample5_S1_BC550_N01,0,0.321,202,190,6590,21,6663,7967,9591,9,0.164,21603
N705_Exp28_Sample5_S1_BC551_N01,0,0.368,219,205,6430,53,6576,9848,26758,8,0.332,11314
N705_Exp28_Sample5_S1_BC552_N01,0,0.341,218,204,6471,24,6574,8703,10674,4,0.245,14750
N705_Exp28_Sample5_S1_BC553_N01,0,0.424,207,185,24,6458,6552,9038,1463,0,0.275,13253
N705_Exp28_Sample5_S1_BC554_N01,0,0.334,217,195,73,6361,6522,8437,465,0,0.227,15652
N705_Exp28_Sample5_S1_BC555_N01,0,0.368,193,180,6395,30,6504,9119,9925,9,0.287,12687
N705_Exp28_Sample5_S1_BC556_N01,0,0.268,222,197,37,6342,6480,9483,1111,0,0.317,11609
N705_Exp28_Sample5_S1_BC557_N01,0,0.246,214,198,6382,22,6452,8148,102,0,0.208,16750
N705_Exp28_Sample5_S1_BC558_N01,0,0.474,116,97,6325,44,6426,9530,12049,11,0.326,11242
N705_Exp28_Sample5_S1_BC559_N01,0,0.41,217,196,38,6266,6394,9177,770,0,0.303,11886
N705_Exp28_Sample5_S1_BC560_N01,0,0.34,209,179,140,6036,6262,9176,5027,1,0.318,11192
N705_Exp28_Sample5_S1_BC561_N06,0,0.439,158,149,82,24623,21483,37594,1597,17,0.429,30144
N705_Exp28_Sample5_S1_BC562_N01,0,0.349,199,176,45,6100,6222,8295,1175,0,0.25,13697
N705_Exp28_Sample5_S1_BC563_N01,0,0.314,225,202,6013,43,6174,9148,10436,6,0.325,10818
N705_Exp28_Sample5_S1_BC564_N01,0,0.352,204,192,6042,52,6149,8115,11415,4,0.242,13917
N705_Exp28_Sample5_S1_BC565_N01,0,0.405,202,189,6046,20,6127,7648,18459,12,0.199,16584
N705_Exp28_Sample5_S1_BC566_N01,0,0.372,207,189,34,6019,6110,8851,980,1,0.31,11156
N705_Exp28_Sample5_S1_BC567_N06,0,0.426,166,166,20254,172,19264,29360,26200,29,0.344,32208
N705_Exp28_Sample5_S1_BC568_N01,0,0.354,219,196,57,5903,6046,8419,1490,2,0.282,11972
N705_Exp28_Sample5_S1_BC569_N01,0,0.289,229,208,5784,68,5939,7797,13792,14,0.238,13642
N705_Exp28_Sample5_S1_BC570_N02,0,0.404,209,185,195,10187,10539,15596,6473,2,0.324,18507
N705_Exp28_Sample5_S1_BC571_N02,0,0.121,224,201,9296,68,9506,14849,78,0,0.36,15312
N705_Exp28_Sample5_S1_BC572_N01,0,0.312,219,202,5188,534,5798,7789,13473,9,0.256,12510
N705_Exp28_Sample5_S1_BC573_N01,0,0.381,224,208,5654,15,5738,6824,11712,11,0.159,19099
N705_Exp28_Sample5_S1_BC574_N01,0,0.08,233,210,5563,48,5679,9995,141,0,0.432,7923
N705_Exp28_Sample5_S1_BC575_N03,0,0.428,196,179,11650,85,11152,19178,16196,10,0.419,15934
N705_Exp28_Sample5_S1_BC576_N01,0,0.315,215,198,5520,38,5628,7103,6045,1,0.208,14642
N705_Exp28_Sample5_S1_BC577_N01,0,0.364,191,173,5287,261,5621,9458,32095,13,0.406,8227
N705_Exp28_Sample5_S1_BC578_N01,0,0.303,203,194,5483,32,5570,7318,17344,15,0.239,12767
N705_Exp28_Sample5_S1_BC579_N01,0,0.304,211,196,5369,49,5493,7529,13285,8,0.27,11278
N705_Exp28_Sample5_S1_BC580_N01,0,0.363,214,195,5284,41,5401,8618,19946,9,0.373,8444
N705_Exp28_Sample5_S1_BC581_N01,0,0.343,235,218,5229,41,5362,7135,17125,13,0.248,11864
N705_Exp28_Sample5_S1_BC582_N01,0,0.328,191,171,256,4961,5251,6677,3950,5,0.214,13317
N705_Exp28_Sample5_S1_BC583_N01,0,0.409,191,179,4884,158,5091,6473,27406,16,0.214,12914
N705_Exp28_Sample5_S1_BC584_N01,0,0.464,188,176,4892,58,4986,6692,16397,7,0.255,10784
N705_Exp28_Sample5_S1_BC585_N01,0,0.28,216,191,51,4841,4956,6938,1272,1,0.286,9700
N705_Exp28_Sample5_S1_BC586_N01,0,0.331,207,186,25,4810,4879,6458,1475,4,0.245,10952
N705_Exp28_Sample5_S1_BC587_N01,0,0.267,214,189,72,4738,4875,7051,2130,2,0.309,8927
N705_Exp28_Sample5_S1_BC588_N01,0,0.377,202,188,4773,25,4835,6362,8663,9,0.24,11035
N705_Exp28_Sample5_S1_BC589_N01,0,0.423,203,185,4627,140,4827,7240,16746,6,0.333,8283
N705_Exp28_Sample5_S1_BC590_N01,0,0.276,240,217,4652,27,4755,6631,13528,8,0.283,9385
N705_Exp28_Sample5_S1_BC591_N01,0,0.354,209,184,27,4565,4664,6907,970,2,0.325,8180
N705_Exp28_Sample5_S1_BC592_N01,0,0.326,204,187,20,4537,4611,5263,316,2,0.124,19449
N705_Exp28_Sample5_S1_BC593_N01,0,0.414,214,191,4395,106,4575,6439,13453,5,0.289,8852
N705_Exp28_Sample5_S1_BC594_N04,0,0.42,173,170,11821,59,11119,17336,28991,17,0.359,17959
N705_Exp28_Sample5_S1_BC595_N01,0,0.362,234,208,4206,124,4396,6185,20650,10,0.289,8511
N705_Exp28_Sample5_S1_BC596_N01,0,0.359,210,190,3628,678,4368,6354,10049,4,0.313,7913
N705_Exp28_Sample5_S1_BC597_N01,0,0.359,226,204,4185,20,4290,5776,8082,6,0.257,9204
N705_Exp28_Sample5_S1_BC598_N01,0,0.356,216,200,4173,12,4248,5521,4781,5,0.231,10051
N705_Exp28_Sample5_S1_BC599_N03,0,0.489,155,151,9425,36,9390,13210,28921,26,0.289,18185
N705_Exp28_Sample5_S1_BC600_N01,0,0.09,304,259,4071,30,4194,4710,5715,6,0.11,19896
N705_Exp28_Sample5_S1_BC601_N01,0,0.343,194,178,18,4127,4168,4952,541,2,0.158,13941
N705_Exp28_Sample5_S1_BC602_N01,0,0.461,186,175,3999,26,4071,5176,7394,2,0.213,10328
N705_Exp28_Sample5_S1_BC603_N01,0,0.463,127,112,4030,6,4071,4780,7264,14,0.148,14477
N705_Exp28_Sample5_S1_BC604_N01,0,0.43,198,187,3811,21,3869,5160,13114,8,0.25,8509
N705_Exp28_Sample5_S1_BC605_N01,0,0.085,148,124,3676,20,3779,7503,127,0,0.496,4767
N705_Exp28_Sample5_S1_BC606_N09,0,0.456,114,104,6439,14702,19298,29038,14158,11,0.335,32940
N705_Exp28_Sample5_S1_BC607_N01,0,0.369,216,196,3536,44,3628,4704,7853,3,0.229,8646
N705_Exp28_Sample5_S1_BC608_N01,0,0.367,214,195,3429,44,3508,4467,4332,3,0.215,8854
N705_Exp28_Sample5_S1_BC609_N01,0,0.392,192,181,3285,150,3473,4346,8845,9,0.201,9315
N705_Exp28_Sample5_S1_BC610_N01,0,0.345,226,213,3366,9,3421,4546,7887,3,0.247,7597
N705_Exp28_Sample5_S1_BC611_N01,0,0.332,235,211,3217,24,3296,4879,9932,2,0.324,5785
N705_Exp28_Sample5_S1_BC612_N01,0,0.126,215,184,3152,18,3228,5662,135,0,0.43,4519
N705_Exp28_Sample5_S1_BC613_N01,0,0.293,221,200,481,2693,3211,4293,2669,1,0.252,7016
N705_Exp28_Sample5_S1_BC614_N01,0,0.055,166,138,187,2913,3183,6603,4494,1,0.518,3901
N705_Exp28_Sample5_S1_BC615_N01,0,0.278,193,174,27,3084,3145,3843,575,0,0.182,9255
N705_Exp28_Sample5_S1_BC616_N01,0,0.36,190,184,3054,12,3106,3798,3287,3,0.182,9114
N705_Exp28_Sample5_S1_BC617_N01,0,0.374,196,178,10,3006,3055,3555,294,0,0.141,11423
N705_Exp28_Sample5_S1_BC618_N01,0,0.415,191,175,2827,132,2988,4000,6341,2,0.253,6506
N705_Exp28_Sample5_S1_BC619_N08,0,0.449,114,103,2859,9499,10703,16634,3960,7,0.357,17369
N705_Exp28_Sample5_S1_BC620_N01,0,0.266,210,186,2825,16,2906,4162,224,0,0.302,5425
N705_Exp28_Sample5_S1_BC621_N01,0,0.327,205,182,30,2792,2851,4026,607,2,0.292,5477
N705_Exp28_Sample5_S1_BC622_N01,0,0.419,114,99,2736,27,2782,4027,8304,6,0.309,5087
N705_Exp28_Sample5_S1_BC623_N02,0,0.205,211,191,4009,139,4240,6700,3829,11,0.367,6718
N705_Exp28_Sample5_S1_BC624_N01,0,0.316,214,200,2655,18,2700,3440,4189,4,0.215,6802
N705_Exp28_Sample5_S1_BC625_N01,0,0.341,192,177,16,2650,2700,3401,348,0,0.206,7073
N705_Exp28_Sample5_S1_BC626_N01,0,0.075,156,122,2607,31,2692,5842,22,0,0.539,3214
N705_Exp28_Sample5_S1_BC627_N01,0,0.429,143,126,43,2616,2687,3358,1052,2,0.2,7241
N705_Exp28_Sample5_S1_BC628_N01,0,0.209,228,206,2557,36,2623,3656,540,0,0.283,5183
N705_Exp28_Sample5_S1_BC629_N01,0,0.033,185,153,41,2473,2550,4634,27,0,0.45,3451
N705_Exp28_Sample5_S1_BC630_N01,0,0.284,191,181,2503,12,2542,3238,4252,1,0.215,6409
N705_Exp28_Sample5_S1_BC631_N03,0,0.354,221,200,5175,89,5348,6435,12514,8,0.169,16836
N705_Exp28_Sample5_S1_BC632_N02,0,0.253,193,178,2345,576,2978,4143,14036,12,0.281,5909
N705_Exp28_Sample5_S1_BC633_N01,0,0.206,240,217,2377,25,2439,3169,5242,4,0.23,5776
N705_Exp28_Sample5_S1_BC634_N01,0,0.191,204,184,1277,1083,2407,3357,2715,0,0.283,4750
N705_Exp28_Sample5_S1_BC635_N01,0,0.059,144,114,2314,10,2368,3864,26,0,0.387,3596
N705_Exp28_Sample5_S1_BC636_N01,0,0.031,237,200,2229,36,2296,4075,12,0,0.437,3177
N705_Exp28_Sample5_S1_BC637_N07,0,0.545,103,93,7401,68,6353,9920,7033,16,0.36,10239
N705_Exp28_Sample5_S1_BC638_N01,0,0.339,192,179,9,2167,2189,2769,377,0,0.209,5650
N705_Exp28_Sample5_S1_BC639_N01,0,0.473,115,87,1936,143,2099,2528,1668,3,0.17,6580
N705_Exp28_Sample5_S1_BC640_N02,0,0.078,233,198,21,2812,2875,4575,50,0,0.372,4511
N705_Exp28_Sample5_S1_BC641_N01,0,0.075,129,107,2008,12,2041,3808,1323,0,0.464,2700
N705_Exp28_Sample5_S1_BC642_N01,0,0.03,228,199,1986,8,2019,2816,279,1,0.283,3984
N705_Exp28_Sample5_S1_BC643_N01,0,0.203,209,197,1128,861,2010,2434,3610,1,0.174,6149
N705_Exp28_Sample5_S1_BC644_N01,0,0.277,192,177,61,1892,1983,2594,1331,0,0.236,4603
N705_Exp28_Sample5_S1_BC645_N01,0,0.277,270,257,8,1923,1960,2106,150,0,0.069,14479
N705_Exp28_Sample5_S1_BC646_N02,0,0.324,215,197,22,2626,2691,3101,1094,2,0.132,10669
N705_Exp28_Sample5_S1_BC647_N01,0,0.067,158,130,1544,44,1604,2677,58,0,0.401,2370
N705_Exp28_Sample5_S1_BC648_N01,0,0.125,225,202,1525,48,1599,2511,14251,11,0.363,2556
N705_Exp28_Sample5_S1_BC649_N01,0,0.187,173,148,1470,47,1547,2178,10299,6,0.29,2991
N705_Exp28_Sample5_S1_BC650_N02,0,0.064,214,186,47,2521,2611,4313,47,1,0.395,3905
N705_Exp28_Sample5_S1_BC651_N01,0,0.076,178,143,1303,31,1365,2427,15,0,0.438,1885
N705_Exp28_Sample5_S1_BC652_N01,0,0.354,215,193,1324,6,1348,1804,3595,1,0.253,2938
N705_Exp28_Sample5_S1_BC653_N03,0,0.346,208,195,2022,79,2140,2903,5819,6,0.263,4505
N705_Exp28_Sample5_S1_BC654_N01,0,0.368,201,188,1284,4,1300,1625,3644,2,0.2,3501
N705_Exp28_Sample5_S1_BC655_N07,0,0.505,122,114,23,4966,4296,6989,243,0,0.385,6548
N705_Exp28_Sample5_S1_BC656_N01,0,0.481,144,136,1232,6,1252,1564,2951,4,0.199,3379
N705_Exp28_Sample5_S1_BC657_N02,0,0.064,170,144,1310,102,1449,3079,22,0,0.529,1750
N705_Exp28_Sample5_S1_BC658_N01,0,0.047,191,180,1099,47,1160,1911,145,0,0.393,1741
N705_Exp28_Sample5_S1_BC659_N01,0,0.36,141,130,1101,28,1138,1310,1112,0,0.131,4542
N705_Exp28_Sample5_S1_BC660_N02,0,0.087,222,194,23,1465,1508,2224,7,0,0.322,2664
N705_Exp28_Sample5_S1_BC661_N01,0,0.068,131,99,134,920,1086,1880,52,0,0.422,1541
N705_Exp28_Sample5_S1_BC662_N01,0,0.087,159,136,870,111,994,1841,701,1,0.46,1323
N705_Exp28_Sample5_S1_BC663_N01,0,0.086,176,144,823,136,987,1803,101,0,0.453,1330
N705_Exp28_Sample5_S1_BC664_N01,0,0.379,220,202,8,951,968,1255,162,0,0.229,2307
N705_Exp28_Sample5_S1_BC665_N05,0,0.421,183,172,790,3063,3880,4786,1223,2,0.189,10990
N705_Exp28_Sample5_S1_BC666_N01,0,0.085,134,106,888,29,929,1755,40,0,0.471,1216
N705_Exp28_Sample5_S1_BC667_N01,0,0.101,197,174,83,789,883,1652,1843,0,0.465,1165
N705_Exp28_Sample5_S1_BC668_N02,0,0.141,193,174,1430,25,1478,2640,9621,0,0.44,2033
N705_Exp28_Sample5_S1_BC669_N01,0,0.399,167,153,8,846,861,901,110,0,0.044,9845
N705_Exp28_Sample5_S1_BC670_N01,0,0.274,210,189,391,453,854,1172,1018,0,0.271,1748
N705_Exp28_Sample5_S1_BC671_N01,0,0.051,188,155,796,41,846,1517,138,0,0.442,1159
N705_Exp28_Sample5_S1_BC672_N01,0,0.044,159,141,20,755,791,1296,8,0,0.39,1195
N705_Exp28_Sample5_S1_BC673_N01,0,0.08,213,189,708,64,779,1203,26,0,0.352,1276
N705_Exp28_Sample5_S1_BC674_N01,0,0.06,147,118,727,42,776,1417,66,1,0.452,1046
N705_Exp28_Sample5_S1_BC675_N01,0,0.078,157,136,583,156,746,1367,64,2,0.454,1002
N705_Exp28_Sample5_S1_BC676_N01,0,0.052,194,174,75,632,719,1256,24,0,0.428,1011
N705_Exp28_Sample5_S1_BC677_N02,0,0.261,222,197,1078,208,1314,1661,4052,4,0.209,3400
N705_Exp28_Sample5_S1_BC678_N01,0,0.091,168,150,468,222,697,1041,100,0,0.33,1205
N705_Exp28_Sample5_S1_BC679_N03,0,0.492,94,87,20,1696,1742,2049,162,0,0.15,6136
N705_Exp28_Sample5_S1_BC680_N01,0,0.117,203,174,146,519,678,1205,20,0,0.437,937
N705_Exp28_Sample5_S1_BC681_N01,0,0.033,217,189,20,646,673,1196,22,1,0.437,930
N705_Exp28_Sample5_S1_BC682_N01,0,0.07,134,112,640,18,665,1366,26,0,0.513,820
N705_Exp28_Sample5_S1_BC683_N01,0,0.311,206,195,0,652,663,848,62,0,0.218,1649
N705_Exp28_Sample5_S1_BC684_N01,0,0.07,177,139,159,499,659,1081,26,0,0.39,994
N705_Exp28_Sample5_S1_BC685_N01,0,0.083,192,173,40,602,651,1226,32,0,0.469,855
N705_Exp28_Sample5_S1_BC686_N01,0,0.273,182,167,594,48,648,772,943,0,0.161,2138
N705_Exp28_Sample5_S1_BC687_N01,0,0.294,208,197,615,22,641,742,703,0,0.136,2472
N705_Exp28_Sample5_S1_BC688_N01,0,0.071,223,194,28,591,623,1138,22,0,0.453,839
N705_Exp28_Sample5_S1_BC689_N01,0,0.119,177,149,77,526,620,1028,3446,4,0.397,923
N705_Exp28_Sample5_S1_BC690_N01,0,0.118,140,149,352,218,577,972,163,1,0.406,843
N705_Exp28_Sample5_S1_BC691_N01,0,0.08,188,150,567,8,575,600,10,0,0.042,6999
N705_Exp28_Sample5_S1_BC692_N01,0,0.035,147,125,550,16,574,799,66,0,0.282,1138
N705_Exp28_Sample5_S1_BC693_N01,0,0.039,212,183,103,458,570,1215,106,0,0.531,687
N705_Exp28_Sample5_S1_BC694_N01,0,0.054,204,186,100,454,560,998,384,0,0.439,772
N705_Exp28_Sample5_S1_BC695_N01,0,0.07,163,130,500,27,531,833,97,0,0.363,850
N705_Exp28_Sample5_S1_BC696_N06,0,0.417,165,162,167,38274,41345,49360,2621,17,0.162,135049
N705_Exp28_Sample5_S1_BC697_N01,0,0.042,171,142,25,476,505,1018,28,0,0.504,630
