DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N714_Exp77_sample11_S1_BC503_N01,0,0.37,202,182,142,84838,85938,244857,4782,88,0.649,92489
N714_Exp77_sample11_S1_BC504_N01,0,0.329,218,197,84015,385,85729,271868,249451,149,0.685,90147
N714_Exp77_sample11_S1_BC505_N01,0,0.322,199,191,84505,284,85530,267107,148260,107,0.68,90198
N714_Exp77_sample11_S1_BC506_N01,0,0.24,231,211,83857,172,85185,109580,41107,97,0.223,208040
N714_Exp77_sample11_S1_BC507_N01,0,0.426,199,188,97,83738,84557,128487,567,148,0.342,142049
N714_Exp77_sample11_S1_BC508_N01,0,0.356,202,196,83323,277,84375,180582,92411,128,0.533,101512
N714_Exp77_sample11_S1_BC509_N01,0,0.366,211,196,81607,428,83072,231410,267595,190,0.641,89934
N714_Exp77_sample11_S1_BC510_N01,0,0.353,186,179,144,82001,82809,168858,2234,121,0.51,102593
N714_Exp77_sample11_S1_BC511_N01,0,0.285,202,194,81740,245,82562,123780,84744,241,0.333,141782
N714_Exp77_sample11_S1_BC512_N01,0,0.29,194,191,81379,318,82312,128387,93151,231,0.359,132868
N714_Exp77_sample11_S1_BC513_N01,0,0.328,174,173,142,81178,81966,128802,5214,135,0.364,130898
N714_Exp77_sample11_S1_BC514_N03,0,0.303,228,207,108601,698,77142,493283,214530,515,0.844,77273
N714_Exp77_sample11_S1_BC515_N01,0,0.288,219,199,79300,420,80999,285084,307490,178,0.716,83789
N714_Exp77_sample11_S1_BC516_N01,0,0.375,192,182,55,78841,79922,124515,1653,85,0.358,129229
N714_Exp77_sample11_S1_BC517_N01,0,0.285,221,208,78276,241,79541,125394,36249,92,0.366,126448
N714_Exp77_sample11_S1_BC518_N01,0,0.31,222,201,77990,258,79410,224551,161723,105,0.646,85629
N714_Exp77_sample11_S1_BC519_N01,0,0.31,202,195,78017,198,79003,124928,47369,260,0.368,125055
N714_Exp77_sample11_S1_BC520_N01,0,0.291,200,192,76942,172,77856,154022,127798,116,0.495,98454
N714_Exp77_sample11_S1_BC521_N01,0,0.356,176,184,75300,271,76149,180859,153034,131,0.579,87050
N714_Exp77_sample11_S1_BC522_N01,0,0.29,223,209,74918,221,76055,196872,58144,69,0.614,84172
N714_Exp77_sample11_S1_BC523_N01,0,0.317,189,179,72,75149,76014,107270,874,139,0.291,146244
N714_Exp77_sample11_S1_BC524_N01,0,0.287,198,192,75120,239,75910,111842,77169,225,0.321,134344
N714_Exp77_sample11_S1_BC525_N01,0,0.277,228,210,74379,381,75612,218309,317427,129,0.654,81109
N714_Exp77_sample11_S1_BC526_N01,0,0.311,206,195,74323,295,75475,198132,112841,139,0.619,83148
N714_Exp77_sample11_S1_BC527_N01,0,0.29,196,192,74579,179,75448,110300,78988,200,0.316,135420
N714_Exp77_sample11_S1_BC528_N01,0,0.324,176,174,89,74773,75413,112500,4800,156,0.33,130601
N714_Exp77_sample11_S1_BC529_N01,0,0.321,214,202,74174,248,75352,180725,145044,150,0.583,85788
N714_Exp77_sample11_S1_BC530_N01,0,0.32,205,195,73316,279,74398,212021,164083,124,0.649,80066
N714_Exp77_sample11_S1_BC531_N01,0,0.322,229,205,72765,373,74377,223694,122511,143,0.668,79041
N714_Exp77_sample11_S1_BC532_N01,0,0.35,220,201,133,72492,73686,186414,3336,81,0.605,82195
N714_Exp77_sample11_S1_BC533_N01,0,0.403,206,191,71923,396,73112,247407,130326,166,0.704,76052
N714_Exp77_sample11_S1_BC534_N03,0,0.327,225,201,103882,545,75115,464735,461524,450,0.838,75272
N714_Exp77_sample11_S1_BC535_N01,0,0.379,180,174,53,72011,72605,98970,3171,93,0.266,151050
N714_Exp77_sample11_S1_BC536_N02,0,0.32,226,203,96535,398,99960,351586,288765,211,0.716,103412
N714_Exp77_sample11_S1_BC537_N01,0,0.356,219,199,70579,340,72003,258908,178018,145,0.722,74278
N714_Exp77_sample11_S1_BC538_N01,0,0.31,170,163,72,70774,71334,116420,3508,142,0.387,108291
N714_Exp77_sample11_S1_BC539_N01,0,0.288,218,203,69520,220,70560,113249,61298,109,0.377,109453
N714_Exp77_sample11_S1_BC540_N01,0,0.323,193,188,69518,247,70404,178844,103956,85,0.606,78421
N714_Exp77_sample11_S1_BC541_N01,0,0.357,213,202,68891,304,70045,176180,197110,106,0.602,78296
N714_Exp77_sample11_S1_BC542_N01,0,0.338,186,177,74,68912,69521,103847,1418,99,0.331,120128
N714_Exp77_sample11_S1_BC543_N01,0,0.291,211,199,68569,186,69403,107890,103448,132,0.357,112583
N714_Exp77_sample11_S1_BC544_N01,0,0.337,183,180,66668,187,69355,107856,35612,92,0.357,112442
N714_Exp77_sample11_S1_BC545_N01,0,0.352,180,174,106,68385,69061,118278,1467,129,0.416,99110
N714_Exp77_sample11_S1_BC546_N01,0,0.295,214,198,67469,328,68594,151048,134902,138,0.546,81258
N714_Exp77_sample11_S1_BC547_N01,0,0.292,187,188,67595,190,68381,126954,110053,132,0.461,90832
N714_Exp77_sample11_S1_BC548_N01,0,0.348,202,194,67663,157,68349,121734,60330,113,0.439,94254
N714_Exp77_sample11_S1_BC549_N01,0,0.358,193,185,97,66340,68292,105865,5103,68,0.355,111243
N714_Exp77_sample11_S1_BC550_N01,0,0.378,202,189,123,67272,68177,121017,2082,71,0.437,94325
N714_Exp77_sample11_S1_BC551_N01,0,0.277,212,200,67141,171,68066,109035,50431,68,0.376,105857
N714_Exp77_sample11_S1_BC552_N02,0,0.33,220,202,228,76787,79255,319091,549,139,0.752,80813
N714_Exp77_sample11_S1_BC553_N01,0,0.387,212,192,66509,448,67983,227674,77879,166,0.701,70829
N714_Exp77_sample11_S1_BC554_N01,0,0.273,192,179,78,67125,67907,93070,544,71,0.27,139450
N714_Exp77_sample11_S1_BC555_N01,0,0.41,205,192,66814,297,67817,184223,175602,167,0.632,73937
N714_Exp77_sample11_S1_BC556_N01,0,0.35,182,172,90,66977,67763,101695,1971,133,0.334,116173
N714_Exp77_sample11_S1_BC557_N01,0,0.309,208,195,66611,300,67673,158426,91713,135,0.573,77844
N714_Exp77_sample11_S1_BC558_N01,0,0.291,189,190,66689,184,67606,124531,108291,139,0.457,90411
N714_Exp77_sample11_S1_BC559_N01,0,0.288,201,194,66896,192,67570,94790,66323,184,0.287,131650
N714_Exp77_sample11_S1_BC560_N01,0,0.288,189,190,66439,171,67216,124297,107247,120,0.459,89587
N714_Exp77_sample11_S1_BC561_N01,0,0.335,188,176,103,66348,67160,106923,828,113,0.372,105319
N714_Exp77_sample11_S1_BC562_N01,0,0.367,197,191,66023,307,67024,160016,194443,172,0.581,76451
N714_Exp77_sample11_S1_BC563_N01,0,0.347,195,176,78,65649,66632,115765,1780,67,0.424,94187
N714_Exp77_sample11_S1_BC564_N01,0,0.284,196,194,65245,219,65930,92301,65265,186,0.286,129022
N714_Exp77_sample11_S1_BC565_N01,0,0.291,187,189,59391,189,64994,114495,97877,133,0.432,90592
N714_Exp77_sample11_S1_BC566_N01,0,0.347,190,178,69,64196,64845,83806,5722,67,0.226,156069
N714_Exp77_sample11_S1_BC567_N01,0,0.31,172,164,105,63953,64525,98554,3018,137,0.345,107517
N714_Exp77_sample11_S1_BC568_N01,0,0.118,204,174,62841,178,63943,269421,88591,64,0.763,64970
N714_Exp77_sample11_S1_BC569_N01,0,0.325,170,169,74,62087,62618,91568,3874,127,0.316,112336
N714_Exp77_sample11_S1_BC570_N01,0,0.28,227,207,59,61642,62602,94730,970,77,0.339,105874
N714_Exp77_sample11_S1_BC571_N01,0,0.263,198,193,61072,152,61782,81952,44091,107,0.246,137874
N714_Exp77_sample11_S1_BC572_N01,0,0.286,197,192,61110,186,61729,83986,57991,166,0.265,129014
N714_Exp77_sample11_S1_BC573_N01,0,0.287,201,195,60615,178,61181,83915,58205,183,0.271,125414
N714_Exp77_sample11_S1_BC574_N01,0,0.036,142,106,60685,50,61109,70965,1976,8,0.139,231233
N714_Exp77_sample11_S1_BC575_N01,0,0.257,243,216,59139,165,60624,78912,40848,95,0.232,142782
N714_Exp77_sample11_S1_BC576_N01,0,0.245,229,204,59555,169,60583,179877,183990,96,0.663,64565
N714_Exp77_sample11_S1_BC577_N01,0,0.346,186,178,96,59584,60152,102912,1279,76,0.416,86423
N714_Exp77_sample11_S1_BC578_N01,0,0.294,228,211,58593,297,59673,230403,72507,95,0.741,61078
N714_Exp77_sample11_S1_BC579_N01,0,0.305,221,202,58593,187,59479,155343,82876,58,0.617,65634
N714_Exp77_sample11_S1_BC580_N01,0,0.547,107,91,74,58918,59385,144098,160,118,0.588,67291
N714_Exp77_sample11_S1_BC581_N01,0,0.292,208,197,57863,197,58856,94341,81817,113,0.376,91456
N714_Exp77_sample11_S1_BC582_N01,0,0.297,186,177,58,58119,58768,80988,812,73,0.274,119141
N714_Exp77_sample11_S1_BC583_N01,0,0.552,107,91,84,58112,58622,139870,135,105,0.581,66885
N714_Exp77_sample11_S1_BC584_N01,0,0.291,189,190,57764,189,58590,99292,85587,124,0.41,85062
N714_Exp77_sample11_S1_BC585_N01,0,0.305,209,196,57239,174,58050,96978,85482,115,0.401,85667
N714_Exp77_sample11_S1_BC586_N02,0,0.363,220,201,75911,444,78472,257493,239293,274,0.695,82025
N714_Exp77_sample11_S1_BC587_N01,0,0.305,198,193,57038,143,57747,80833,30563,223,0.286,113044
N714_Exp77_sample11_S1_BC588_N01,0,0.402,193,187,290,56456,57386,130491,4463,827,0.56,66898
N714_Exp77_sample11_S1_BC589_N01,0,0.339,225,206,59,55893,57266,70762,2248,90,0.191,161084
N714_Exp77_sample11_S1_BC590_N01,0,0.289,193,184,56033,192,56797,98802,65703,115,0.425,80181
N714_Exp77_sample11_S1_BC591_N01,0,0.272,221,205,55599,204,56396,118952,182026,105,0.526,68425
N714_Exp77_sample11_S1_BC592_N01,0,0.304,181,176,45,55387,55877,70360,1591,91,0.206,146548
N714_Exp77_sample11_S1_BC593_N01,0,0.382,215,195,54625,335,55837,134713,44227,167,0.586,63417
N714_Exp77_sample11_S1_BC594_N01,0,0.296,205,196,54139,146,54844,74255,36081,81,0.261,116015
N714_Exp77_sample11_S1_BC595_N01,0,0.304,223,203,53926,164,54815,128490,68996,65,0.573,63018
N714_Exp77_sample11_S1_BC596_N01,0,0.345,210,193,52629,391,53919,204308,252914,126,0.736,55293
N714_Exp77_sample11_S1_BC597_N01,0,0.298,180,175,68,52971,53504,66864,1591,72,0.2,144198
N714_Exp77_sample11_S1_BC598_N01,0,0.36,205,192,52560,267,53353,87708,83800,131,0.392,80268
N714_Exp77_sample11_S1_BC599_N01,0,0.185,226,196,49092,616,51881,169076,859508,314,0.693,54292
N714_Exp77_sample11_S1_BC600_N01,0,0.314,200,187,60,50875,51443,67606,799,56,0.239,117820
N714_Exp77_sample11_S1_BC601_N01,0,0.254,172,165,49184,497,51161,184129,26316,260,0.722,52772
N714_Exp77_sample11_S1_BC602_N01,0,0.283,197,193,50419,146,50936,66656,46030,172,0.236,118095
N714_Exp77_sample11_S1_BC603_N01,0,0.248,200,190,50261,183,50901,86908,110093,121,0.414,73293
N714_Exp77_sample11_S1_BC604_N01,0,0.277,189,187,49361,213,49933,70252,29168,103,0.289,96683
N714_Exp77_sample11_S1_BC605_N01,0,0.351,148,137,47988,433,49129,116237,371380,255,0.577,56254
N714_Exp77_sample11_S1_BC606_N01,0,0.302,191,188,48487,141,48957,63743,26471,66,0.232,115209
N714_Exp77_sample11_S1_BC607_N01,0,0.31,171,163,36,48279,48718,67224,2042,91,0.275,98475
N714_Exp77_sample11_S1_BC608_N01,0,0.37,190,182,63,48026,48449,80523,2485,51,0.398,71933
N714_Exp77_sample11_S1_BC609_N01,0,0.47,223,201,162,47558,48400,151149,15545,194,0.68,51041
N714_Exp77_sample11_S1_BC610_N01,0,0.37,223,200,46817,194,47814,84698,46856,87,0.435,66284
N714_Exp77_sample11_S1_BC611_N01,0,0.259,175,165,45048,494,47783,90947,116759,370,0.475,62192
N714_Exp77_sample11_S1_BC612_N01,0,0.301,200,194,47118,129,47732,63821,23464,210,0.252,104268
N714_Exp77_sample11_S1_BC613_N01,0,0.383,207,188,46402,227,47333,121547,69581,99,0.611,52526
N714_Exp77_sample11_S1_BC614_N01,0,0.343,152,142,46423,393,47321,105950,339869,235,0.553,55584
N714_Exp77_sample11_S1_BC615_N01,0,0.268,164,158,43634,508,46148,100441,130100,343,0.541,55008
N714_Exp77_sample11_S1_BC616_N01,0,0.33,178,173,42,45514,45872,60562,1601,63,0.243,103709
N714_Exp77_sample11_S1_BC617_N01,0,0.381,212,196,44812,244,45706,135172,98517,107,0.662,48753
N714_Exp77_sample11_S1_BC618_N01,0,0.364,194,187,44599,119,45070,66841,55542,88,0.326,78847
N714_Exp77_sample11_S1_BC619_N01,0,0.341,196,186,62,44248,44698,61246,202,70,0.27,91842
N714_Exp77_sample11_S1_BC620_N01,0,0.318,186,177,35,43776,44263,55553,519,92,0.203,117452
N714_Exp77_sample11_S1_BC621_N01,0,0.313,183,174,45,42707,43209,57572,5866,67,0.249,95268
N714_Exp77_sample11_S1_BC622_N01,0,0.267,235,211,32,41880,42662,56277,889,37,0.242,96677
N714_Exp77_sample11_S1_BC623_N01,0,0.284,220,206,41989,155,42640,88355,148516,85,0.517,52293
N714_Exp77_sample11_S1_BC624_N01,0,0.261,200,194,42069,107,42550,52734,27541,72,0.193,118321
N714_Exp77_sample11_S1_BC625_N01,0,0.248,217,201,41926,96,42526,97640,106004,79,0.564,49350
N714_Exp77_sample11_S1_BC626_N01,0,0.47,213,195,136,41677,42300,113965,11677,152,0.629,46229
N714_Exp77_sample11_S1_BC627_N01,0,0.319,167,167,51,41583,41935,54598,2200,74,0.232,98697
N714_Exp77_sample11_S1_BC628_N01,0,0.301,202,194,40595,151,41190,51144,26341,79,0.195,113723
N714_Exp77_sample11_S1_BC629_N01,0,0.353,130,93,40327,230,40914,55839,47246,78,0.267,84869
N714_Exp77_sample11_S1_BC630_N01,0,0.296,184,175,20,39965,40403,51315,522,46,0.213,102866
N714_Exp77_sample11_S1_BC631_N01,0,0.347,209,196,44,39773,40292,47413,1432,45,0.15,141607
N714_Exp77_sample11_S1_BC632_N01,0,0.285,186,187,39588,101,40078,58952,50068,69,0.32,71138
N714_Exp77_sample11_S1_BC633_N01,0,0.35,146,134,38994,326,39747,83121,259668,235,0.522,48471
N714_Exp77_sample11_S1_BC634_N01,0,0.262,228,205,38852,137,39566,57700,39355,75,0.314,71341
N714_Exp77_sample11_S1_BC635_N01,0,0.322,185,177,19,38902,39267,49456,466,577,0.206,102903
N714_Exp77_sample11_S1_BC636_N02,0,0.427,214,196,44821,263,46733,215504,209928,136,0.783,47225
N714_Exp77_sample11_S1_BC637_N01,0,0.214,176,166,37200,453,38043,125705,527891,193,0.697,39720
N714_Exp77_sample11_S1_BC638_N01,0,0.293,209,199,37274,89,37757,53176,37129,57,0.29,72948
N714_Exp77_sample11_S1_BC639_N01,0,0.408,194,185,36824,143,37284,63089,60261,103,0.409,54222
N714_Exp77_sample11_S1_BC640_N01,0,0.32,203,191,38,36384,36776,49504,756,63,0.257,78944
N714_Exp77_sample11_S1_BC641_N01,0,0.328,178,172,35,36407,36726,46438,1111,38,0.209,94933
N714_Exp77_sample11_S1_BC642_N01,0,0.3,201,193,36222,114,36670,44683,22532,61,0.179,109195
N714_Exp77_sample11_S1_BC643_N01,0,0.367,240,216,174,34991,35646,88671,844,83,0.598,40007
N714_Exp77_sample11_S1_BC644_N01,0,0.351,147,136,34561,274,35171,65634,207953,190,0.464,46517
N714_Exp77_sample11_S1_BC645_N01,0,0.287,208,197,34719,79,35109,44850,44185,75,0.217,87686
N714_Exp77_sample11_S1_BC646_N01,0,0.251,177,164,34219,253,35048,99143,26540,137,0.646,37789
N714_Exp77_sample11_S1_BC647_N01,0,0.188,209,194,18202,15938,34685,92935,323,335,0.627,37969
N714_Exp77_sample11_S1_BC648_N01,0,0.3,203,195,33929,93,34373,42898,21426,61,0.199,93101
N714_Exp77_sample11_S1_BC649_N01,0,0.281,197,187,33612,162,34246,47810,25606,67,0.284,67428
N714_Exp77_sample11_S1_BC650_N01,0,0.332,201,191,34,33459,33767,44314,713,45,0.238,77648
N714_Exp77_sample11_S1_BC651_N01,0,0.339,200,193,32609,103,33013,39958,26627,71,0.174,101203
N714_Exp77_sample11_S1_BC652_N01,0,0.303,175,166,36,31807,32071,40805,1226,66,0.214,81168
N714_Exp77_sample11_S1_BC653_N01,0,0.312,183,173,37,31099,31410,39951,4073,47,0.214,79582
N714_Exp77_sample11_S1_BC654_N01,0,0.292,193,186,30440,119,30849,65632,54271,72,0.53,37241
N714_Exp77_sample11_S1_BC655_N01,0,0.418,117,91,49,30381,30628,46011,1262,53,0.334,52421
N714_Exp77_sample11_S1_BC656_N01,0,0.381,203,190,29727,141,30238,60194,40755,66,0.498,38071
N714_Exp77_sample11_S1_BC657_N01,0,0.285,217,199,17,29352,29778,37066,1514,46,0.197,81448
N714_Exp77_sample11_S1_BC658_N01,0,0.32,204,197,28654,65,28984,42451,32916,37,0.317,51847
N714_Exp77_sample11_S1_BC659_N01,0,0.501,200,183,75,28051,28433,65439,2805,49,0.566,32959
N714_Exp77_sample11_S1_BC660_N01,0,0.277,239,214,26,26861,27731,32906,131,38,0.157,93336
N714_Exp77_sample11_S1_BC661_N01,0,0.293,185,179,55,27374,27680,31744,440,26,0.128,113153
N714_Exp77_sample11_S1_BC662_N01,0,0.309,203,188,37,27292,27623,34032,146,33,0.188,78614
N714_Exp77_sample11_S1_BC663_N01,0,0.173,185,174,26601,404,27436,84422,1317,257,0.675,29018
N714_Exp77_sample11_S1_BC664_N01,0,0.357,181,173,23,26778,27055,31996,178,22,0.154,92632
N714_Exp77_sample11_S1_BC665_N01,0,0.307,181,174,26,26719,26966,32870,675,53,0.18,80180
N714_Exp77_sample11_S1_BC666_N01,0,0.256,263,228,26125,103,26910,32910,14796,52,0.182,78915
