DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N714_Exp28_Sample11_S1_BC246_N01,0,0.245,210,196,65214,382,66412,79677,44831,36,0.166,211923
N714_Exp28_Sample11_S1_BC247_N01,0,0.258,204,189,356,64836,65974,81300,4135,55,0.189,187587
N714_Exp28_Sample11_S1_BC248_N01,0,0.244,202,190,234,64968,65900,78895,1430,19,0.165,212401
N714_Exp28_Sample11_S1_BC249_N01,0,0.283,210,192,64588,245,65828,90552,20630,35,0.273,134021
N714_Exp28_Sample11_S1_BC250_N01,0,0.278,202,188,341,64510,65544,79582,2704,16,0.176,198186
N714_Exp28_Sample11_S1_BC251_N01,0,0.259,203,188,1582,62966,65301,78720,2307,19,0.17,203836
N714_Exp28_Sample11_S1_BC252_N01,0,0.245,221,200,63620,204,65191,82806,13090,15,0.213,165920
N714_Exp28_Sample11_S1_BC253_N01,0,0.254,217,196,63237,231,64658,82074,17301,31,0.212,164936
N714_Exp28_Sample11_S1_BC254_N01,0,0.235,226,201,243,63015,64432,79817,817,14,0.193,179483
N714_Exp28_Sample11_S1_BC255_N01,0,0.306,203,190,63153,308,64214,76828,15334,18,0.164,207589
N714_Exp28_Sample11_S1_BC256_N01,0,0.269,196,189,63146,336,64087,71999,23772,41,0.11,303128
N714_Exp28_Sample11_S1_BC257_N01,0,0.233,217,196,62179,345,63532,80319,15269,38,0.209,164320
N714_Exp28_Sample11_S1_BC258_N01,0,0.305,190,181,257,62389,63339,85366,2820,13,0.258,135535
N714_Exp28_Sample11_S1_BC259_N01,0,0.255,211,194,62229,207,63310,78250,20902,24,0.191,177911
N714_Exp28_Sample11_S1_BC260_N01,0,0.258,211,194,62294,182,63258,72722,10406,28,0.13,254594
N714_Exp28_Sample11_S1_BC261_N01,0,0.249,205,190,62282,263,63155,73215,17479,55,0.137,241414
N714_Exp28_Sample11_S1_BC262_N01,0,0.251,212,198,61875,304,62978,72861,13062,29,0.136,243699
N714_Exp28_Sample11_S1_BC263_N01,0,0.236,201,187,194,61872,62675,77819,2628,16,0.195,173059
N714_Exp28_Sample11_S1_BC264_N01,0,0.234,217,196,29489,31987,62553,80487,8444,27,0.223,152646
N714_Exp28_Sample11_S1_BC265_N01,0,0.272,198,189,61118,289,62034,72009,16488,34,0.139,235312
N714_Exp28_Sample11_S1_BC266_N01,0,0.265,198,189,61154,293,61975,71138,14183,53,0.129,251884
N714_Exp28_Sample11_S1_BC267_N01,0,0.268,197,187,220,61098,61968,69700,1946,18,0.111,290464
N714_Exp28_Sample11_S1_BC268_N02,0,0.271,207,190,404,61821,63096,80832,1967,17,0.219,156132
N714_Exp28_Sample11_S1_BC269_N01,0,0.266,219,200,59948,266,61502,78740,23005,31,0.219,152499
N714_Exp28_Sample11_S1_BC270_N01,0,0.257,206,193,231,60334,61301,73759,1684,19,0.169,193000
N714_Exp28_Sample11_S1_BC271_N01,0,0.253,217,194,59236,978,61264,76262,5833,28,0.197,167534
N714_Exp28_Sample11_S1_BC272_N01,0,0.232,208,191,307,59994,61133,77681,5105,12,0.213,155393
N714_Exp28_Sample11_S1_BC273_N01,0,0.29,203,189,190,59948,61040,73788,3270,23,0.173,188172
N714_Exp28_Sample11_S1_BC274_N01,0,0.262,203,187,257,59799,61036,76773,3463,11,0.205,160692
N714_Exp28_Sample11_S1_BC275_N01,0,0.261,194,187,34594,25652,60812,67698,10895,31,0.102,309807
N714_Exp28_Sample11_S1_BC276_N01,0,0.277,210,196,59717,197,60695,75720,21610,20,0.198,164623
N714_Exp28_Sample11_S1_BC277_N01,0,0.277,219,198,346,58933,60495,78248,2939,12,0.227,145233
N714_Exp28_Sample11_S1_BC278_N01,0,0.245,208,191,192,59189,60369,75277,2321,6,0.198,164032
N714_Exp28_Sample11_S1_BC279_N01,0,0.038,128,105,59168,88,60324,63990,113,15,0.057,536932
N714_Exp28_Sample11_S1_BC280_N01,0,0.278,194,187,59438,292,60228,70104,22245,38,0.141,224852
N714_Exp28_Sample11_S1_BC281_N01,0,0.275,203,195,59296,212,60171,71581,17915,25,0.159,199978
N714_Exp28_Sample11_S1_BC282_N01,0,0.262,205,192,199,58946,60014,69371,2497,15,0.135,233467
N714_Exp28_Sample11_S1_BC283_N01,0,0.3,182,177,260,59079,59847,73159,1300,19,0.182,175823
N714_Exp28_Sample11_S1_BC284_N01,0,0.326,206,195,58802,230,59822,76494,21501,29,0.218,148933
N714_Exp28_Sample11_S1_BC285_N01,0,0.242,206,188,334,58599,59803,73866,1446,11,0.19,168496
N714_Exp28_Sample11_S1_BC286_N01,0,0.239,203,189,197,58643,59665,70063,2360,27,0.148,212064
N714_Exp28_Sample11_S1_BC287_N01,0,0.242,210,192,58279,340,59514,76599,14959,66,0.223,145097
N714_Exp28_Sample11_S1_BC288_N01,0,0.229,226,205,57752,213,59404,78202,18584,20,0.24,135393
N714_Exp28_Sample11_S1_BC289_N01,0,0.216,218,200,130,58426,59401,68787,790,16,0.136,228567
N714_Exp28_Sample11_S1_BC290_N01,0,0.264,205,195,58447,219,59279,69608,10241,25,0.148,210720
N714_Exp28_Sample11_S1_BC291_N01,0,0.267,202,188,257,58034,59007,73315,2895,16,0.195,162507
N714_Exp28_Sample11_S1_BC292_N02,0,0.279,195,189,103112,351,104488,126069,25793,55,0.171,324881
N714_Exp28_Sample11_S1_BC293_N01,0,0.272,205,192,57817,282,58856,70148,16495,37,0.161,193816
N714_Exp28_Sample11_S1_BC294_N01,0,0.257,212,198,57999,151,58843,71065,10685,12,0.172,182166
N714_Exp28_Sample11_S1_BC295_N01,0,0.25,215,199,57667,253,58708,71473,11145,37,0.179,175483
N714_Exp28_Sample11_S1_BC296_N01,0,0.265,190,186,57812,202,58559,66185,9643,15,0.115,264692
N714_Exp28_Sample11_S1_BC297_N01,0,0.245,229,203,56614,235,58362,75778,11276,20,0.23,138490
N714_Exp28_Sample11_S1_BC298_N01,0,0.278,206,192,239,57303,58310,69975,1500,10,0.167,185842
N714_Exp28_Sample11_S1_BC299_N01,0,0.256,202,192,57450,162,58222,67272,13668,30,0.135,227062
N714_Exp28_Sample11_S1_BC300_N01,0,0.294,189,184,57360,315,58091,71339,19826,30,0.186,167477
N714_Exp28_Sample11_S1_BC301_N01,0,0.264,210,191,263,56626,57971,76731,2965,14,0.244,130138
N714_Exp28_Sample11_S1_BC302_N01,0,0.181,207,192,56745,218,57842,74183,36023,33,0.22,142623
N714_Exp28_Sample11_S1_BC303_N02,0,0.302,190,185,101019,474,102615,127729,24325,67,0.197,280672
N714_Exp28_Sample11_S1_BC304_N02,0,0.29,202,193,93060,266,94419,115059,18151,43,0.179,281077
N714_Exp28_Sample11_S1_BC305_N01,0,0.221,209,191,330,56412,57607,68460,2794,21,0.159,192441
N714_Exp28_Sample11_S1_BC306_N01,0,0.241,211,193,56617,203,57458,65767,14928,28,0.126,237860
N714_Exp28_Sample11_S1_BC307_N01,0,0.202,185,180,30964,25633,57386,66641,11356,33,0.139,217156
N714_Exp28_Sample11_S1_BC308_N02,0,0.335,163,169,182,71056,71877,88167,1951,27,0.185,208199
N714_Exp28_Sample11_S1_BC309_N01,0,0.242,219,196,201,55978,57092,67445,2243,17,0.154,196577
N714_Exp28_Sample11_S1_BC310_N01,0,0.214,201,193,56322,245,57049,64459,25157,38,0.115,258437
N714_Exp28_Sample11_S1_BC311_N01,0,0.239,207,198,56152,149,56825,64800,17292,21,0.123,241188
N714_Exp28_Sample11_S1_BC312_N01,0,0.228,213,193,246,55486,56704,69565,1828,12,0.185,164155
N714_Exp28_Sample11_S1_BC313_N01,0,0.28,200,190,184,55776,56631,68837,1531,22,0.177,170410
N714_Exp28_Sample11_S1_BC314_N01,0,0.235,217,197,55411,350,56608,71255,18018,41,0.206,148652
N714_Exp28_Sample11_S1_BC315_N01,0,0.246,204,194,55643,253,56506,67880,15301,38,0.168,179232
N714_Exp28_Sample11_S1_BC316_N01,0,0.243,222,200,54860,233,56084,72540,16399,29,0.227,134657
N714_Exp28_Sample11_S1_BC317_N01,0,0.24,216,198,54932,207,56022,69235,16914,34,0.191,157495
N714_Exp28_Sample11_S1_BC318_N03,0,0.3,193,184,308,86261,85464,108254,1581,20,0.211,219590
N714_Exp28_Sample11_S1_BC319_N01,0,0.296,192,185,215,54770,55596,64061,2967,25,0.132,220538
N714_Exp28_Sample11_S1_BC320_N01,0,0.312,170,174,109,54943,55495,62243,2281,20,0.108,265916
N714_Exp28_Sample11_S1_BC321_N01,0,0.276,210,192,215,54462,55420,65372,2295,9,0.152,192312
N714_Exp28_Sample11_S1_BC322_N01,0,0.241,217,194,176,54206,55312,68246,2610,16,0.19,156499
N714_Exp28_Sample11_S1_BC323_N01,0,0.284,209,191,305,53960,55162,72814,2682,13,0.242,124774
N714_Exp28_Sample11_S1_BC324_N01,0,0.295,208,191,221,53834,54956,68670,1262,13,0.2,148180
N714_Exp28_Sample11_S1_BC325_N01,0,0.271,197,186,193,53787,54687,67200,3665,17,0.186,157272
N714_Exp28_Sample11_S1_BC326_N01,0,0.286,203,186,275,53292,54447,69349,2520,15,0.215,137308
N714_Exp28_Sample11_S1_BC327_N02,0,0.248,195,191,86255,254,87247,101707,18331,32,0.142,322914
N714_Exp28_Sample11_S1_BC328_N01,0,0.21,200,187,203,53177,54208,63090,1568,16,0.141,202504
N714_Exp28_Sample11_S1_BC329_N01,0,0.253,206,191,394,52973,54162,67566,2126,9,0.198,146933
N714_Exp28_Sample11_S1_BC330_N01,0,0.21,216,197,212,52716,54087,68689,2231,15,0.213,137744
N714_Exp28_Sample11_S1_BC331_N01,0,0.297,205,188,353,53005,54043,67728,1462,6,0.202,144164
N714_Exp28_Sample11_S1_BC332_N01,0,0.263,197,185,165,53232,53933,61405,1973,12,0.122,231401
N714_Exp28_Sample11_S1_BC333_N01,0,0.278,211,196,53025,188,53901,67193,9261,26,0.198,146609
N714_Exp28_Sample11_S1_BC334_N01,0,0.242,211,195,52639,236,53768,66251,14923,34,0.188,152950
N714_Exp28_Sample11_S1_BC335_N01,0,0.245,190,185,14466,38692,53632,61849,11721,35,0.133,211659
N714_Exp28_Sample11_S1_BC336_N01,0,0.232,211,195,52673,154,53460,63995,14196,23,0.165,172394
N714_Exp28_Sample11_S1_BC337_N01,0,0.31,160,168,721,52280,53458,75024,980,12,0.287,104062
N714_Exp28_Sample11_S1_BC338_N01,0,0.24,223,199,170,52147,53334,65473,5119,8,0.185,153993
N714_Exp28_Sample11_S1_BC339_N01,0,0.277,212,194,52169,212,53123,67807,14509,22,0.217,133029
N714_Exp28_Sample11_S1_BC340_N01,0,0.225,203,189,52463,193,53090,63116,9047,26,0.159,177016
N714_Exp28_Sample11_S1_BC341_N01,0,0.242,207,196,52128,281,53079,63272,14980,24,0.161,174666
N714_Exp28_Sample11_S1_BC342_N01,0,0.265,204,189,194,52036,53047,65885,2978,16,0.195,146302
N714_Exp28_Sample11_S1_BC343_N01,0,0.3,202,188,140,51941,52789,60957,2355,16,0.134,206650
N714_Exp28_Sample11_S1_BC344_N01,0,0.235,198,186,1682,50186,52485,61696,1318,16,0.149,185500
N714_Exp28_Sample11_S1_BC345_N01,0,0.302,191,180,221,51574,52328,62897,1143,25,0.168,165540
N714_Exp28_Sample11_S1_BC346_N01,0,0.269,215,200,50925,316,51987,66536,31249,25,0.219,129045
N714_Exp28_Sample11_S1_BC347_N02,0,0.288,179,177,84876,304,86126,102974,28913,58,0.164,279333
N714_Exp28_Sample11_S1_BC348_N01,0,0.264,212,197,50915,209,51858,60528,12221,32,0.143,190584
N714_Exp28_Sample11_S1_BC349_N01,0,0.292,211,196,50465,179,51355,62368,9840,18,0.177,155132
N714_Exp28_Sample11_S1_BC350_N01,0,0.261,198,186,41954,8297,51278,66204,17426,27,0.225,123808
N714_Exp28_Sample11_S1_BC351_N02,0,0.269,188,187,88263,340,89509,110016,17824,61,0.186,257166
N714_Exp28_Sample11_S1_BC352_N02,0,0.277,180,179,312,85563,86663,99068,2477,12,0.125,361823
N714_Exp28_Sample11_S1_BC353_N01,0,0.267,214,198,49659,224,50581,58984,13600,17,0.142,186849
N714_Exp28_Sample11_S1_BC354_N02,0,0.234,195,184,81295,409,82679,110560,21405,42,0.252,180555
N714_Exp28_Sample11_S1_BC355_N01,0,0.336,205,189,201,48562,49639,61325,2311,17,0.191,139742
N714_Exp28_Sample11_S1_BC356_N01,0,0.278,222,199,48318,210,49566,64365,11463,24,0.23,117574
N714_Exp28_Sample11_S1_BC357_N01,0,0.269,207,190,160,48644,49417,56933,2458,11,0.132,196204
N714_Exp28_Sample11_S1_BC358_N01,0,0.258,202,188,185,48541,49402,60238,2022,17,0.18,146686
N714_Exp28_Sample11_S1_BC359_N01,0,0.213,219,199,48490,150,49328,59154,14637,17,0.166,157740
N714_Exp28_Sample11_S1_BC360_N02,0,0.258,207,195,79477,317,80675,98007,13796,23,0.177,243364
N714_Exp28_Sample11_S1_BC361_N01,0,0.3,205,190,227,48194,49123,60624,1845,18,0.19,138859
N714_Exp28_Sample11_S1_BC362_N01,0,0.272,207,196,48152,350,49004,57739,16361,30,0.151,171054
N714_Exp28_Sample11_S1_BC363_N01,0,0.211,200,196,48363,189,48980,54642,9861,29,0.104,245118
N714_Exp28_Sample11_S1_BC364_N01,0,0.26,202,188,205,48049,48863,59166,3021,16,0.174,149529
N714_Exp28_Sample11_S1_BC365_N01,0,0.244,209,191,103,47875,48661,59244,2472,6,0.179,145425
N714_Exp28_Sample11_S1_BC366_N03,0,0.323,198,187,81106,405,80480,101507,37486,48,0.207,209857
N714_Exp28_Sample11_S1_BC367_N02,0,0.256,208,193,83936,333,85508,109459,23190,47,0.219,212121
N714_Exp28_Sample11_S1_BC368_N01,0,0.228,215,195,315,46909,47989,57368,2587,6,0.163,155755
N714_Exp28_Sample11_S1_BC369_N01,0,0.24,205,193,47274,194,47987,55455,11269,35,0.135,186963
N714_Exp28_Sample11_S1_BC370_N01,0,0.257,215,200,46875,189,47783,56950,11431,32,0.161,157359
N714_Exp28_Sample11_S1_BC371_N03,0,0.269,208,191,299,86997,86312,113680,4216,24,0.241,196452
N714_Exp28_Sample11_S1_BC372_N01,0,0.26,189,183,126,47069,47665,55379,669,14,0.139,179860
N714_Exp28_Sample11_S1_BC373_N01,0,0.319,199,186,222,46411,47182,56373,3003,13,0.163,153530
N714_Exp28_Sample11_S1_BC374_N01,0,0.234,204,194,46124,354,47136,56767,14347,25,0.17,147786
N714_Exp28_Sample11_S1_BC375_N01,0,0.198,227,204,45754,123,46715,52489,8361,13,0.11,220740
N714_Exp28_Sample11_S1_BC376_N01,0,0.219,215,198,45794,177,46638,56066,15679,32,0.168,147440
N714_Exp28_Sample11_S1_BC377_N01,0,0.239,209,195,45825,231,46614,56234,13542,21,0.171,145025
N714_Exp28_Sample11_S1_BC378_N01,0,0.241,210,193,207,45451,46392,55566,1343,10,0.165,149197
N714_Exp28_Sample11_S1_BC379_N01,0,0.255,210,192,45455,196,46346,57519,10467,23,0.194,128187
N714_Exp28_Sample11_S1_BC380_N01,0,0.283,190,188,45556,149,46079,51484,8665,26,0.105,227719
N714_Exp28_Sample11_S1_BC381_N01,0,0.224,196,186,116,45052,45672,52076,2412,11,0.123,193996
N714_Exp28_Sample11_S1_BC382_N01,0,0.278,217,196,44436,227,45566,55865,22577,25,0.184,132257
N714_Exp28_Sample11_S1_BC383_N01,0,0.212,213,198,44557,230,45459,52745,9322,27,0.138,172897
N714_Exp28_Sample11_S1_BC384_N01,0,0.214,200,188,599,44297,45371,52425,2590,10,0.135,176912
N714_Exp28_Sample11_S1_BC385_N01,0,0.316,202,185,106,43845,44713,53217,2405,17,0.16,148256
N714_Exp28_Sample11_S1_BC386_N01,0,0.271,199,185,127,43944,44670,53352,1473,5,0.163,145614
N714_Exp28_Sample11_S1_BC387_N01,0,0.262,218,202,43902,166,44652,50608,7191,18,0.118,197785
N714_Exp28_Sample11_S1_BC388_N01,0,0.303,208,194,43927,113,44625,51881,8423,17,0.14,167747
N714_Exp28_Sample11_S1_BC389_N01,0,0.287,202,188,196,43749,44517,52953,2143,11,0.159,148029
N714_Exp28_Sample11_S1_BC390_N02,0,0.253,189,185,75052,189,75884,90354,10751,23,0.16,251097
N714_Exp28_Sample11_S1_BC391_N03,0,0.317,179,177,519,110401,111090,142116,2083,41,0.218,276153
N714_Exp28_Sample11_S1_BC392_N01,0,0.258,199,190,295,43170,44026,51798,3143,11,0.15,154873
N714_Exp28_Sample11_S1_BC393_N01,0,0.214,220,202,42702,143,43569,52874,20810,23,0.176,132027
N714_Exp28_Sample11_S1_BC394_N01,0,0.279,199,191,42393,157,43034,49781,10162,31,0.136,166650
N714_Exp28_Sample11_S1_BC395_N01,0,0.203,203,193,41995,508,42905,50556,34738,35,0.151,149716
N714_Exp28_Sample11_S1_BC396_N01,0,0.157,171,155,40940,291,42789,55874,1684,15,0.234,99834
N714_Exp28_Sample11_S1_BC397_N01,0,0.245,213,197,42002,175,42751,48233,7577,18,0.114,195785
N714_Exp28_Sample11_S1_BC398_N01,0,0.27,205,195,41980,271,42698,49678,13188,25,0.141,159805
N714_Exp28_Sample11_S1_BC399_N01,0,0.257,187,181,120,42030,42581,49387,1086,15,0.138,162315
N714_Exp28_Sample11_S1_BC400_N01,0,0.261,200,188,249,41465,42178,47714,1546,16,0.116,189387
N714_Exp28_Sample11_S1_BC401_N01,0,0.222,219,198,41159,149,42024,48541,7709,8,0.134,164205
N714_Exp28_Sample11_S1_BC402_N01,0,0.229,216,199,40709,159,41490,47311,10297,23,0.123,176147
N714_Exp28_Sample11_S1_BC403_N02,0,0.267,194,186,260,76738,77819,92357,2310,29,0.157,261694
N714_Exp28_Sample11_S1_BC404_N01,0,0.254,205,194,40150,158,40821,49041,11367,21,0.168,129441
N714_Exp28_Sample11_S1_BC405_N01,0,0.257,204,191,39957,322,40735,47887,7058,22,0.149,143921
N714_Exp28_Sample11_S1_BC406_N01,0,0.234,210,194,39790,243,40731,51508,14923,24,0.209,105244
N714_Exp28_Sample11_S1_BC407_N01,0,0.249,211,194,163,39601,40395,48942,2309,3,0.175,123287
N714_Exp28_Sample11_S1_BC408_N01,0,0.227,200,188,131,39560,40147,46677,2798,4,0.14,150874
N714_Exp28_Sample11_S1_BC409_N01,0,0.288,202,192,39494,181,40109,46804,10331,24,0.143,147596
N714_Exp28_Sample11_S1_BC410_N01,0,0.258,198,187,200,39366,39945,45204,744,11,0.116,178897
N714_Exp28_Sample11_S1_BC411_N01,0,0.285,212,198,39171,146,39851,47990,9943,20,0.17,124987
N714_Exp28_Sample11_S1_BC412_N01,0,0.261,202,187,324,38797,39600,47488,1573,10,0.166,126634
N714_Exp28_Sample11_S1_BC413_N01,0,0.262,220,198,146,38590,39312,45606,1663,15,0.138,149649
N714_Exp28_Sample11_S1_BC414_N01,0,0.247,211,192,213,38263,39022,45174,1546,13,0.136,150429
N714_Exp28_Sample11_S1_BC415_N01,0,0.253,206,192,37652,175,38345,45954,17846,35,0.166,122985
N714_Exp28_Sample11_S1_BC416_N03,0,0.297,192,189,42533,96,40776,50078,18033,16,0.186,117531
N714_Exp28_Sample11_S1_BC417_N01,0,0.282,217,201,37228,105,37959,44980,7199,16,0.156,128662
N714_Exp28_Sample11_S1_BC418_N01,0,0.277,209,192,260,36925,37766,44977,2357,12,0.16,124836
N714_Exp28_Sample11_S1_BC419_N02,0,0.244,211,196,51955,171,52763,63675,13982,20,0.171,163888
N714_Exp28_Sample11_S1_BC420_N01,0,0.233,199,192,36121,535,37063,41197,9985,28,0.1,191297
N714_Exp28_Sample11_S1_BC421_N01,0,0.221,201,189,36493,111,36980,42354,9192,16,0.127,152463
N714_Exp28_Sample11_S1_BC422_N01,0,0.27,208,194,212,36277,36962,44153,2452,36,0.163,120394
N714_Exp28_Sample11_S1_BC423_N01,0,0.234,215,196,36236,140,36931,42745,6345,20,0.136,142535
N714_Exp28_Sample11_S1_BC424_N01,0,0.23,220,198,159,36184,36911,43916,876,12,0.16,122595
N714_Exp28_Sample11_S1_BC425_N01,0,0.245,197,189,36075,330,36865,44778,22334,33,0.177,111282
N714_Exp28_Sample11_S1_BC426_N01,0,0.258,216,199,35679,235,36670,44187,9527,26,0.17,114682
N714_Exp28_Sample11_S1_BC427_N01,0,0.246,206,194,35769,150,36255,42678,9352,17,0.15,127174
N714_Exp28_Sample11_S1_BC428_N01,0,0.193,209,195,34757,456,35717,43323,7580,119,0.176,108473
N714_Exp28_Sample11_S1_BC429_N01,0,0.265,211,197,35035,136,35678,40277,6520,20,0.114,162670
N714_Exp28_Sample11_S1_BC430_N01,0,0.296,203,189,34497,148,35151,43029,17721,26,0.183,102681
N714_Exp28_Sample11_S1_BC431_N01,0,0.288,211,194,104,34096,34719,40485,2192,4,0.142,128287
N714_Exp28_Sample11_S1_BC432_N01,0,0.258,215,194,130,33901,34693,42701,1414,7,0.188,99118
N714_Exp28_Sample11_S1_BC433_N01,0,0.277,212,194,110,33858,34560,40385,1603,8,0.144,126183
N714_Exp28_Sample11_S1_BC434_N01,0,0.253,192,186,25005,8610,33939,40575,7352,6,0.164,110116
N714_Exp28_Sample11_S1_BC435_N01,0,0.276,186,182,89,33523,33929,37794,1094,15,0.102,171959
N714_Exp28_Sample11_S1_BC436_N02,0,0.209,207,189,19427,18730,39026,51104,6515,8,0.236,90308
N714_Exp28_Sample11_S1_BC437_N02,0,0.247,216,199,32292,10905,43976,51392,8668,16,0.144,160492
N714_Exp28_Sample11_S1_BC438_N01,0,0.246,197,187,14941,18466,33802,37217,5476,16,0.092,190192
N714_Exp28_Sample11_S1_BC439_N01,0,0.197,225,205,32779,143,33547,39734,16739,20,0.156,113969
N714_Exp28_Sample11_S1_BC440_N01,0,0.23,213,196,33022,85,33530,38703,7107,18,0.134,131572
N714_Exp28_Sample11_S1_BC441_N01,0,0.287,208,195,32690,115,33243,38572,13113,31,0.138,126417
N714_Exp28_Sample11_S1_BC442_N01,0,0.269,195,187,146,32208,32750,39197,1554,1,0.164,105697
N714_Exp28_Sample11_S1_BC443_N01,0,0.256,215,196,87,31927,32568,38100,1422,9,0.145,118167
N714_Exp28_Sample11_S1_BC444_N01,0,0.231,210,193,246,31699,32496,38908,1263,11,0.165,104686
N714_Exp28_Sample11_S1_BC445_N01,0,0.265,218,195,31563,105,32357,39786,6515,18,0.187,92815
N714_Exp28_Sample11_S1_BC446_N03,0,0.335,177,180,80663,354,80302,100161,21862,51,0.198,217961
N714_Exp28_Sample11_S1_BC447_N01,0,0.368,204,191,30776,141,31408,38223,6370,10,0.178,94029
N714_Exp28_Sample11_S1_BC448_N03,0,0.246,222,202,65717,337,66906,79004,9225,32,0.153,230893
N714_Exp28_Sample11_S1_BC449_N01,0,0.253,203,190,232,28915,29560,34669,4590,30,0.147,105765
N714_Exp28_Sample11_S1_BC450_N01,0,0.25,209,192,147,28949,29493,35624,1340,14,0.172,91245
N714_Exp28_Sample11_S1_BC451_N01,0,0.25,213,198,28622,216,29289,32662,11594,40,0.103,147053
N714_Exp28_Sample11_S1_BC452_N01,0,0.236,213,196,28613,86,29025,35178,8126,9,0.175,88456
N714_Exp28_Sample11_S1_BC453_N01,0,0.242,216,194,27080,499,28170,37053,25081,86,0.24,64358
N714_Exp28_Sample11_S1_BC454_N01,0,0.278,206,191,84,27034,27461,30289,1004,9,0.093,151942
N714_Exp28_Sample11_S1_BC455_N01,0,0.218,217,199,26217,261,26855,30323,3943,10,0.114,122254
N714_Exp28_Sample11_S1_BC456_N02,0,0.231,211,200,18767,16572,35903,39260,6946,23,0.086,216290
N714_Exp28_Sample11_S1_BC457_N01,0,0.242,205,191,25280,71,25690,29676,6722,16,0.134,100339
N714_Exp28_Sample11_S1_BC458_N01,0,0.292,206,192,159,24809,25364,30111,948,4,0.158,85174
N714_Exp28_Sample11_S1_BC459_N07,0,0.32,164,170,388,104490,94864,134972,1970,58,0.297,179443
N714_Exp28_Sample11_S1_BC460_N01,0,0.232,225,202,12377,11817,24740,29716,3676,10,0.167,78520
N714_Exp28_Sample11_S1_BC461_N01,0,0.227,221,199,24171,90,24692,28529,3987,17,0.134,96320
N714_Exp28_Sample11_S1_BC462_N01,0,0.259,221,200,22118,92,22675,27013,6663,16,0.161,74837
N714_Exp28_Sample11_S1_BC463_N02,0,0.206,208,196,28237,400,29076,34424,5046,11,0.155,98991
N714_Exp28_Sample11_S1_BC464_N01,0,0.271,195,190,20299,73,20547,23631,5591,10,0.131,82474
N714_Exp28_Sample11_S1_BC465_N04,0,0.224,220,201,40819,260,41012,49884,11736,13,0.178,123066
N714_Exp28_Sample11_S1_BC466_N05,0,0.313,192,185,61967,292,57174,81463,12936,34,0.298,107836
N714_Exp28_Sample11_S1_BC467_N01,0,0.284,196,194,19009,95,19255,21514,4010,8,0.105,95142
N714_Exp28_Sample11_S1_BC468_N06,0,0.289,150,159,73446,290,72177,87212,26818,44,0.172,222948
N714_Exp28_Sample11_S1_BC469_N01,0,0.264,224,204,18244,106,18700,22746,938,12,0.178,56106
N714_Exp28_Sample11_S1_BC470_N01,0,0.179,195,179,18015,120,18416,23204,182,26,0.206,48192
N714_Exp28_Sample11_S1_BC471_N03,0,0.271,209,191,447,26671,27099,31886,830,7,0.15,95277
N714_Exp28_Sample11_S1_BC472_N01,0,0.292,199,185,212,16487,17022,22572,612,5,0.246,38020
N714_Exp28_Sample11_S1_BC473_N04,0,0.243,222,201,46030,371,47162,56569,5648,22,0.166,150658
N714_Exp28_Sample11_S1_BC474_N02,0,0.388,199,189,139,27753,28156,33156,851,15,0.151,98577
N714_Exp28_Sample11_S1_BC475_N01,0,0.096,118,90,14789,162,15102,22226,65,6,0.321,26780
N714_Exp28_Sample11_S1_BC476_N01,0,0.223,228,208,14356,26,14626,15922,1533,6,0.081,92422
N714_Exp28_Sample11_S1_BC477_N01,0,0.266,207,191,94,14309,14585,17731,776,6,0.177,43862
N714_Exp28_Sample11_S1_BC478_N01,0,0.3,216,195,77,14160,14486,17458,1174,13,0.17,45274
N714_Exp28_Sample11_S1_BC479_N01,0,0.263,222,202,13047,52,13344,14941,3472,3,0.107,64817
N714_Exp28_Sample11_S1_BC480_N01,0,0.267,220,199,186,12443,12939,15379,578,0,0.159,43191
N714_Exp28_Sample11_S1_BC481_N06,0,0.335,138,144,164,44676,42483,55213,484,22,0.231,100521
N714_Exp28_Sample11_S1_BC482_N01,0,0.207,185,172,11795,183,12168,17924,33085,38,0.321,21543
N714_Exp28_Sample11_S1_BC483_N01,0,0.172,169,164,11712,66,11957,15157,1158,5,0.211,30643
N714_Exp28_Sample11_S1_BC484_N07,0,0.413,125,120,172,57405,56524,68283,654,24,0.172,174773
N714_Exp28_Sample11_S1_BC485_N01,0,0.221,232,206,10977,81,11298,13773,2205,6,0.18,33579
N714_Exp28_Sample11_S1_BC486_N02,0,0.48,112,96,8310,2762,11104,11995,1510,11,0.074,76691
N714_Exp28_Sample11_S1_BC487_N04,0,0.452,111,97,10118,13896,23862,27136,2613,8,0.121,103216
N714_Exp28_Sample11_S1_BC488_N02,0,0.237,208,194,8857,120,9103,10387,2713,11,0.124,38474
N714_Exp28_Sample11_S1_BC489_N01,0,0.24,219,199,7280,52,7470,9423,1335,3,0.207,19469
N714_Exp28_Sample11_S1_BC490_N01,0,0.261,207,193,77,7180,7359,8563,355,0,0.141,27524
N714_Exp28_Sample11_S1_BC491_N01,0,0.199,302,306,6950,32,7219,7535,922,2,0.042,87306
N714_Exp28_Sample11_S1_BC492_N03,0,0.459,116,102,14820,5169,20172,21862,2735,15,0.077,134019
N714_Exp28_Sample11_S1_BC493_N01,0,0.103,203,188,6844,49,7103,8461,5485,3,0.161,23455
