DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N707_Exp28_Sample7_S1_BC494_N01,0,0.092,192,173,1941,47,2012,3355,62,1,0.4,2976
N707_Exp28_Sample7_S1_BC495_N01,0,0.25,337,354,12,1891,1978,2114,192,2,0.064,15718
N707_Exp28_Sample7_S1_BC496_N01,0,0.239,367,383,1853,8,1955,2096,743,0,0.067,14872
N707_Exp28_Sample7_S1_BC497_N01,0,0.307,344,357,18,1864,1954,2129,213,0,0.082,12231
N707_Exp28_Sample7_S1_BC498_N07,0,0.475,99,91,41,7452,6984,9860,340,4,0.292,13424
N707_Exp28_Sample7_S1_BC499_N02,0,0.066,174,149,2493,20,2571,4750,102,0,0.459,3429
N707_Exp28_Sample7_S1_BC500_N01,0,0.141,209,198,1465,61,1554,1942,3712,9,0.2,4188
N707_Exp28_Sample7_S1_BC501_N01,0,0.056,142,120,557,966,1540,2795,124,0,0.449,2087
N707_Exp28_Sample7_S1_BC502_N01,0,0.24,350,370,1452,0,1536,1661,618,0,0.075,10475
N707_Exp28_Sample7_S1_BC503_N01,0,0.32,340,356,4,1392,1452,1567,152,0,0.073,10147
N707_Exp28_Sample7_S1_BC504_N01,0,0.062,133,105,52,1356,1419,2691,20,0,0.473,1852
N707_Exp28_Sample7_S1_BC505_N02,0,0.083,136,112,72,1853,1954,3265,6,0,0.402,2883
N707_Exp28_Sample7_S1_BC506_N01,0,0.075,140,110,1310,63,1395,2870,87,0,0.514,1718
N707_Exp28_Sample7_S1_BC507_N01,0,0.3,344,355,6,1267,1343,1448,222,0,0.073,9496
N707_Exp28_Sample7_S1_BC508_N01,0,0.067,182,156,1290,25,1334,2204,40,0,0.395,1995
N707_Exp28_Sample7_S1_BC509_N01,0,0.074,122,98,1286,22,1320,2364,16,0,0.442,1811
N707_Exp28_Sample7_S1_BC510_N01,0,0.074,140,122,1213,53,1283,2286,42,0,0.439,1769
N707_Exp28_Sample7_S1_BC511_N01,0,0.127,276,240,1251,16,1277,1749,14,0,0.27,2627
N707_Exp28_Sample7_S1_BC512_N01,0,0.029,167,136,1198,67,1276,2256,2,2,0.434,1772
N707_Exp28_Sample7_S1_BC513_N01,0,0.073,183,167,1186,12,1219,2069,40,0,0.411,1767
N707_Exp28_Sample7_S1_BC514_N01,0,0.071,211,184,1168,22,1210,2229,34,0,0.457,1618
N707_Exp28_Sample7_S1_BC515_N01,0,0.09,103,81,1152,36,1201,2215,110,0,0.458,1604
N707_Exp28_Sample7_S1_BC516_N02,0,0.034,225,208,82,1554,1675,2749,18,0,0.391,2525
N707_Exp28_Sample7_S1_BC517_N01,0,0.039,144,115,34,1117,1169,1813,26,0,0.355,1903
N707_Exp28_Sample7_S1_BC518_N10,0,0.546,84,77,6765,18,6196,8607,5696,3,0.28,12335
N707_Exp28_Sample7_S1_BC519_N01,0,0.084,134,116,1119,6,1148,1720,20,0,0.333,1974
N707_Exp28_Sample7_S1_BC520_N01,0,0.022,227,187,1130,6,1147,1632,10,0,0.297,2169
N707_Exp28_Sample7_S1_BC521_N01,0,0.03,209,189,1085,12,1111,1566,174,0,0.291,2143
N707_Exp28_Sample7_S1_BC522_N01,0,0.062,141,116,1073,13,1107,2122,1143,0,0.478,1433
N707_Exp28_Sample7_S1_BC523_N01,0,0.051,146,110,1055,24,1102,2205,30,0,0.5,1383
N707_Exp28_Sample7_S1_BC524_N01,0,0.318,274,259,1069,4,1095,1191,2775,0,0.081,6985
N707_Exp28_Sample7_S1_BC525_N01,0,0.043,148,118,82,949,1038,2077,28,0,0.5,1302
N707_Exp28_Sample7_S1_BC526_N01,0,0.027,203,170,998,22,1033,1976,116,1,0.477,1339
N707_Exp28_Sample7_S1_BC527_N01,0,0.036,162,130,112,903,1028,1752,28,0,0.413,1483
N707_Exp28_Sample7_S1_BC528_N01,0,0.056,124,100,186,807,1012,1714,59,0,0.41,1470
N707_Exp28_Sample7_S1_BC529_N01,0,0.068,138,111,972,18,1007,1821,38,0,0.447,1369
N707_Exp28_Sample7_S1_BC530_N01,0,0.333,373,390,0,916,996,1069,44,0,0.068,7467
N707_Exp28_Sample7_S1_BC531_N01,0,0.059,141,114,978,7,991,1849,277,0,0.464,1311
N707_Exp28_Sample7_S1_BC532_N01,0,0.058,209,186,922,41,979,1748,66,0,0.44,1347
N707_Exp28_Sample7_S1_BC533_N01,0,0.048,122,100,883,19,911,1962,443,0,0.536,1092
N707_Exp28_Sample7_S1_BC534_N01,0,0.144,239,217,881,6,896,1292,48,0,0.307,1650
N707_Exp28_Sample7_S1_BC535_N01,0,0.063,124,96,869,20,895,1922,62,0,0.534,1075
N707_Exp28_Sample7_S1_BC536_N01,0,0.272,341,354,2,808,869,923,59,0,0.059,7577
N707_Exp28_Sample7_S1_BC537_N01,0,0.275,345,363,822,4,858,935,745,0,0.082,5361
N707_Exp28_Sample7_S1_BC538_N01,0,0.049,183,152,789,52,847,1556,20,0,0.456,1135
N707_Exp28_Sample7_S1_BC539_N01,0,0.091,141,126,747,79,835,1369,36,0,0.39,1260
N707_Exp28_Sample7_S1_BC540_N01,0,0.068,140,120,575,237,816,1782,34,0,0.542,971
N707_Exp28_Sample7_S1_BC541_N01,0,0.104,189,168,735,41,800,1180,49268,28,0.322,1413
N707_Exp28_Sample7_S1_BC542_N01,0,0.169,81,59,514,257,777,1120,439,0,0.306,1432
N707_Exp28_Sample7_S1_BC543_N01,0,0.055,128,106,705,27,750,1330,34,0,0.436,1039
N707_Exp28_Sample7_S1_BC544_N01,0,0.089,121,102,698,30,734,1507,36,0,0.513,905
N707_Exp28_Sample7_S1_BC545_N01,0,0.073,138,112,86,614,716,1515,340,1,0.527,867
N707_Exp28_Sample7_S1_BC546_N01,0,0.089,157,138,26,678,712,1337,44,0,0.467,937
N707_Exp28_Sample7_S1_BC547_N01,0,0.091,144,115,675,18,707,1138,34,1,0.379,1093
N707_Exp28_Sample7_S1_BC548_N01,0,0.189,196,171,612,24,655,1000,14,0,0.345,1092
N707_Exp28_Sample7_S1_BC549_N01,0,0.078,160,130,39,589,642,1038,614,0,0.382,986
N707_Exp28_Sample7_S1_BC550_N01,0,0.073,136,105,541,87,636,1287,33,0,0.506,792
N707_Exp28_Sample7_S1_BC551_N01,0,0.088,159,124,611,4,631,1219,8,0,0.482,812
N707_Exp28_Sample7_S1_BC552_N01,0,0.063,138,100,126,496,627,1154,393,1,0.457,839
N707_Exp28_Sample7_S1_BC553_N01,0,0.052,205,192,594,18,620,1230,44,0,0.496,782
N707_Exp28_Sample7_S1_BC554_N01,0,0.09,146,116,350,252,619,1042,972,0,0.406,906
N707_Exp28_Sample7_S1_BC555_N01,0,0.07,165,136,120,480,610,995,855,0,0.387,927
N707_Exp28_Sample7_S1_BC556_N01,0,0.261,342,348,565,2,597,655,353,0,0.089,3477
N707_Exp28_Sample7_S1_BC557_N01,0,0.322,344,361,0,541,585,621,30,0,0.058,5147
N707_Exp28_Sample7_S1_BC558_N01,0,0.061,153,130,552,18,580,1108,111,0,0.477,753
N707_Exp28_Sample7_S1_BC559_N01,0,0.044,153,132,500,66,574,911,36,0,0.37,904
N707_Exp28_Sample7_S1_BC560_N01,0,0.252,390,398,506,2,573,602,355,1,0.048,6046
N707_Exp28_Sample7_S1_BC561_N01,0,0.064,142,105,143,407,560,908,16,0,0.383,857
N707_Exp28_Sample7_S1_BC562_N02,0,0.051,156,127,963,7,979,1457,13,0,0.328,1702
N707_Exp28_Sample7_S1_BC563_N01,0,0.061,124,100,499,45,551,1142,51,0,0.518,676
N707_Exp28_Sample7_S1_BC564_N01,0,0.068,167,140,42,499,549,762,2,0,0.28,1095
N707_Exp28_Sample7_S1_BC565_N01,0,0.098,139,113,410,129,547,1158,147,0,0.528,662
N707_Exp28_Sample7_S1_BC566_N01,0,0.261,349,370,506,4,545,586,334,0,0.07,3990
N707_Exp28_Sample7_S1_BC567_N01,0,0.063,136,111,92,445,543,1039,38,0,0.477,704
N707_Exp28_Sample7_S1_BC568_N01,0,0.039,162,132,22,512,541,824,18,0,0.343,905
N707_Exp28_Sample7_S1_BC569_N01,0,0.064,111,88,125,410,539,1236,120,0,0.564,626
N707_Exp28_Sample7_S1_BC570_N01,0,0.106,133,97,485,42,536,1064,443,0,0.496,676
N707_Exp28_Sample7_S1_BC571_N01,0,0.063,153,116,434,93,532,973,18,1,0.453,716
N707_Exp28_Sample7_S1_BC572_N01,0,0.062,193,152,478,38,523,938,418,0,0.442,716
N707_Exp28_Sample7_S1_BC573_N01,0,0.111,160,152,464,42,514,1084,405,0,0.526,624
N707_Exp28_Sample7_S1_BC574_N01,0,0.054,192,158,468,36,511,1166,96,0,0.562,595
N707_Exp28_Sample7_S1_BC575_N01,0,0.064,153,126,319,182,504,863,16,0,0.416,723
N707_Exp28_Sample7_S1_BC576_N01,0,0.048,130,109,68,431,503,935,306,0,0.462,667
