DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N711_Exp28_Sample9_S1_BC0242_N01,0,0.255,199,191,57048,226,57788,65206,8101,18,0.114,264414
N711_Exp28_Sample9_S1_BC0243_N01,0,0.276,197,186,180,56779,57627,64879,886,14,0.112,268160
N711_Exp28_Sample9_S1_BC0244_N01,0,0.209,214,193,56522,241,57623,69440,9574,23,0.17,180154
N711_Exp28_Sample9_S1_BC0245_N01,0,0.259,209,192,235,56272,57416,68359,3016,18,0.16,190061
N711_Exp28_Sample9_S1_BC0246_N02,0,0.272,195,189,86920,239,88058,102383,12946,33,0.14,330885
N711_Exp28_Sample9_S1_BC0247_N01,0,0.273,208,195,55954,225,56985,68066,12815,25,0.163,185686
N711_Exp28_Sample9_S1_BC0248_N01,0,0.28,192,183,141,56228,56935,63921,2238,22,0.109,270715
N711_Exp28_Sample9_S1_BC0249_N01,0,0.295,199,188,454,55790,56918,67242,2701,5,0.154,195939
N711_Exp28_Sample9_S1_BC0250_N01,0,0.278,193,184,56221,224,56911,67879,20475,32,0.162,186751
N711_Exp28_Sample9_S1_BC0251_N01,0,0.216,224,201,55631,188,56852,70826,11535,26,0.197,155008
N711_Exp28_Sample9_S1_BC0252_N01,0,0.261,201,187,55845,291,56770,66568,15257,45,0.147,203352
N711_Exp28_Sample9_S1_BC0253_N01,0,0.268,210,196,55885,173,56743,68271,14753,27,0.169,178694
N711_Exp28_Sample9_S1_BC0254_N01,0,0.234,219,202,55243,501,56742,66785,13618,23,0.15,199188
N711_Exp28_Sample9_S1_BC0255_N01,0,0.254,201,189,55521,309,56639,69646,4422,27,0.187,162439
N711_Exp28_Sample9_S1_BC0256_N01,0,0.281,199,186,188,55678,56596,63637,1660,16,0.111,265949
N711_Exp28_Sample9_S1_BC0257_N01,0,0.249,188,183,184,55853,56574,63743,2028,17,0.112,261713
N711_Exp28_Sample9_S1_BC0258_N02,0,0.308,187,181,57349,47876,106405,123143,14478,51,0.136,410935
N711_Exp28_Sample9_S1_BC0259_N01,0,0.237,208,191,55600,192,56499,67295,18103,42,0.16,186647
N711_Exp28_Sample9_S1_BC0260_N01,0,0.262,208,191,233,55347,56483,68547,2483,9,0.176,171150
N711_Exp28_Sample9_S1_BC0261_N01,0,0.058,126,105,231,54979,56260,59981,118,3,0.062,463227
N711_Exp28_Sample9_S1_BC0262_N02,0,0.236,199,188,219,90078,91303,104487,1403,31,0.126,378429
N711_Exp28_Sample9_S1_BC0263_N01,0,0.259,195,187,185,55268,55942,64749,922,25,0.136,215906
N711_Exp28_Sample9_S1_BC0264_N01,0,0.252,170,174,268,55133,55840,61178,2522,14,0.087,329872
N711_Exp28_Sample9_S1_BC0265_N01,0,0.241,206,191,181,54780,55759,68744,2181,25,0.189,158250
N711_Exp28_Sample9_S1_BC0266_N01,0,0.299,180,177,186,55087,55741,60783,1195,21,0.083,345825
N711_Exp28_Sample9_S1_BC0267_N01,0,0.263,189,183,131,54918,55601,63084,1560,17,0.119,244436
N711_Exp28_Sample9_S1_BC0268_N01,0,0.234,210,192,54657,236,55572,66392,16616,44,0.163,180902
N711_Exp28_Sample9_S1_BC0269_N01,0,0.244,201,191,54694,168,55489,62372,10842,22,0.11,261402
N711_Exp28_Sample9_S1_BC0270_N01,0,0.247,184,184,54048,805,55310,62669,8050,36,0.117,245517
N711_Exp28_Sample9_S1_BC0271_N01,0,0.25,209,195,54077,235,55054,63237,13334,30,0.129,222775
N711_Exp28_Sample9_S1_BC0272_N02,0,0.273,199,191,74350,216,75367,89257,13469,32,0.156,256187
N711_Exp28_Sample9_S1_BC0273_N01,0,0.172,190,185,23575,30585,54743,58683,5523,19,0.067,417229
N711_Exp28_Sample9_S1_BC0274_N01,0,0.254,219,199,53182,221,54442,67660,18940,35,0.195,149792
N711_Exp28_Sample9_S1_BC0275_N01,0,0.278,202,192,53615,231,54419,63403,16272,34,0.142,202053
N711_Exp28_Sample9_S1_BC0276_N01,0,0.251,204,189,164,53519,54408,63232,2177,14,0.14,204950
N711_Exp28_Sample9_S1_BC0277_N01,0,0.244,201,190,53620,291,54376,62377,8829,22,0.128,221880
N711_Exp28_Sample9_S1_BC0278_N01,0,0.145,211,195,52999,232,54255,65012,53,7,0.165,174129
N711_Exp28_Sample9_S1_BC0279_N01,0,0.229,218,201,53250,129,54242,63126,5986,20,0.141,202697
N711_Exp28_Sample9_S1_BC0280_N01,0,0.245,202,188,238,53377,54189,63135,1057,26,0.142,201199
N711_Exp28_Sample9_S1_BC0281_N01,0,0.254,196,190,53303,172,54019,60495,22306,27,0.107,262008
N711_Exp28_Sample9_S1_BC0282_N01,0,0.302,199,187,161,53219,54012,60623,1508,14,0.109,257359
N711_Exp28_Sample9_S1_BC0283_N01,0,0.281,220,200,52851,269,53994,64611,17155,40,0.164,174414
N711_Exp28_Sample9_S1_BC0284_N01,0,0.234,202,190,189,53062,53837,60807,1014,11,0.115,244561
N711_Exp28_Sample9_S1_BC0285_N01,0,0.303,205,187,231,52702,53820,67337,2561,12,0.201,144435
N711_Exp28_Sample9_S1_BC0286_N01,0,0.302,214,197,52650,229,53664,61101,9376,38,0.122,230188
N711_Exp28_Sample9_S1_BC0287_N01,0,0.292,206,191,165,52633,53653,60827,1337,20,0.118,237169
N711_Exp28_Sample9_S1_BC0288_N01,0,0.235,185,183,53030,188,53649,58657,10737,31,0.085,323671
N711_Exp28_Sample9_S1_BC0289_N01,0,0.286,210,197,52606,173,53484,62222,8477,24,0.14,200271
N711_Exp28_Sample9_S1_BC0290_N01,0,0.266,202,187,242,52586,53440,60154,1532,17,0.112,249026
N711_Exp28_Sample9_S1_BC0291_N01,0,0.225,219,200,52349,183,53433,62743,12526,31,0.148,189945
N711_Exp28_Sample9_S1_BC0292_N01,0,0.241,222,200,51934,221,53324,62322,22029,39,0.144,194511
N711_Exp28_Sample9_S1_BC0293_N01,0,0.242,211,193,188,52295,53263,61577,708,7,0.135,207009
N711_Exp28_Sample9_S1_BC0294_N01,0,0.269,198,186,20303,32290,53241,60277,6763,25,0.117,237685
N711_Exp28_Sample9_S1_BC0295_N02,0,0.309,202,192,79441,316,80610,97409,16916,41,0.172,248913
N711_Exp28_Sample9_S1_BC0296_N01,0,0.237,220,197,51965,225,53229,60557,11126,28,0.121,229594
N711_Exp28_Sample9_S1_BC0297_N01,0,0.272,211,193,52006,233,53034,63334,15337,24,0.163,172979
N711_Exp28_Sample9_S1_BC0298_N01,0,0.263,190,184,878,51573,52926,58202,1015,17,0.091,301318
N711_Exp28_Sample9_S1_BC0299_N01,0,0.239,217,201,51771,165,52706,62564,15530,18,0.158,177078
N711_Exp28_Sample9_S1_BC0300_N01,0,0.293,199,187,160,51834,52655,61423,1481,16,0.143,194143
N711_Exp28_Sample9_S1_BC0301_N01,0,0.259,206,195,51941,131,52593,59017,6090,16,0.109,251042
N711_Exp28_Sample9_S1_BC0302_N01,0,0.257,202,194,51895,160,52593,59412,9909,20,0.115,238612
N711_Exp28_Sample9_S1_BC0303_N01,0,0.263,216,198,193,51721,52593,59966,543,10,0.123,223430
N711_Exp28_Sample9_S1_BC0304_N01,0,0.293,202,190,51540,289,52450,62694,13586,23,0.163,170323
N711_Exp28_Sample9_S1_BC0305_N01,0,0.285,203,191,51496,265,52415,63395,11969,36,0.173,161206
N711_Exp28_Sample9_S1_BC0306_N01,0,0.269,197,184,326,51520,52398,64106,1180,16,0.183,153412
N711_Exp28_Sample9_S1_BC0307_N01,0,0.24,191,186,51743,144,52348,58402,11077,24,0.104,261874
N711_Exp28_Sample9_S1_BC0308_N01,0,0.291,204,191,516,51105,52264,60613,1168,15,0.138,199317
N711_Exp28_Sample9_S1_BC0309_N01,0,0.32,192,182,248,51316,52240,61065,2872,23,0.145,190384
N711_Exp28_Sample9_S1_BC0310_N01,0,0.229,174,175,327,51362,52212,57409,1211,26,0.091,297646
N711_Exp28_Sample9_S1_BC0311_N02,0,0.258,200,187,238,76101,77295,91477,1375,24,0.155,263670
N711_Exp28_Sample9_S1_BC0312_N01,0,0.223,205,189,261,51240,52152,61054,2594,8,0.146,188480
N711_Exp28_Sample9_S1_BC0313_N01,0,0.262,205,196,51203,196,52045,57354,17145,33,0.093,290374
N711_Exp28_Sample9_S1_BC0314_N01,0,0.254,209,196,50997,288,52033,63022,10425,22,0.174,159034
N711_Exp28_Sample9_S1_BC0315_N01,0,0.273,210,192,639,50543,52020,62637,1425,16,0.17,163240
N711_Exp28_Sample9_S1_BC0316_N01,0,0.287,199,188,156,51258,51970,58205,1853,26,0.107,251908
N711_Exp28_Sample9_S1_BC0317_N01,0,0.225,204,193,51144,180,51928,59313,15787,39,0.125,217977
N711_Exp28_Sample9_S1_BC0318_N01,0,0.165,230,205,50498,465,51893,63349,16219,25,0.181,153330
N711_Exp28_Sample9_S1_BC0319_N01,0,0.333,194,181,180,50974,51855,64908,1740,30,0.201,138931
N711_Exp28_Sample9_S1_BC0320_N01,0,0.245,218,194,336,50460,51759,61150,1240,31,0.154,178138
N711_Exp28_Sample9_S1_BC0321_N01,0,0.137,192,179,50675,379,51715,61475,29049,62,0.159,172520
N711_Exp28_Sample9_S1_BC0322_N01,0,0.226,212,196,49357,1474,51592,61769,11384,23,0.165,166242
N711_Exp28_Sample9_S1_BC0323_N01,0,0.263,212,199,50570,136,51540,59593,17151,22,0.135,200150
N711_Exp28_Sample9_S1_BC0324_N01,0,0.247,210,196,50609,146,51472,58632,12847,29,0.122,220094
N711_Exp28_Sample9_S1_BC0325_N01,0,0.277,202,191,50622,179,51440,59747,21312,41,0.139,194446
N711_Exp28_Sample9_S1_BC0326_N01,0,0.287,196,186,16280,34337,51430,57977,5807,25,0.113,236995
N711_Exp28_Sample9_S1_BC0327_N01,0,0.251,208,191,220,50247,51217,62320,2431,24,0.178,153441
N711_Exp28_Sample9_S1_BC0328_N02,0,0.263,198,191,73284,286,74291,85494,14277,41,0.131,297049
N711_Exp28_Sample9_S1_BC0329_N01,0,0.242,209,191,546,49629,50902,61409,1514,18,0.171,158341
N711_Exp28_Sample9_S1_BC0330_N01,0,0.275,186,185,41979,8384,50839,56986,17277,9,0.108,244787
N711_Exp28_Sample9_S1_BC0331_N02,0,0.29,194,185,380,83467,84795,98901,2097,35,0.143,312894
N711_Exp28_Sample9_S1_BC0332_N01,0,0.252,206,189,233,49533,50678,59110,938,10,0.143,186975
N711_Exp28_Sample9_S1_BC0333_N01,0,0.27,202,196,49908,193,50671,56433,5891,31,0.102,257202
N711_Exp28_Sample9_S1_BC0334_N01,0,0.297,204,189,238,49458,50459,58886,1452,15,0.143,185605
N711_Exp28_Sample9_S1_BC0335_N01,0,0.201,219,198,49413,149,50311,60629,12877,34,0.17,157288
N711_Exp28_Sample9_S1_BC0336_N01,0,0.29,193,183,14748,35024,50303,57228,4955,31,0.121,216978
N711_Exp28_Sample9_S1_BC0337_N01,0,0.292,203,194,49503,170,50253,58768,16494,30,0.145,182697
N711_Exp28_Sample9_S1_BC0338_N01,0,0.257,188,187,49538,162,50179,54872,14490,32,0.086,302226
N711_Exp28_Sample9_S1_BC0339_N01,0,0.232,214,199,49277,130,50127,56934,8204,22,0.12,218717
N711_Exp28_Sample9_S1_BC0340_N01,0,0.247,204,188,184,49121,49938,59675,1342,15,0.163,162379
N711_Exp28_Sample9_S1_BC0341_N02,0,0.262,192,186,80275,342,81469,94117,16623,60,0.134,318044
N711_Exp28_Sample9_S1_BC0342_N01,0,0.272,213,196,48636,141,49405,58856,8700,26,0.161,163068
N711_Exp28_Sample9_S1_BC0343_N01,0,0.247,216,198,48243,133,49360,60842,13546,29,0.189,140206
N711_Exp28_Sample9_S1_BC0344_N01,0,0.258,190,185,2032,46738,49287,54901,1340,27,0.102,249816
N711_Exp28_Sample9_S1_BC0345_N01,0,0.301,194,187,616,48105,49242,56396,1207,21,0.127,203063
N711_Exp28_Sample9_S1_BC0346_N01,0,0.299,200,185,4510,44006,49186,60581,1309,20,0.188,140139
N711_Exp28_Sample9_S1_BC0347_N01,0,0.263,199,189,172,48388,49087,56848,1507,10,0.137,188786
N711_Exp28_Sample9_S1_BC0348_N01,0,0.273,202,191,48392,158,49058,55724,11914,20,0.12,213940
N711_Exp28_Sample9_S1_BC0349_N01,0,0.276,206,191,157,48267,49051,54690,1009,16,0.103,246644
N711_Exp28_Sample9_S1_BC0350_N01,0,0.257,194,187,48412,253,49020,54373,9114,22,0.098,257708
N711_Exp28_Sample9_S1_BC0351_N01,0,0.244,206,195,48147,126,48925,57144,14362,25,0.144,179108
N711_Exp28_Sample9_S1_BC0352_N01,0,0.251,215,196,228,47773,48893,60000,1148,22,0.185,141373
N711_Exp28_Sample9_S1_BC0353_N01,0,0.274,198,185,568,47696,48821,59392,2501,15,0.178,146396
N711_Exp28_Sample9_S1_BC0354_N01,0,0.237,211,201,47574,517,48713,54870,9562,27,0.112,225841
N711_Exp28_Sample9_S1_BC0355_N01,0,0.263,216,195,47556,156,48556,56964,10385,19,0.148,173469
N711_Exp28_Sample9_S1_BC0356_N01,0,0.241,210,194,47617,207,48429,55482,13398,30,0.127,199308
N711_Exp28_Sample9_S1_BC0357_N01,0,0.287,198,187,1353,46198,48047,58370,719,21,0.177,144931
N711_Exp28_Sample9_S1_BC0358_N01,0,0.263,186,183,108,47390,47917,53811,674,8,0.11,227357
N711_Exp28_Sample9_S1_BC0359_N01,0,0.263,204,193,47118,222,47861,55365,17439,32,0.136,185338
N711_Exp28_Sample9_S1_BC0360_N01,0,0.298,211,192,186,46698,47596,53395,1160,18,0.109,227680
N711_Exp28_Sample9_S1_BC0361_N02,0,0.248,200,186,539,75558,77149,94983,4473,32,0.188,220172
N711_Exp28_Sample9_S1_BC0362_N01,0,0.284,206,195,46736,162,47562,55524,17625,28,0.143,174614
N711_Exp28_Sample9_S1_BC0363_N01,0,0.255,208,193,46870,205,47561,54640,9551,20,0.13,192236
N711_Exp28_Sample9_S1_BC0364_N01,0,0.221,219,196,251,46020,47283,55155,913,14,0.143,174362
N711_Exp28_Sample9_S1_BC0365_N01,0,0.243,225,203,45930,194,47170,58483,10945,25,0.193,130968
N711_Exp28_Sample9_S1_BC0366_N01,0,0.289,208,191,46423,123,47146,56079,7342,18,0.159,156788
N711_Exp28_Sample9_S1_BC0367_N01,0,0.226,219,199,46144,159,47123,54132,10445,25,0.129,190574
N711_Exp28_Sample9_S1_BC0368_N01,0,0.278,191,186,327,46310,47102,51970,763,18,0.094,259804
N711_Exp28_Sample9_S1_BC0369_N01,0,0.289,197,187,111,46466,47079,53255,1448,5,0.116,211488
N711_Exp28_Sample9_S1_BC0370_N01,0,0.201,221,200,45995,172,46883,54402,8379,16,0.138,178221
N711_Exp28_Sample9_S1_BC0371_N01,0,0.259,221,200,45853,158,46862,54201,14023,28,0.135,181639
N711_Exp28_Sample9_S1_BC0372_N01,0,0.261,201,187,215,45727,46472,53214,1732,14,0.127,191866
N711_Exp28_Sample9_S1_BC0373_N01,0,0.227,213,199,45641,182,46446,56110,11529,23,0.172,143594
N711_Exp28_Sample9_S1_BC0374_N02,0,0.265,181,178,272,79954,80972,93978,1387,19,0.138,307423
N711_Exp28_Sample9_S1_BC0375_N02,0,0.274,207,194,67458,602,68926,82383,20181,31,0.163,223890
N711_Exp28_Sample9_S1_BC0376_N01,0,0.259,212,194,240,44864,45738,53300,936,16,0.142,169618
N711_Exp28_Sample9_S1_BC0377_N01,0,0.281,208,192,155,44935,45695,52817,811,19,0.135,177814
N711_Exp28_Sample9_S1_BC0378_N01,0,0.259,203,190,181,44808,45569,52011,2243,8,0.124,192241
N711_Exp28_Sample9_S1_BC0379_N01,0,0.122,128,104,9742,34793,45557,61228,8767,8,0.256,98188
N711_Exp28_Sample9_S1_BC0380_N01,0,0.225,204,191,44744,195,45473,54936,11807,26,0.172,140569
N711_Exp28_Sample9_S1_BC0381_N01,0,0.279,185,180,189,44764,45406,49529,2482,25,0.083,280743
N711_Exp28_Sample9_S1_BC0382_N01,0,0.238,204,192,175,44693,45346,50190,489,17,0.097,243002
N711_Exp28_Sample9_S1_BC0383_N01,0,0.267,220,199,44237,220,45295,55510,10212,24,0.184,131691
N711_Exp28_Sample9_S1_BC0384_N01,0,0.309,211,195,44208,310,45235,57586,9836,17,0.214,114273
N711_Exp28_Sample9_S1_BC0385_N01,0,0.268,193,184,170,44479,45141,51596,775,22,0.125,188625
N711_Exp28_Sample9_S1_BC0386_N01,0,0.176,217,199,43379,844,45008,51841,15895,25,0.132,178966
N711_Exp28_Sample9_S1_BC0387_N01,0,0.269,200,189,44318,105,44861,50630,5889,18,0.114,204952
N711_Exp28_Sample9_S1_BC0388_N01,0,0.188,174,175,44282,136,44859,50498,4275,19,0.112,208942
N711_Exp28_Sample9_S1_BC0389_N02,0,0.259,200,192,77490,202,78555,90910,11575,36,0.136,303420
N711_Exp28_Sample9_S1_BC0390_N01,0,0.288,193,186,185,44115,44759,49647,1468,27,0.098,235294
N711_Exp28_Sample9_S1_BC0391_N02,0,0.277,185,181,234,65093,65970,76953,1877,21,0.143,243275
N711_Exp28_Sample9_S1_BC0392_N01,0,0.263,215,195,43831,121,44671,50888,5590,14,0.122,190934
N711_Exp28_Sample9_S1_BC0393_N01,0,0.236,216,200,43863,155,44656,49431,8946,34,0.097,239099
N711_Exp28_Sample9_S1_BC0394_N01,0,0.335,185,181,124,44082,44614,51788,1108,7,0.139,169231
N711_Exp28_Sample9_S1_BC0395_N01,0,0.231,199,186,184,43914,44588,50834,1312,13,0.123,189544
N711_Exp28_Sample9_S1_BC0396_N01,0,0.27,209,193,121,43871,44586,51539,520,4,0.135,173419
N711_Exp28_Sample9_S1_BC0397_N01,0,0.251,196,191,44066,128,44584,49619,10722,24,0.101,227657
N711_Exp28_Sample9_S1_BC0398_N01,0,0.264,213,192,179,43545,44547,52736,1594,19,0.155,151730
N711_Exp28_Sample9_S1_BC0399_N01,0,0.265,215,199,43652,190,44446,50647,9353,11,0.122,189580
N711_Exp28_Sample9_S1_BC0400_N02,0,0.233,199,190,63132,188,63985,76553,18420,29,0.164,206862
N711_Exp28_Sample9_S1_BC0401_N01,0,0.248,207,195,43504,177,44257,51721,23037,31,0.144,161507
N711_Exp28_Sample9_S1_BC0402_N01,0,0.27,207,193,186,43428,44232,52062,1915,17,0.15,155253
N711_Exp28_Sample9_S1_BC0403_N01,0,0.251,197,189,43664,142,44198,49091,13219,29,0.1,229612
N711_Exp28_Sample9_S1_BC0404_N01,0,0.275,199,192,43582,171,44161,47568,7540,24,0.072,316016
N711_Exp28_Sample9_S1_BC0405_N01,0,0.3,208,192,253,43211,44112,53541,1381,18,0.176,133585
N711_Exp28_Sample9_S1_BC0406_N01,0,0.256,206,191,185,43272,43961,49265,910,15,0.108,212059
N711_Exp28_Sample9_S1_BC0407_N01,0,0.232,186,184,43375,159,43836,49542,9551,32,0.115,198221
N711_Exp28_Sample9_S1_BC0408_N01,0,0.297,210,192,43012,156,43799,49469,9031,31,0.115,198975
N711_Exp28_Sample9_S1_BC0409_N01,0,0.256,202,188,580,42653,43763,50934,2332,11,0.141,163477
N711_Exp28_Sample9_S1_BC0410_N01,0,0.264,205,188,151,43075,43760,52796,2343,14,0.171,136087
N711_Exp28_Sample9_S1_BC0411_N01,0,0.275,190,187,42994,334,43755,49366,10161,63,0.114,200375
N711_Exp28_Sample9_S1_BC0412_N02,0,0.249,185,180,38669,39082,78468,87184,12734,45,0.1,406467
N711_Exp28_Sample9_S1_BC0413_N01,0,0.26,200,186,43126,159,43665,50572,7581,22,0.137,167868
N711_Exp28_Sample9_S1_BC0414_N01,0,0.277,205,190,176,42862,43598,48694,1535,18,0.105,216112
N711_Exp28_Sample9_S1_BC0415_N01,0,0.232,212,200,42810,176,43554,49925,13212,32,0.128,178591
N711_Exp28_Sample9_S1_BC0416_N01,0,0.247,203,190,150,42709,43474,49478,2736,7,0.121,187020
N711_Exp28_Sample9_S1_BC0417_N01,0,0.224,197,192,42812,134,43363,48041,8519,20,0.097,230392
N711_Exp28_Sample9_S1_BC0418_N02,0,0.247,211,193,65280,219,66379,79252,10811,28,0.162,216753
N711_Exp28_Sample9_S1_BC0419_N01,0,0.289,193,183,146,42241,42912,49527,2179,13,0.134,168501
N711_Exp28_Sample9_S1_BC0420_N01,0,0.256,191,185,42212,209,42908,48074,21014,46,0.107,207355
N711_Exp28_Sample9_S1_BC0421_N02,0,0.273,208,196,66033,246,67106,78040,10326,51,0.14,251829
N711_Exp28_Sample9_S1_BC0422_N01,0,0.276,209,191,129,41973,42702,50738,752,18,0.158,142774
N711_Exp28_Sample9_S1_BC0423_N01,0,0.28,207,192,168,41932,42687,48250,1402,11,0.115,192832
N711_Exp28_Sample9_S1_BC0424_N01,0,0.237,198,193,41956,174,42567,48115,11005,29,0.115,192271
N711_Exp28_Sample9_S1_BC0425_N02,0,0.238,197,186,391,66081,67141,77144,967,24,0.13,271158
N711_Exp28_Sample9_S1_BC0426_N01,0,0.248,213,199,41689,117,42535,49433,9647,10,0.14,160233
N711_Exp28_Sample9_S1_BC0427_N01,0,0.224,211,194,41539,385,42494,50430,11645,21,0.157,142939
N711_Exp28_Sample9_S1_BC0428_N01,0,0.23,223,201,41369,246,42477,52054,1556,4,0.184,123522
N711_Exp28_Sample9_S1_BC0429_N01,0,0.252,195,185,126,41816,42411,46224,662,21,0.082,264551
N711_Exp28_Sample9_S1_BC0430_N01,0,0.28,190,184,14662,27246,42304,45845,3878,16,0.077,281289
N711_Exp28_Sample9_S1_BC0431_N02,0,0.213,218,196,47885,4043,53045,64721,17095,32,0.18,157083
N711_Exp28_Sample9_S1_BC0432_N01,0,0.243,215,193,131,41354,42135,48988,734,8,0.14,158352
N711_Exp28_Sample9_S1_BC0433_N01,0,0.277,202,188,176,41312,42050,49564,2707,15,0.152,146491
N711_Exp28_Sample9_S1_BC0434_N01,0,0.234,205,189,179,41367,42028,48487,757,8,0.133,165444
N711_Exp28_Sample9_S1_BC0435_N01,0,0.241,211,195,41333,142,41982,49008,6343,15,0.143,154162
N711_Exp28_Sample9_S1_BC0436_N01,0,0.303,194,184,233,41259,41967,47543,726,14,0.117,186506
N711_Exp28_Sample9_S1_BC0437_N01,0,0.254,187,183,41375,203,41951,46570,5837,61,0.099,218971
N711_Exp28_Sample9_S1_BC0438_N01,0,0.253,215,197,41104,141,41937,47276,8424,21,0.113,193236
N711_Exp28_Sample9_S1_BC0439_N01,0,0.266,205,193,41167,127,41903,50023,19456,37,0.162,136913
N711_Exp28_Sample9_S1_BC0440_N01,0,0.264,210,193,41032,133,41802,47041,7704,22,0.111,195201
N711_Exp28_Sample9_S1_BC0441_N01,0,0.267,208,195,41073,120,41797,46908,8985,29,0.109,199320
N711_Exp28_Sample9_S1_BC0442_N01,0,0.248,215,199,40960,156,41780,46964,6942,14,0.11,196772
N711_Exp28_Sample9_S1_BC0443_N01,0,0.298,185,180,115,41068,41590,46405,2039,24,0.104,207864
N711_Exp28_Sample9_S1_BC0444_N01,0,0.29,210,194,40688,159,41405,48708,17682,39,0.15,145753
N711_Exp28_Sample9_S1_BC0445_N01,0,0.248,179,170,40554,151,41389,48566,10001,23,0.148,147698
N711_Exp28_Sample9_S1_BC0446_N01,0,0.262,205,191,171,40552,41288,48641,953,11,0.151,144224
N711_Exp28_Sample9_S1_BC0447_N01,0,0.254,213,198,40454,128,41179,46259,10537,14,0.11,194900
N711_Exp28_Sample9_S1_BC0448_N01,0,0.274,197,192,40497,145,41036,46083,15243,32,0.11,194728
N711_Exp28_Sample9_S1_BC0449_N01,0,0.257,199,191,38234,2235,40859,46004,7081,15,0.112,190033
N711_Exp28_Sample9_S1_BC0450_N01,0,0.263,207,196,40201,139,40814,45512,11582,19,0.103,205002
N711_Exp28_Sample9_S1_BC0451_N02,0,0.285,193,184,171,61729,62647,74369,2084,24,0.158,210411
N711_Exp28_Sample9_S1_BC0452_N01,0,0.25,213,195,39666,187,40575,47499,11700,22,0.146,146672
N711_Exp28_Sample9_S1_BC0453_N01,0,0.298,204,189,212,39700,40477,45571,1908,10,0.112,188348
N711_Exp28_Sample9_S1_BC0454_N01,0,0.229,223,200,39704,111,40440,46981,6754,12,0.139,152668
N711_Exp28_Sample9_S1_BC0455_N01,0,0.203,216,196,39480,300,40337,45563,7388,21,0.115,183124
N711_Exp28_Sample9_S1_BC0456_N01,0,0.229,218,198,39320,283,40270,48821,11334,21,0.175,122570
N711_Exp28_Sample9_S1_BC0457_N01,0,0.249,203,190,39457,164,40146,45871,14175,23,0.125,168137
N711_Exp28_Sample9_S1_BC0458_N01,0,0.206,212,195,39497,206,40137,45903,11281,34,0.126,167072
N711_Exp28_Sample9_S1_BC0459_N01,0,0.292,211,191,218,38914,40018,48755,1081,20,0.179,119244
N711_Exp28_Sample9_S1_BC0460_N01,0,0.289,201,192,39413,111,40009,45550,10864,17,0.122,171710
N711_Exp28_Sample9_S1_BC0461_N01,0,0.346,186,179,165,39393,39930,46003,1711,14,0.132,158539
N711_Exp28_Sample9_S1_BC0462_N01,0,0.271,209,195,172,39092,39819,45524,1083,14,0.125,166118
N711_Exp28_Sample9_S1_BC0463_N01,0,0.296,215,197,39033,148,39818,46161,7502,30,0.137,152200
N711_Exp28_Sample9_S1_BC0464_N01,0,0.219,222,199,38643,117,39687,46760,7389,16,0.151,138552
N711_Exp28_Sample9_S1_BC0465_N01,0,0.233,209,196,38896,162,39629,46816,12383,36,0.154,136438
N711_Exp28_Sample9_S1_BC0466_N01,0,0.268,208,197,38811,188,39461,43297,6937,36,0.089,229691
N711_Exp28_Sample9_S1_BC0467_N01,0,0.269,212,193,293,38427,39420,47710,944,5,0.174,120876
N711_Exp28_Sample9_S1_BC0468_N01,0,0.245,210,196,38658,133,39294,44152,9381,14,0.11,185634
N711_Exp28_Sample9_S1_BC0469_N01,0,0.248,201,187,363,38313,39177,45732,1165,4,0.143,143889
N711_Exp28_Sample9_S1_BC0470_N01,0,0.214,204,193,38601,107,39143,41824,5938,27,0.064,312135
N711_Exp28_Sample9_S1_BC0471_N01,0,0.212,213,195,38192,300,39109,47100,9833,24,0.17,122617
N711_Exp28_Sample9_S1_BC0472_N01,0,0.287,194,188,38561,144,39094,43161,10717,31,0.094,214398
N711_Exp28_Sample9_S1_BC0473_N01,0,0.268,193,186,171,38491,39094,45506,1390,12,0.141,145924
N711_Exp28_Sample9_S1_BC0474_N01,0,0.205,210,193,38626,88,39085,42527,8945,8,0.081,248342
N711_Exp28_Sample9_S1_BC0475_N01,0,0.28,211,196,38303,161,38921,44225,9268,29,0.12,169318
N711_Exp28_Sample9_S1_BC0476_N01,0,0.284,208,193,125,38163,38831,43334,1147,17,0.104,193800
N711_Exp28_Sample9_S1_BC0477_N01,0,0.417,141,153,37993,386,38764,44459,248,47,0.128,158379
N711_Exp28_Sample9_S1_BC0478_N01,0,0.267,210,195,38078,148,38757,47633,10658,28,0.186,111384
N711_Exp28_Sample9_S1_BC0479_N01,0,0.284,187,182,159,38047,38593,42370,1684,8,0.089,223307
N711_Exp28_Sample9_S1_BC0480_N02,0,0.261,203,187,309,57622,58949,71562,1659,15,0.176,178380
N711_Exp28_Sample9_S1_BC0481_N01,0,0.279,200,190,37945,193,38587,44658,11002,24,0.136,149001
N711_Exp28_Sample9_S1_BC0482_N01,0,0.225,212,196,37697,271,38566,43868,11543,16,0.121,166541
N711_Exp28_Sample9_S1_BC0483_N02,0,0.285,202,192,63703,313,64757,78524,19225,34,0.175,196921
N711_Exp28_Sample9_S1_BC0484_N01,0,0.252,215,199,37685,135,38415,43687,15060,16,0.121,166133
