DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N719_Exp77_sample15_S1_BC0247_N03,0,0.349,214,194,371,190101,151820,613444,3145,514,0.753,154759
N719_Exp77_sample15_S1_BC0248_N02,0,0.353,219,197,376,186367,190695,492683,15305,529,0.613,211181
N719_Exp77_sample15_S1_BC0249_N03,0,0.226,229,216,260358,983,271060,572456,109753,668,0.526,328628
N719_Exp77_sample15_S1_BC0250_N01,0,0.186,235,210,129159,558,131441,413137,288387,288,0.682,138444
N719_Exp77_sample15_S1_BC0251_N01,0,0.34,222,200,235,129116,131422,323181,3485,256,0.593,148142
N719_Exp77_sample15_S1_BC0252_N02,0,0.348,223,202,317,165680,169624,399545,1509,453,0.575,194595
N719_Exp77_sample15_S1_BC0253_N01,0,0.374,210,193,260,128244,130584,339039,11792,231,0.615,144377
N719_Exp77_sample15_S1_BC0254_N04,0,0.343,208,194,526,292964,236213,716043,10156,730,0.67,250604
N719_Exp77_sample15_S1_BC0255_N02,0,0.314,198,183,349,213596,217698,554302,16036,474,0.607,242288
N719_Exp77_sample15_S1_BC0256_N03,0,0.284,222,211,206261,567,186876,505208,217842,353,0.63,204027
N719_Exp77_sample15_S1_BC0257_N02,0,0.317,218,200,141706,535,144548,309031,222408,282,0.532,174014
N719_Exp77_sample15_S1_BC0258_N03,0,0.286,214,201,266205,831,249164,659896,305541,599,0.622,273731
N719_Exp77_sample15_S1_BC0259_N03,0,0.254,226,206,235584,1061,241450,539400,686171,645,0.552,283925
N719_Exp77_sample15_S1_BC0260_N01,0,0.351,207,193,271,127531,129128,305540,5898,241,0.577,147848
N719_Exp77_sample15_S1_BC0261_N02,0,0.32,212,192,261,186779,190842,476857,8741,418,0.6,213835
N719_Exp77_sample15_S1_BC0262_N03,0,0.355,205,190,549,224738,207548,562223,5704,627,0.631,226463
N719_Exp77_sample15_S1_BC0263_N02,0,0.265,230,207,159094,661,163776,458323,261576,376,0.643,177086
N719_Exp77_sample15_S1_BC0264_N01,0,0.305,216,194,219,125108,127276,262328,6080,253,0.515,156608
N719_Exp77_sample15_S1_BC0265_N01,0,0.347,206,186,206,125211,127241,303895,14503,242,0.581,145115
N719_Exp77_sample15_S1_BC0266_N01,0,0.349,206,193,241,125501,127224,329680,419,201,0.614,140751
N719_Exp77_sample15_S1_BC0267_N02,0,0.306,207,190,404,205584,209600,553973,27815,438,0.622,230414
N719_Exp77_sample15_S1_BC0268_N03,0,0.261,228,212,187103,597,183582,372916,257009,400,0.508,228010
N719_Exp77_sample15_S1_BC0269_N03,0,0.276,214,205,216428,692,197431,477685,290846,521,0.587,223974
N719_Exp77_sample15_S1_BC0270_N02,0,0.332,214,202,205863,846,210814,541237,319427,511,0.61,233958
N719_Exp77_sample15_S1_BC0271_N03,0,0.273,221,207,201692,641,186222,458328,268937,446,0.594,209846
N719_Exp77_sample15_S1_BC0272_N01,0,0.339,205,188,226,124333,125966,338817,9243,278,0.628,137734
N719_Exp77_sample15_S1_BC0273_N01,0,0.306,216,203,123551,364,125667,351229,240163,180,0.642,135926
N719_Exp77_sample15_S1_BC0274_N01,0,0.349,207,189,188,123846,125580,304298,16244,185,0.587,142377
N719_Exp77_sample15_S1_BC0275_N03,0,0.322,197,182,352,211359,196974,475426,6142,630,0.586,223674
N719_Exp77_sample15_S1_BC0276_N01,0,0.322,222,206,123189,464,125145,277954,190805,246,0.55,147593
N719_Exp77_sample15_S1_BC0277_N03,0,0.365,205,191,546,264310,247262,654087,10883,552,0.622,271741
N719_Exp77_sample15_S1_BC0278_N03,0,0.293,226,205,221901,848,207702,504333,331026,509,0.588,235289
N719_Exp77_sample15_S1_BC0279_N01,0,0.337,204,195,123474,417,124867,276236,113564,186,0.548,147566
N719_Exp77_sample15_S1_BC0280_N02,0,0.336,207,191,402,188377,192246,476629,9101,487,0.597,216033
N719_Exp77_sample15_S1_BC0281_N02,0,0.406,211,194,352,198989,202904,502060,6361,421,0.596,228180
N719_Exp77_sample15_S1_BC0282_N01,0,0.423,210,192,228,122954,124762,321909,5361,260,0.612,138226
N719_Exp77_sample15_S1_BC0283_N02,0,0.319,205,188,260,170706,174108,404302,3602,414,0.569,201001
N719_Exp77_sample15_S1_BC0284_N02,0,0.246,221,206,196157,548,200296,387236,192275,291,0.483,257573
N719_Exp77_sample15_S1_BC0285_N02,0,0.363,210,193,282,165795,169240,462735,7203,358,0.634,184169
N719_Exp77_sample15_S1_BC0286_N02,0,0.319,218,198,335,188519,192556,487499,12058,448,0.605,214736
N719_Exp77_sample15_S1_BC0287_N02,0,0.353,220,204,166704,440,170274,403709,210790,233,0.578,194792
N719_Exp77_sample15_S1_BC0288_N02,0,0.421,218,196,245,149988,154136,384024,13271,359,0.599,172891
N719_Exp77_sample15_S1_BC0289_N01,0,0.315,216,196,239,122036,123753,266022,2424,214,0.535,148523
N719_Exp77_sample15_S1_BC0290_N01,0,0.284,214,203,121600,380,123374,275107,200505,195,0.552,145213
N719_Exp77_sample15_S1_BC0291_N02,0,0.238,229,211,183161,618,187438,432162,200814,263,0.566,217094
N719_Exp77_sample15_S1_BC0292_N04,0,0.345,217,200,373,210339,151973,531143,9862,582,0.714,157355
N719_Exp77_sample15_S1_BC0293_N02,0,0.301,208,193,258,169765,172646,292824,3919,288,0.41,250420
N719_Exp77_sample15_S1_BC0294_N02,0,0.311,202,188,355,190867,194821,519933,12472,445,0.625,213525
N719_Exp77_sample15_S1_BC0295_N04,0,0.331,223,202,379,222318,156239,531727,10085,464,0.706,162383
N719_Exp77_sample15_S1_BC0296_N02,0,0.249,240,217,162931,654,167781,470553,387244,280,0.643,181311
N719_Exp77_sample15_S1_BC0297_N01,0,0.426,212,193,265,120134,121821,297705,9140,258,0.591,137653
N719_Exp77_sample15_S1_BC0298_N02,0,0.349,204,186,295,190700,194763,562671,16398,460,0.654,208892
N719_Exp77_sample15_S1_BC0299_N02,0,0.322,223,207,189131,571,193147,457680,262944,376,0.578,221012
N719_Exp77_sample15_S1_BC0300_N02,0,0.312,213,197,177804,905,181715,422582,298207,503,0.57,209646
N719_Exp77_sample15_S1_BC0301_N02,0,0.343,203,188,258,135830,138576,328097,6487,429,0.578,158624
N719_Exp77_sample15_S1_BC0302_N02,0,0.308,207,192,347,176357,179848,465588,4117,411,0.614,199036
N719_Exp77_sample15_S1_BC0303_N03,0,0.332,213,191,427,213307,196855,555909,6123,576,0.646,212346
N719_Exp77_sample15_S1_BC0304_N03,0,0.315,216,202,202405,907,187616,507855,278988,658,0.631,204759
N719_Exp77_sample15_S1_BC0305_N02,0,0.289,217,207,167307,528,170765,433778,172997,309,0.606,190211
N719_Exp77_sample15_S1_BC0306_N03,0,0.321,209,191,427,219856,228091,591977,21321,620,0.615,252214
N719_Exp77_sample15_S1_BC0307_N01,0,0.393,211,190,212,118790,120799,240990,3149,192,0.499,151866
N719_Exp77_sample15_S1_BC0308_N02,0,0.332,212,193,306,198333,202644,480521,5226,450,0.578,231810
N719_Exp77_sample15_S1_BC0309_N01,0,0.42,191,184,220,118984,120281,228496,1932,236,0.474,156791
N719_Exp77_sample15_S1_BC0310_N01,0,0.314,225,205,117163,658,120168,271761,143816,265,0.558,140457
N719_Exp77_sample15_S1_BC0311_N01,0,0.285,210,201,118451,252,119929,233529,107414,171,0.486,153401
N719_Exp77_sample15_S1_BC0312_N01,0,0.334,214,196,249,117686,119776,302564,2221,207,0.604,133678
N719_Exp77_sample15_S1_BC0313_N01,0,0.362,214,198,251,117932,119593,280775,2140,223,0.574,137395
N719_Exp77_sample15_S1_BC0314_N03,0,0.348,226,204,156570,798,132956,404676,290679,552,0.671,140936
N719_Exp77_sample15_S1_BC0315_N03,0,0.356,216,198,408,244420,230695,570427,16555,480,0.596,259501
N719_Exp77_sample15_S1_BC0316_N01,0,0.369,202,186,166,117622,119040,311259,8681,170,0.618,131310
N719_Exp77_sample15_S1_BC0317_N02,0,0.243,223,205,142766,398,145306,357605,154547,233,0.594,163743
N719_Exp77_sample15_S1_BC0318_N02,0,0.325,207,190,236,145548,148241,335668,6445,359,0.558,173164
N719_Exp77_sample15_S1_BC0319_N01,0,0.324,223,201,116597,538,118697,214389,220654,256,0.446,161546
N719_Exp77_sample15_S1_BC0320_N02,0,0.425,218,199,380,179706,183470,466462,12581,372,0.607,204299
N719_Exp77_sample15_S1_BC0321_N02,0,0.333,213,195,243,149187,153348,449082,4950,503,0.659,163941
N719_Exp77_sample15_S1_BC0322_N02,0,0.292,212,196,168,154131,156478,255380,3388,247,0.387,237545
N719_Exp77_sample15_S1_BC0323_N02,0,0.345,204,190,343,178579,182402,492928,16777,380,0.63,199165
N719_Exp77_sample15_S1_BC0324_N04,0,0.263,229,210,220381,815,178773,496159,474135,495,0.64,193734
N719_Exp77_sample15_S1_BC0325_N02,0,0.313,190,189,193048,548,196309,429169,166686,293,0.543,233441
N719_Exp77_sample15_S1_BC0326_N01,0,0.388,204,189,226,116175,117656,290323,6697,238,0.595,132451
N719_Exp77_sample15_S1_BC0327_N01,0,0.336,201,194,116168,517,117617,200199,92495,182,0.412,169932
N719_Exp77_sample15_S1_BC0328_N02,0,0.357,217,196,280,179622,183463,472325,31089,440,0.612,203413
N719_Exp77_sample15_S1_BC0329_N03,0,0.325,206,191,405,245307,230654,605200,21093,617,0.619,254144
N719_Exp77_sample15_S1_BC0330_N01,0,0.311,203,188,203,115329,116751,265169,2663,217,0.56,136181
N719_Exp77_sample15_S1_BC0331_N02,0,0.248,210,205,162977,530,165949,351322,116900,301,0.528,200908
N719_Exp77_sample15_S1_BC0332_N04,0,0.42,206,189,364,221974,138818,611209,10668,740,0.773,140641
N719_Exp77_sample15_S1_BC0333_N03,0,0.352,215,198,340,193109,182994,416170,4283,464,0.56,213313
N719_Exp77_sample15_S1_BC0334_N03,0,0.362,214,198,344,182503,168293,414227,7487,385,0.594,189638
N719_Exp77_sample15_S1_BC0335_N05,0,0.329,207,193,468,276741,181681,640243,10594,717,0.716,187907
N719_Exp77_sample15_S1_BC0336_N02,0,0.312,210,192,302,157753,162067,430535,11245,570,0.624,177878
N719_Exp77_sample15_S1_BC0337_N02,0,0.34,186,174,235,170051,173094,368951,6765,313,0.531,208736
N719_Exp77_sample15_S1_BC0338_N01,0,0.32,198,182,135,113949,115577,289464,14895,227,0.601,129392
N719_Exp77_sample15_S1_BC0339_N03,0,0.308,206,190,286,171691,144282,450279,4618,317,0.68,152176
N719_Exp77_sample15_S1_BC0340_N01,0,0.325,209,190,165,113641,115232,284491,3810,221,0.595,129696
N719_Exp77_sample15_S1_BC0341_N02,0,0.307,225,207,156192,688,160591,419714,205689,430,0.617,177170
N719_Exp77_sample15_S1_BC0342_N02,0,0.311,221,209,189785,712,193893,430342,142134,450,0.549,228756
N719_Exp77_sample15_S1_BC0343_N02,0,0.338,170,174,259,167404,169861,426666,3842,364,0.602,189962
N719_Exp77_sample15_S1_BC0344_N02,0,0.393,217,196,255,143546,147004,380782,3789,310,0.614,162656
N719_Exp77_sample15_S1_BC0345_N03,0,0.379,211,194,435,211490,184799,531578,14212,561,0.652,198415
N719_Exp77_sample15_S1_BC0346_N01,0,0.325,225,207,112187,559,114256,304321,240458,249,0.625,125301
N719_Exp77_sample15_S1_BC0347_N02,0,0.339,216,195,266,169539,173272,390839,6853,294,0.557,202783
N719_Exp77_sample15_S1_BC0348_N01,0,0.407,202,185,235,112481,114093,343226,12239,242,0.668,121241
N719_Exp77_sample15_S1_BC0349_N03,0,0.358,212,199,210859,952,183778,589036,180825,826,0.688,192876
N719_Exp77_sample15_S1_BC0350_N04,0,0.192,228,206,219123,1253,206639,485054,132607,1226,0.574,237416
N719_Exp77_sample15_S1_BC0351_N03,0,0.346,201,184,376,183153,156334,539258,7883,674,0.71,162165
N719_Exp77_sample15_S1_BC0352_N02,0,0.276,229,210,123989,369,127057,250127,101035,198,0.492,161232
N719_Exp77_sample15_S1_BC0353_N01,0,0.248,223,205,111761,425,113508,265168,188122,176,0.572,130689
N719_Exp77_sample15_S1_BC0354_N03,0,0.263,227,208,214279,696,200760,482883,384456,541,0.584,228295
N719_Exp77_sample15_S1_BC0355_N03,0,0.333,209,193,299,176933,163755,415416,4390,340,0.606,182488
N719_Exp77_sample15_S1_BC0356_N03,0,0.38,202,187,380,238646,226052,535310,34472,580,0.578,258735
N719_Exp77_sample15_S1_BC0357_N02,0,0.318,195,179,309,179809,183201,422389,8962,423,0.566,212187
N719_Exp77_sample15_S1_BC0358_N02,0,0.342,213,192,322,149135,153689,444559,7469,381,0.654,164789
N719_Exp77_sample15_S1_BC0359_N03,0,0.426,212,196,286,155100,150722,356680,12098,378,0.577,172564
N719_Exp77_sample15_S1_BC0360_N02,0,0.273,221,206,181918,410,185314,337275,132548,271,0.451,250468
N719_Exp77_sample15_S1_BC0361_N02,0,0.262,219,207,152485,426,156246,292588,204645,264,0.466,206055
N719_Exp77_sample15_S1_BC0362_N01,0,0.347,202,186,226,110387,111847,288484,927,186,0.612,123932
N719_Exp77_sample15_S1_BC0363_N04,0,0.372,219,199,384,230755,192417,507146,3463,591,0.621,211710
N719_Exp77_sample15_S1_BC0364_N01,0,0.331,204,187,228,107345,111448,296442,29291,267,0.624,122273
N719_Exp77_sample15_S1_BC0365_N04,0,0.398,205,188,576,285763,238785,634612,24188,1422,0.624,262045
N719_Exp77_sample15_S1_BC0366_N01,0,0.334,214,199,234,109729,111315,283859,4364,238,0.608,123824
N719_Exp77_sample15_S1_BC0367_N02,0,0.352,204,190,313,142191,146131,451220,23429,484,0.676,154449
N719_Exp77_sample15_S1_BC0368_N03,0,0.333,217,201,214672,1014,202842,507807,395845,809,0.601,227122
N719_Exp77_sample15_S1_BC0369_N02,0,0.302,218,203,179365,593,182879,398198,223734,321,0.541,217942
N719_Exp77_sample15_S1_BC0370_N04,0,0.377,189,184,414,220753,163233,539652,24844,587,0.698,170415
N719_Exp77_sample15_S1_BC0371_N02,0,0.233,234,215,180289,634,184287,370305,316336,288,0.502,230545
N719_Exp77_sample15_S1_BC0372_N01,0,0.245,201,201,109516,330,110811,182243,111653,138,0.392,166623
N719_Exp77_sample15_S1_BC0373_N01,0,0.213,220,206,109184,387,110739,273584,189975,246,0.595,124607
N719_Exp77_sample15_S1_BC0374_N01,0,0.296,201,193,108942,399,110714,324607,168845,185,0.659,118330
N719_Exp77_sample15_S1_BC0375_N02,0,0.288,218,205,136656,669,140550,366525,95232,416,0.617,155171
N719_Exp77_sample15_S1_BC0376_N01,0,0.341,221,201,108632,481,110562,288683,257526,220,0.617,122014
N719_Exp77_sample15_S1_BC0377_N01,0,0.355,208,194,153,109236,110555,172681,1527,270,0.36,178094
N719_Exp77_sample15_S1_BC0378_N02,0,0.345,219,199,326,156545,159821,377545,2691,378,0.577,183120
N719_Exp77_sample15_S1_BC0379_N02,0,0.384,207,192,231,125578,127445,291238,1977,230,0.562,148222
N719_Exp77_sample15_S1_BC0380_N06,0,0.312,204,193,543,205376,36730,511764,4620,608,0.928,36730
N719_Exp77_sample15_S1_BC0381_N02,0,0.24,229,207,143119,525,146361,329973,154000,248,0.556,171330
N719_Exp77_sample15_S1_BC0382_N01,0,0.33,201,189,34846,72554,109522,194636,95362,254,0.437,151353
N719_Exp77_sample15_S1_BC0383_N02,0,0.348,204,185,199,133166,135611,305876,3112,265,0.557,158711
N719_Exp77_sample15_S1_BC0384_N02,0,0.361,184,180,310,141044,144305,422671,7721,420,0.659,154268
N719_Exp77_sample15_S1_BC0385_N04,0,0.254,209,198,248339,640,211742,540652,327547,612,0.608,235430
N719_Exp77_sample15_S1_BC0386_N01,0,0.363,213,196,218,107128,108704,319415,9310,149,0.66,116122
N719_Exp77_sample15_S1_BC0387_N01,0,0.268,214,201,106867,404,108660,245702,116069,177,0.558,127014
N719_Exp77_sample15_S1_BC0388_N01,0,0.328,213,198,106998,379,108598,232841,66661,158,0.534,130524
N719_Exp77_sample15_S1_BC0389_N04,0,0.298,223,207,207121,645,189805,453202,377261,526,0.581,216491
N719_Exp77_sample15_S1_BC0390_N02,0,0.311,218,206,149617,615,153206,328656,173683,388,0.534,184083
N719_Exp77_sample15_S1_BC0391_N01,0,0.399,219,195,193,106581,108463,270645,3383,232,0.599,121592
N719_Exp77_sample15_S1_BC0392_N02,0,0.358,209,191,207,118314,120237,288183,13407,263,0.583,136927
N719_Exp77_sample15_S1_BC0393_N01,0,0.339,210,193,199,106590,108129,260091,7552,191,0.584,122957
N719_Exp77_sample15_S1_BC0394_N02,0,0.305,223,208,128695,439,132324,361294,273895,232,0.634,144054
N719_Exp77_sample15_S1_BC0395_N03,0,0.285,222,207,135307,522,133204,312660,264941,292,0.574,153047
N719_Exp77_sample15_S1_BC0396_N02,0,0.295,223,209,147051,509,150500,345556,329104,272,0.564,174647
N719_Exp77_sample15_S1_BC0397_N01,0,0.373,208,192,180,106281,107498,222111,1593,161,0.516,132068
N719_Exp77_sample15_S1_BC0398_N03,0,0.267,231,213,180778,531,170969,377905,186345,284,0.548,202137
N719_Exp77_sample15_S1_BC0399_N02,0,0.38,190,177,265,172937,175633,382920,13746,382,0.541,209160
N719_Exp77_sample15_S1_BC0400_N01,0,0.329,212,193,194,105372,107072,220558,1158,225,0.515,131796
N719_Exp77_sample15_S1_BC0401_N03,0,0.327,213,200,146185,530,144360,313543,321056,400,0.54,172271
N719_Exp77_sample15_S1_BC0402_N02,0,0.335,219,200,280,116409,118309,287454,4739,275,0.588,133989
N719_Exp77_sample15_S1_BC0403_N03,0,0.337,205,190,386,192153,179655,457733,14063,546,0.608,199903
N719_Exp77_sample15_S1_BC0404_N01,0,0.286,219,205,104468,341,106061,205711,135304,190,0.484,136061
N719_Exp77_sample15_S1_BC0405_N04,0,0.306,223,202,445,279406,244106,599511,900,768,0.593,275299
N719_Exp77_sample15_S1_BC0406_N01,0,0.375,204,187,155,104504,105802,179976,3146,132,0.412,152967
N719_Exp77_sample15_S1_BC0407_N04,0,0.319,204,188,432,206063,178277,555439,8707,642,0.679,188092
N719_Exp77_sample15_S1_BC0408_N02,0,0.345,201,185,295,166695,169404,378798,12948,282,0.553,199113
N719_Exp77_sample15_S1_BC0409_N02,0,0.312,233,211,139654,566,144699,419617,202207,398,0.655,155055
N719_Exp77_sample15_S1_BC0410_N04,0,0.393,190,184,389,213368,206640,544120,5249,535,0.62,227427
N719_Exp77_sample15_S1_BC0411_N03,0,0.33,200,185,287,188385,175009,446793,2024,594,0.608,194598
N719_Exp77_sample15_S1_BC0412_N01,0,0.209,227,212,102593,306,104689,167181,76848,131,0.374,163494
N719_Exp77_sample15_S1_BC0413_N02,0,0.269,230,212,149091,573,152583,295218,157155,319,0.483,196103
N719_Exp77_sample15_S1_BC0414_N01,0,0.334,213,197,259,102986,104528,279325,2119,205,0.626,114518
N719_Exp77_sample15_S1_BC0415_N02,0,0.298,223,205,165308,608,169334,412419,263966,321,0.589,191595
N719_Exp77_sample15_S1_BC0416_N05,0,0.341,212,196,510,276350,170130,708878,6983,1004,0.76,173004
N719_Exp77_sample15_S1_BC0417_N03,0,0.306,211,197,162753,803,158602,409353,263181,585,0.613,175699
N719_Exp77_sample15_S1_BC0418_N03,0,0.328,214,204,202299,772,196820,442444,197285,514,0.555,230727
N719_Exp77_sample15_S1_BC0419_N03,0,0.334,203,187,343,187987,171855,493831,6460,479,0.652,184564
N719_Exp77_sample15_S1_BC0420_N02,0,0.31,229,210,123258,1212,127464,277913,240276,402,0.541,151792
N719_Exp77_sample15_S1_BC0421_N01,0,0.297,212,204,102138,369,103709,185224,91136,116,0.44,142639
N719_Exp77_sample15_S1_BC0422_N02,0,0.289,230,208,132357,543,136125,335228,453512,325,0.594,153359
N719_Exp77_sample15_S1_BC0423_N01,0,0.292,233,212,101606,368,103461,252722,190940,161,0.591,116927
N719_Exp77_sample15_S1_BC0424_N02,0,0.344,211,193,179,112943,114720,290394,5835,200,0.605,127941
N719_Exp77_sample15_S1_BC0425_N01,0,0.326,213,195,209,101204,102747,307018,5156,167,0.665,109345
N719_Exp77_sample15_S1_BC0426_N02,0,0.255,247,215,109935,462,113670,347178,275420,244,0.673,120406
N719_Exp77_sample15_S1_BC0427_N02,0,0.376,211,194,267,166361,169768,396417,5408,438,0.572,195505
N719_Exp77_sample15_S1_BC0428_N03,0,0.327,224,205,184830,641,161986,482592,168597,454,0.664,172501
N719_Exp77_sample15_S1_BC0429_N02,0,0.337,205,191,305,134224,136851,340904,11233,260,0.599,153512
N719_Exp77_sample15_S1_BC0430_N03,0,0.269,216,197,144423,632,142174,363920,416300,429,0.609,157945
N719_Exp77_sample15_S1_BC0431_N04,0,0.303,212,196,270,172788,145256,383221,5382,273,0.621,159771
N719_Exp77_sample15_S1_BC0432_N01,0,0.267,226,204,100401,452,102405,259355,55304,227,0.605,114186
N719_Exp77_sample15_S1_BC0433_N05,0,0.285,220,200,231974,881,128269,598593,158355,563,0.786,129544
N719_Exp77_sample15_S1_BC0434_N01,0,0.375,211,197,222,100456,101853,190328,1138,200,0.465,134558
N719_Exp77_sample15_S1_BC0435_N02,0,0.31,216,200,165934,637,169499,403497,345291,368,0.58,193575
N719_Exp77_sample15_S1_BC0436_N03,0,0.343,213,194,424,211816,198124,533445,6326,466,0.629,216568
N719_Exp77_sample15_S1_BC0437_N06,0,0.34,203,189,436,273625,107049,679569,19901,837,0.842,107239
N719_Exp77_sample15_S1_BC0438_N03,0,0.268,212,201,210774,626,198030,506835,235016,350,0.609,220005
N719_Exp77_sample15_S1_BC0439_N01,0,0.299,230,210,99407,484,101150,205311,267850,177,0.507,125692
N719_Exp77_sample15_S1_BC0440_N03,0,0.33,208,192,310,181694,169002,460227,3049,422,0.633,184122
N719_Exp77_sample15_S1_BC0441_N04,0,0.269,238,214,161408,425,124993,304932,112007,317,0.59,141332
N719_Exp77_sample15_S1_BC0442_N01,0,0.319,204,189,159,99416,100689,190827,1148,146,0.472,131498
N719_Exp77_sample15_S1_BC0443_N02,0,0.289,224,207,147459,619,151150,358257,263738,334,0.578,172937
N719_Exp77_sample15_S1_BC0444_N02,0,0.352,201,186,299,165817,169461,420978,7139,435,0.597,190287
N719_Exp77_sample15_S1_BC0445_N03,0,0.303,219,203,171837,670,173726,391306,113625,422,0.556,203456
N719_Exp77_sample15_S1_BC0446_N01,0,0.357,216,195,216,98975,100548,258849,3398,155,0.612,111484
N719_Exp77_sample15_S1_BC0447_N03,0,0.269,224,207,144718,521,125374,366411,222918,265,0.658,134099
N719_Exp77_sample15_S1_BC0448_N01,0,0.396,224,202,249,98603,100381,230248,5838,156,0.564,116542
N719_Exp77_sample15_S1_BC0449_N02,0,0.315,201,186,255,159294,162522,332215,7852,327,0.511,201032
N719_Exp77_sample15_S1_BC0450_N04,0,0.273,218,204,172776,578,131972,400239,307751,477,0.67,139999
N719_Exp77_sample15_S1_BC0451_N03,0,0.384,216,196,313,171121,150156,468385,6671,502,0.679,158386
N719_Exp77_sample15_S1_BC0452_N02,0,0.411,208,193,295,139929,142684,344755,9485,293,0.586,161955
N719_Exp77_sample15_S1_BC0453_N02,0,0.442,214,195,192,128325,130803,313784,7743,388,0.583,148905
N719_Exp77_sample15_S1_BC0454_N01,0,0.331,205,191,97675,441,99095,174510,10260,222,0.432,138169
N719_Exp77_sample15_S1_BC0455_N03,0,0.387,212,193,237,144340,123363,382446,3800,520,0.677,130281
N719_Exp77_sample15_S1_BC0456_N01,0,0.266,216,208,96799,361,98206,207297,143333,157,0.526,119099
N719_Exp77_sample15_S1_BC0457_N01,0,0.328,206,193,94874,509,98148,240787,200613,277,0.592,110736
N719_Exp77_sample15_S1_BC0458_N01,0,0.32,228,205,96301,401,98117,212708,115676,184,0.539,117206
N719_Exp77_sample15_S1_BC0459_N02,0,0.369,203,186,268,114854,116784,237366,4853,343,0.508,144991
N719_Exp77_sample15_S1_BC0460_N03,0,0.29,231,211,173012,697,159746,370779,388294,485,0.569,184459
N719_Exp77_sample15_S1_BC0461_N01,0,0.268,226,209,96100,345,97630,155269,62927,153,0.371,153323
N719_Exp77_sample15_S1_BC0462_N02,0,0.342,220,199,312,155957,160406,406400,18924,430,0.605,178836
N719_Exp77_sample15_S1_BC0463_N01,0,0.339,206,186,201,95739,97366,214275,6254,198,0.546,115379
N719_Exp77_sample15_S1_BC0464_N06,0,0.273,221,211,161075,454,41681,375801,88990,493,0.889,41686
N719_Exp77_sample15_S1_BC0465_N02,0,0.314,220,202,128624,425,131864,332950,270764,258,0.604,147193
N719_Exp77_sample15_S1_BC0466_N03,0,0.316,222,204,197473,801,187272,423185,349435,530,0.557,218974
N719_Exp77_sample15_S1_BC0467_N03,0,0.329,214,194,373,205566,194501,468452,17809,588,0.585,221058
N719_Exp77_sample15_S1_BC0468_N01,0,0.275,217,205,95654,272,96992,182853,122720,140,0.47,127209
N719_Exp77_sample15_S1_BC0469_N02,0,0.241,234,216,139823,504,143270,320839,252321,284,0.553,168270
N719_Exp77_sample15_S1_BC0470_N05,0,0.279,219,204,191891,695,94058,478348,340155,525,0.803,94663
N719_Exp77_sample15_S1_BC0471_N01,0,0.303,212,194,180,95528,96785,224069,4232,185,0.568,111888
N719_Exp77_sample15_S1_BC0472_N02,0,0.328,218,206,117588,493,121301,391362,239194,247,0.69,127158
N719_Exp77_sample15_S1_BC0473_N04,0,0.305,231,210,221187,736,167142,532320,334142,524,0.686,175617
N719_Exp77_sample15_S1_BC0474_N02,0,0.391,225,203,245,132977,136201,367911,7995,289,0.63,148737
N719_Exp77_sample15_S1_BC0475_N03,0,0.405,199,184,380,191973,178016,496107,17338,612,0.641,192697
N719_Exp77_sample15_S1_BC0476_N01,0,0.298,216,206,94590,433,96063,229108,253582,177,0.581,109622
N719_Exp77_sample15_S1_BC0477_N01,0,0.296,215,196,192,94447,95887,253497,2433,122,0.622,105400
N719_Exp77_sample15_S1_BC0478_N01,0,0.323,223,206,216,94180,95604,226999,1537,149,0.579,109303
N719_Exp77_sample15_S1_BC0479_N01,0,0.382,210,195,170,93923,95299,159653,1561,98,0.403,140180
N719_Exp77_sample15_S1_BC0480_N02,0,0.323,216,196,254,120844,123945,332415,4886,295,0.627,135642
N719_Exp77_sample15_S1_BC0481_N04,0,0.384,211,195,363,203711,177188,432507,5278,435,0.59,200306
N719_Exp77_sample15_S1_BC0482_N02,0,0.347,197,187,181,106682,108102,277541,5571,260,0.611,119970
N719_Exp77_sample15_S1_BC0483_N04,0,0.365,204,188,365,190403,157947,509981,4011,597,0.69,165552
N719_Exp77_sample15_S1_BC0484_N01,0,0.309,211,195,152,93576,94629,176665,1056,130,0.464,125111
N719_Exp77_sample15_S1_BC0485_N01,0,0.371,200,189,140,93619,94530,152355,2701,119,0.38,145831
N719_Exp77_sample15_S1_BC0486_N02,0,0.361,213,197,293,140500,142981,298490,3817,252,0.521,174549
N719_Exp77_sample15_S1_BC0487_N03,0,0.283,229,210,151588,645,151769,355130,260989,387,0.573,174616
N719_Exp77_sample15_S1_BC0488_N01,0,0.259,219,206,92609,308,94032,159164,83653,130,0.409,136701
N719_Exp77_sample15_S1_BC0489_N03,0,0.352,216,198,177910,986,169232,389123,382156,777,0.565,196254
N719_Exp77_sample15_S1_BC0490_N02,0,0.255,224,203,116367,438,119827,272114,156037,251,0.56,139779
N719_Exp77_sample15_S1_BC0491_N02,0,0.412,204,184,250,144927,148020,343733,6923,369,0.569,170881
N719_Exp77_sample15_S1_BC0492_N01,0,0.383,199,188,159,92331,93488,149234,2316,151,0.374,146080
N719_Exp77_sample15_S1_BC0493_N02,0,0.3,219,205,146516,358,149890,320940,125503,244,0.533,180290
N719_Exp77_sample15_S1_BC0494_N02,0,0.289,225,209,107891,364,109715,208372,103015,219,0.473,143046
