DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N715_Exp28_Sample12_S1_BC246_N01,0,0.26,220,196,404,64069,65830,82987,4109,29,0.207,171963
N715_Exp28_Sample12_S1_BC247_N01,0,0.229,202,191,452,64443,65612,75252,1298,12,0.128,268057
N715_Exp28_Sample12_S1_BC248_N01,0,0.247,186,183,30047,34793,65508,72488,10593,26,0.096,351826
N715_Exp28_Sample12_S1_BC249_N01,0,0.242,203,194,64369,234,65460,79461,19452,27,0.176,198138
N715_Exp28_Sample12_S1_BC250_N01,0,0.293,192,184,198,64552,65428,77246,2548,42,0.153,225987
N715_Exp28_Sample12_S1_BC251_N01,0,0.212,206,191,64088,416,65226,81032,22992,46,0.195,179718
N715_Exp28_Sample12_S1_BC252_N01,0,0.194,177,175,64253,230,65217,73675,13787,17,0.115,295821
N715_Exp28_Sample12_S1_BC253_N01,0,0.237,190,189,64374,190,65194,74375,19423,50,0.123,275916
N715_Exp28_Sample12_S1_BC254_N01,0,0.218,198,191,64340,243,65181,71171,11110,16,0.084,398742
N715_Exp28_Sample12_S1_BC255_N01,0,0.229,205,194,63749,312,64944,82026,2364,25,0.208,168526
N715_Exp28_Sample12_S1_BC256_N01,0,0.256,212,193,175,63773,64921,80175,3302,23,0.19,183029
N715_Exp28_Sample12_S1_BC257_N01,0,0.254,198,191,64121,167,64860,72790,11488,33,0.109,309341
N715_Exp28_Sample12_S1_BC258_N01,0,0.245,206,190,63827,270,64791,82014,19040,25,0.21,166851
N715_Exp28_Sample12_S1_BC259_N01,0,0.268,205,189,272,63422,64653,82301,2491,12,0.214,163359
N715_Exp28_Sample12_S1_BC260_N01,0,0.263,200,188,273,63312,64551,76242,2525,14,0.153,222481
N715_Exp28_Sample12_S1_BC261_N01,0,0.241,215,200,63039,322,64491,77171,18156,32,0.164,208335
N715_Exp28_Sample12_S1_BC262_N01,0,0.256,193,185,492,63109,64215,77177,2179,21,0.168,203241
N715_Exp28_Sample12_S1_BC263_N01,0,0.181,207,196,63211,225,64113,72553,14772,36,0.116,287160
N715_Exp28_Sample12_S1_BC264_N01,0,0.196,210,197,63084,268,64107,74929,16414,38,0.144,233767
N715_Exp28_Sample12_S1_BC265_N01,0,0.227,197,186,62953,279,64003,76557,29042,49,0.164,207146
N715_Exp28_Sample12_S1_BC266_N01,0,0.255,210,192,207,62621,63737,74158,1445,29,0.141,238516
N715_Exp28_Sample12_S1_BC267_N01,0,0.247,214,199,61784,808,63657,73878,15972,33,0.138,241757
N715_Exp28_Sample12_S1_BC268_N01,0,0.27,211,196,62589,269,63561,76476,20032,45,0.169,200143
N715_Exp28_Sample12_S1_BC269_N01,0,0.266,210,195,62461,162,63428,76100,10266,16,0.167,202363
N715_Exp28_Sample12_S1_BC270_N01,0,0.247,221,198,61741,321,63391,80843,15389,27,0.216,159197
N715_Exp28_Sample12_S1_BC271_N01,0,0.28,190,184,236,62219,63021,70973,1103,16,0.112,292595
N715_Exp28_Sample12_S1_BC272_N01,0,0.214,223,201,61537,237,62942,76669,20733,16,0.179,187707
N715_Exp28_Sample12_S1_BC273_N01,0,0.228,206,191,460,61397,62680,73670,2073,22,0.149,221697
N715_Exp28_Sample12_S1_BC274_N01,0,0.286,211,197,61334,399,62577,76942,13172,24,0.187,179523
N715_Exp28_Sample12_S1_BC275_N01,0,0.296,201,186,2042,59438,62324,77445,4379,21,0.195,171569
N715_Exp28_Sample12_S1_BC276_N01,0,0.249,201,186,268,61160,62238,77542,4205,15,0.197,169643
N715_Exp28_Sample12_S1_BC277_N01,0,0.257,213,198,61243,191,62209,74181,16240,32,0.161,204364
N715_Exp28_Sample12_S1_BC278_N01,0,0.242,205,194,61204,288,62190,72515,24481,25,0.142,229852
N715_Exp28_Sample12_S1_BC279_N01,0,0.281,196,188,61228,353,62160,73654,19340,40,0.156,210740
N715_Exp28_Sample12_S1_BC280_N02,0,0.272,193,188,101861,400,103319,126156,25905,38,0.181,304995
N715_Exp28_Sample12_S1_BC281_N01,0,0.258,208,197,35855,25298,61908,70009,9971,33,0.116,278693
N715_Exp28_Sample12_S1_BC282_N01,0,0.258,210,195,60980,169,61847,72990,11989,27,0.153,214048
N715_Exp28_Sample12_S1_BC283_N01,0,0.196,225,199,60469,161,61843,74489,13251,25,0.17,193778
N715_Exp28_Sample12_S1_BC284_N01,0,0.273,196,186,210,60754,61630,73581,1687,16,0.162,201260
N715_Exp28_Sample12_S1_BC285_N01,0,0.241,207,190,217,60521,61492,75163,2358,16,0.182,180725
N715_Exp28_Sample12_S1_BC286_N01,0,0.257,199,187,258,60341,61306,70829,1217,13,0.134,239221
N715_Exp28_Sample12_S1_BC287_N01,0,0.234,199,190,60173,296,61161,74117,19387,32,0.175,186498
N715_Exp28_Sample12_S1_BC288_N02,0,0.259,213,192,87697,659,89733,114312,28190,131,0.215,226168
N715_Exp28_Sample12_S1_BC289_N01,0,0.235,182,181,31063,28984,60565,65982,6773,33,0.082,379539
N715_Exp28_Sample12_S1_BC290_N01,0,0.268,202,193,58997,213,59795,68925,15243,38,0.132,236646
N715_Exp28_Sample12_S1_BC291_N01,0,0.224,200,193,58926,158,59705,67713,15368,37,0.118,263233
N715_Exp28_Sample12_S1_BC292_N01,0,0.248,200,187,233,58603,59660,72054,1679,13,0.172,184669
N715_Exp28_Sample12_S1_BC293_N01,0,0.256,208,195,57860,232,58914,71562,9658,30,0.177,177816
N715_Exp28_Sample12_S1_BC294_N01,0,0.227,213,192,173,57604,58886,70050,2872,20,0.159,195740
N715_Exp28_Sample12_S1_BC295_N01,0,0.285,213,197,57143,231,58468,70874,15512,28,0.175,178060
N715_Exp28_Sample12_S1_BC296_N01,0,0.231,208,191,57252,201,58074,71197,9750,34,0.184,168591
N715_Exp28_Sample12_S1_BC297_N01,0,0.298,205,188,295,56621,57968,69481,1857,18,0.166,185795
N715_Exp28_Sample12_S1_BC298_N01,0,0.226,196,187,245,57059,57878,66064,1163,23,0.124,244071
N715_Exp28_Sample12_S1_BC299_N01,0,0.272,182,180,20906,35991,57411,65318,4100,31,0.121,247546
N715_Exp28_Sample12_S1_BC300_N01,0,0.274,215,194,56203,248,57389,73514,12365,33,0.219,142052
N715_Exp28_Sample12_S1_BC301_N01,0,0.254,201,196,56399,299,57261,66805,19061,60,0.143,210964
N715_Exp28_Sample12_S1_BC302_N01,0,0.254,217,196,236,55870,57204,68578,1069,12,0.166,183187
N715_Exp28_Sample12_S1_BC303_N01,0,0.249,200,194,56333,228,57181,65799,13452,36,0.131,228741
N715_Exp28_Sample12_S1_BC304_N01,0,0.293,207,190,208,55835,57016,70541,2115,20,0.192,159603
N715_Exp28_Sample12_S1_BC305_N01,0,0.365,140,150,56183,268,56953,69695,3102,68,0.183,166587
N715_Exp28_Sample12_S1_BC306_N02,0,0.269,192,187,97589,347,98948,117062,27437,88,0.155,338138
N715_Exp28_Sample12_S1_BC307_N01,0,0.287,211,194,196,55843,56790,67588,1433,24,0.16,188341
N715_Exp28_Sample12_S1_BC308_N01,0,0.273,179,174,12107,44103,56718,65791,11644,27,0.138,216060
N715_Exp28_Sample12_S1_BC309_N01,0,0.213,219,200,55030,588,56499,70439,16320,33,0.198,153616
N715_Exp28_Sample12_S1_BC310_N02,0,0.227,217,199,73053,310,74479,93834,19276,33,0.206,194965
N715_Exp28_Sample12_S1_BC311_N01,0,0.251,211,198,55160,320,56129,66911,26518,34,0.161,184658
N715_Exp28_Sample12_S1_BC312_N01,0,0.241,208,192,518,54824,56069,68794,1819,21,0.185,162239
N715_Exp28_Sample12_S1_BC313_N01,0,0.244,195,189,55193,174,55875,64134,13484,42,0.129,227140
N715_Exp28_Sample12_S1_BC314_N02,0,0.215,209,195,78527,554,80037,101007,10504,60,0.208,208278
N715_Exp28_Sample12_S1_BC315_N02,0,0.274,189,185,84034,314,85149,101161,14893,49,0.158,284865
N715_Exp28_Sample12_S1_BC316_N02,0,0.288,193,187,95786,651,97547,117244,23262,99,0.168,308654
N715_Exp28_Sample12_S1_BC317_N01,0,0.275,207,196,54584,435,55633,66053,11080,35,0.158,186706
N715_Exp28_Sample12_S1_BC318_N01,0,0.248,199,187,228,54591,55547,67180,2402,11,0.173,170873
N715_Exp28_Sample12_S1_BC319_N01,0,0.327,170,175,54795,262,55512,66829,22602,57,0.169,174350
N715_Exp28_Sample12_S1_BC320_N01,0,0.239,204,188,177,54449,55462,68088,2388,22,0.185,160112
N715_Exp28_Sample12_S1_BC321_N01,0,0.269,199,186,325,54444,55435,70891,5219,16,0.218,137969
N715_Exp28_Sample12_S1_BC322_N01,0,0.242,206,192,54455,170,55385,64380,12193,27,0.14,208393
N715_Exp28_Sample12_S1_BC323_N01,0,0.222,218,198,54088,231,55224,65614,13457,23,0.158,184677
N715_Exp28_Sample12_S1_BC324_N01,0,0.251,212,193,188,54014,55068,69532,3023,12,0.208,143044
N715_Exp28_Sample12_S1_BC325_N01,0,0.267,188,185,54384,159,54995,62168,9413,24,0.115,248256
N715_Exp28_Sample12_S1_BC326_N02,0,0.246,199,188,93057,394,94519,117956,26451,71,0.199,256050
N715_Exp28_Sample12_S1_BC327_N01,0,0.284,206,194,53579,359,54607,63529,20125,27,0.14,204466
N715_Exp28_Sample12_S1_BC328_N01,0,0.26,211,193,208,53385,54549,67831,1167,12,0.196,149769
N715_Exp28_Sample12_S1_BC329_N01,0,0.266,204,193,53650,194,54429,63714,17180,30,0.146,196806
N715_Exp28_Sample12_S1_BC330_N01,0,0.266,196,191,53546,247,54347,63077,8878,34,0.138,206325
N715_Exp28_Sample12_S1_BC331_N01,0,0.243,221,202,52966,200,54291,65444,25235,38,0.17,169509
N715_Exp28_Sample12_S1_BC332_N01,0,0.309,194,186,53497,283,54283,62941,9762,47,0.138,207281
N715_Exp28_Sample12_S1_BC333_N01,0,0.25,213,196,52944,257,54252,67733,23268,30,0.199,146738
N715_Exp28_Sample12_S1_BC334_N01,0,0.242,213,193,53351,154,54220,66389,12948,17,0.183,158214
N715_Exp28_Sample12_S1_BC335_N01,0,0.27,200,185,238,53060,53967,61761,2029,13,0.126,223651
N715_Exp28_Sample12_S1_BC336_N01,0,0.266,209,193,167,53054,53934,65375,1950,17,0.175,164285
N715_Exp28_Sample12_S1_BC337_N02,0,0.323,170,171,25087,59084,84909,100917,15910,67,0.159,283486
N715_Exp28_Sample12_S1_BC338_N02,0,0.3,202,189,320,81708,83079,103080,1483,36,0.194,230020
N715_Exp28_Sample12_S1_BC339_N01,0,0.269,197,188,173,52741,53503,60724,1750,21,0.119,234655
N715_Exp28_Sample12_S1_BC340_N02,0,0.272,195,188,85780,345,87013,104588,18986,43,0.168,275261
N715_Exp28_Sample12_S1_BC341_N01,0,0.229,186,180,333,52278,53142,62438,3131,10,0.149,188312
N715_Exp28_Sample12_S1_BC342_N01,0,0.229,214,198,52181,165,52953,60382,11910,26,0.123,224819
N715_Exp28_Sample12_S1_BC343_N01,0,0.265,204,186,502,51541,52898,65080,1778,12,0.187,151391
N715_Exp28_Sample12_S1_BC344_N01,0,0.288,214,197,51840,203,52867,66915,12961,20,0.21,136181
N715_Exp28_Sample12_S1_BC345_N01,0,0.207,222,198,51241,185,52668,63160,18366,38,0.166,168412
N715_Exp28_Sample12_S1_BC346_N01,0,0.24,204,189,51814,166,52659,62254,11526,29,0.154,180624
N715_Exp28_Sample12_S1_BC347_N01,0,0.233,201,189,51942,244,52644,64418,19483,19,0.183,154023
N715_Exp28_Sample12_S1_BC348_N01,0,0.269,209,191,469,51205,52502,65012,2194,14,0.192,146480
N715_Exp28_Sample12_S1_BC349_N01,0,0.273,207,192,172,51599,52462,65380,1366,15,0.198,142851
N715_Exp28_Sample12_S1_BC350_N01,0,0.254,213,196,51538,161,52439,60421,14408,25,0.132,208065
N715_Exp28_Sample12_S1_BC351_N02,0,0.246,185,180,263,98183,99406,120133,2275,34,0.173,306828
N715_Exp28_Sample12_S1_BC352_N02,0,0.312,176,175,36588,53310,90711,104696,14134,40,0.134,356157
N715_Exp28_Sample12_S1_BC353_N01,0,0.253,209,198,51150,200,51981,58607,10368,31,0.113,239262
N715_Exp28_Sample12_S1_BC354_N01,0,0.261,192,186,51128,145,51776,58155,12766,45,0.11,245327
N715_Exp28_Sample12_S1_BC355_N01,0,0.266,210,191,150,50855,51755,64276,2068,19,0.195,142775
N715_Exp28_Sample12_S1_BC356_N01,0,0.248,217,197,50563,244,51573,66593,19534,37,0.226,124473
N715_Exp28_Sample12_S1_BC357_N01,0,0.268,203,192,50464,173,51226,58800,8305,22,0.129,208192
N715_Exp28_Sample12_S1_BC358_N01,0,0.24,202,190,195,50425,51122,58652,1232,15,0.128,208423
N715_Exp28_Sample12_S1_BC359_N01,0,0.287,206,194,50167,204,50989,60495,11311,38,0.157,171749
N715_Exp28_Sample12_S1_BC360_N01,0,0.262,187,187,50398,184,50950,61027,10721,37,0.165,163834
N715_Exp28_Sample12_S1_BC361_N01,0,0.265,210,194,217,49845,50855,62322,1515,15,0.184,147874
N715_Exp28_Sample12_S1_BC362_N01,0,0.195,227,200,48767,566,50824,66719,1373,115,0.238,116769
N715_Exp28_Sample12_S1_BC363_N01,0,0.329,192,184,232,50014,50802,60847,2627,18,0.165,163393
N715_Exp28_Sample12_S1_BC364_N01,0,0.243,211,197,49795,185,50643,59044,8121,38,0.142,187300
N715_Exp28_Sample12_S1_BC365_N02,0,0.288,188,182,284,74246,75324,93296,2988,27,0.193,209943
N715_Exp28_Sample12_S1_BC366_N01,0,0.233,195,186,182,49870,50535,58193,833,8,0.132,201248
N715_Exp28_Sample12_S1_BC367_N01,0,0.26,207,191,240,49529,50451,61037,1252,13,0.173,154969
N715_Exp28_Sample12_S1_BC368_N01,0,0.285,205,194,49537,229,50438,59297,19235,41,0.149,178148
N715_Exp28_Sample12_S1_BC369_N01,0,0.257,199,188,49726,245,50430,57605,17688,65,0.125,211614
N715_Exp28_Sample12_S1_BC370_N01,0,0.246,207,192,49752,152,50406,56524,8087,22,0.108,241909
N715_Exp28_Sample12_S1_BC371_N02,0,0.234,217,198,89988,814,92245,111066,19601,41,0.169,289536
N715_Exp28_Sample12_S1_BC372_N01,0,0.226,210,192,175,49366,50305,58257,985,16,0.136,193502
N715_Exp28_Sample12_S1_BC373_N01,0,0.283,200,190,49287,258,50145,59294,26796,35,0.154,171820
N715_Exp28_Sample12_S1_BC374_N01,0,0.253,208,196,49361,178,50103,56991,13317,29,0.121,216364
N715_Exp28_Sample12_S1_BC375_N02,0,0.272,188,181,641,75120,76632,96437,2154,20,0.205,201406
N715_Exp28_Sample12_S1_BC376_N02,0,0.261,198,191,93983,400,95407,115515,28496,47,0.174,292062
N715_Exp28_Sample12_S1_BC377_N01,0,0.246,210,193,232,48825,49855,59426,2110,14,0.161,164095
N715_Exp28_Sample12_S1_BC378_N01,0,0.264,207,193,48962,167,49826,58227,15964,28,0.144,181869
N715_Exp28_Sample12_S1_BC379_N02,0,0.287,193,186,86781,431,88086,103997,21735,68,0.153,304241
N715_Exp28_Sample12_S1_BC380_N01,0,0.315,209,190,352,48241,49400,61572,1781,15,0.198,134448
N715_Exp28_Sample12_S1_BC381_N01,0,0.23,207,190,218,48429,49327,57389,1755,4,0.14,184646
N715_Exp28_Sample12_S1_BC382_N01,0,0.234,194,187,188,48657,49265,54686,1255,12,0.099,257284
N715_Exp28_Sample12_S1_BC383_N01,0,0.275,199,186,206,48290,49163,59189,1834,8,0.169,154369
N715_Exp28_Sample12_S1_BC384_N01,0,0.253,225,200,47667,258,49028,60383,7626,20,0.188,139720
N715_Exp28_Sample12_S1_BC385_N01,0,0.256,196,186,134,48078,48795,56069,1727,24,0.13,196969
N715_Exp28_Sample12_S1_BC386_N01,0,0.262,211,192,212,47681,48671,58554,1493,24,0.169,153335
N715_Exp28_Sample12_S1_BC387_N02,0,0.241,205,191,71300,250,72466,97657,25443,41,0.258,155106
N715_Exp28_Sample12_S1_BC388_N01,0,0.235,212,196,146,47691,48605,60082,4167,7,0.191,136525
N715_Exp28_Sample12_S1_BC389_N01,0,0.292,194,183,425,47569,48574,55020,2683,16,0.117,216090
N715_Exp28_Sample12_S1_BC390_N01,0,0.288,211,193,212,47454,48537,57894,1889,17,0.162,159234
N715_Exp28_Sample12_S1_BC391_N01,0,0.246,218,198,47419,195,48428,58909,18102,42,0.178,145269
N715_Exp28_Sample12_S1_BC392_N01,0,0.249,208,192,47455,214,48324,57508,9569,36,0.16,160322
N715_Exp28_Sample12_S1_BC393_N02,0,0.253,204,196,83545,332,84852,99385,20375,39,0.146,305820
N715_Exp28_Sample12_S1_BC394_N01,0,0.244,195,185,178,47234,47941,55645,1317,17,0.138,181947
N715_Exp28_Sample12_S1_BC395_N02,0,0.297,194,183,71968,409,73225,90153,23268,49,0.188,208963
N715_Exp28_Sample12_S1_BC396_N01,0,0.263,207,190,401,46635,47737,58753,1868,21,0.187,136411
N715_Exp28_Sample12_S1_BC397_N02,0,0.278,190,188,77749,278,78767,91708,18991,43,0.141,293602
N715_Exp28_Sample12_S1_BC398_N01,0,0.283,197,189,46662,286,47413,55783,11150,32,0.15,166786
N715_Exp28_Sample12_S1_BC399_N01,0,0.237,210,193,162,46505,47304,55558,1251,14,0.149,167963
N715_Exp28_Sample12_S1_BC400_N01,0,0.268,197,188,46707,117,47228,53861,13383,16,0.123,200331
N715_Exp28_Sample12_S1_BC401_N01,0,0.254,207,195,46374,157,47096,52718,16475,23,0.107,229267
N715_Exp28_Sample12_S1_BC402_N01,0,0.247,216,196,197,45670,46844,55946,2685,3,0.163,152734
N715_Exp28_Sample12_S1_BC403_N01,0,0.279,207,191,611,45337,46819,53741,1586,8,0.129,190290
N715_Exp28_Sample12_S1_BC404_N02,0,0.258,169,175,28822,47570,77036,87633,9306,27,0.121,332504
N715_Exp28_Sample12_S1_BC405_N02,0,0.276,204,191,226,61595,62492,75308,1727,31,0.17,195371
N715_Exp28_Sample12_S1_BC406_N01,0,0.274,220,202,44932,194,45938,55683,27650,32,0.175,139927
N715_Exp28_Sample12_S1_BC407_N01,0,0.296,152,163,27527,18045,45931,49805,8864,39,0.078,303326
N715_Exp28_Sample12_S1_BC408_N01,0,0.279,216,197,42560,2603,45897,52899,11404,28,0.132,181770
N715_Exp28_Sample12_S1_BC409_N01,0,0.24,202,190,192,44935,45734,53632,2362,23,0.147,163742
N715_Exp28_Sample12_S1_BC410_N01,0,0.302,212,193,44701,180,45579,53855,6113,19,0.154,156774
N715_Exp28_Sample12_S1_BC411_N01,0,0.253,223,204,44078,234,45226,53836,8731,24,0.16,149842
N715_Exp28_Sample12_S1_BC412_N01,0,0.234,218,196,240,44156,45195,53919,1993,14,0.162,148120
N715_Exp28_Sample12_S1_BC413_N01,0,0.246,214,201,44230,127,44992,51912,11494,15,0.133,176997
N715_Exp28_Sample12_S1_BC414_N01,0,0.25,207,191,167,44185,44955,53180,1242,10,0.155,153696
N715_Exp28_Sample12_S1_BC415_N01,0,0.324,191,185,187,43843,44440,50235,918,19,0.115,200647
N715_Exp28_Sample12_S1_BC416_N01,0,0.246,205,196,43236,146,43861,50169,22924,26,0.126,182404
N715_Exp28_Sample12_S1_BC417_N01,0,0.249,220,198,144,42779,43661,50978,1036,7,0.144,160150
N715_Exp28_Sample12_S1_BC418_N01,0,0.237,212,193,221,42548,43381,49042,961,8,0.115,195746
N715_Exp28_Sample12_S1_BC419_N01,0,0.253,198,188,178,42637,43337,51369,3524,24,0.156,146655
N715_Exp28_Sample12_S1_BC420_N01,0,0.226,226,202,24159,17954,43153,48875,6704,30,0.117,192104
N715_Exp28_Sample12_S1_BC421_N01,0,0.258,204,188,165,42209,43131,52877,1917,15,0.184,125214
N715_Exp28_Sample12_S1_BC422_N02,0,0.289,183,180,284,74969,76028,91230,2187,26,0.167,242405
N715_Exp28_Sample12_S1_BC423_N02,0,0.232,217,196,66888,520,68853,94422,23016,51,0.271,141196
N715_Exp28_Sample12_S1_BC424_N01,0,0.342,176,177,42229,165,42711,51389,13443,27,0.169,134496
N715_Exp28_Sample12_S1_BC425_N01,0,0.197,215,198,41582,195,42418,49586,13390,19,0.145,154549
N715_Exp28_Sample12_S1_BC426_N01,0,0.215,215,196,41514,154,42264,50977,8680,30,0.171,131599
N715_Exp28_Sample12_S1_BC427_N01,0,0.256,211,195,40926,358,41792,49991,12141,24,0.164,135239
N715_Exp28_Sample12_S1_BC428_N01,0,0.218,215,199,41013,122,41656,48664,10595,23,0.144,152319
N715_Exp28_Sample12_S1_BC429_N01,0,0.232,205,192,208,40896,41648,47706,603,16,0.127,171576
N715_Exp28_Sample12_S1_BC430_N01,0,0.266,212,193,40773,157,41598,51823,12898,17,0.197,113415
N715_Exp28_Sample12_S1_BC431_N01,0,0.264,206,192,40653,252,41362,51609,9952,37,0.199,112122
N715_Exp28_Sample12_S1_BC432_N02,0,0.296,200,188,72953,307,74196,94672,14216,33,0.216,186012
N715_Exp28_Sample12_S1_BC433_N01,0,0.353,213,193,272,39334,40343,55431,1052,31,0.272,82358
N715_Exp28_Sample12_S1_BC434_N01,0,0.238,195,183,39700,175,40287,45980,6078,14,0.124,170015
N715_Exp28_Sample12_S1_BC435_N01,0,0.374,215,194,519,38861,40273,51687,3612,17,0.221,99078
N715_Exp28_Sample12_S1_BC436_N01,0,0.239,201,189,100,39276,39882,45600,1366,16,0.125,166285
N715_Exp28_Sample12_S1_BC437_N01,0,0.262,208,194,39025,156,39700,48021,8548,20,0.173,122048
N715_Exp28_Sample12_S1_BC438_N01,0,0.264,202,190,267,38767,39548,46125,1385,12,0.143,145968
N715_Exp28_Sample12_S1_BC439_N01,0,0.235,224,201,38381,168,39523,46868,8776,19,0.157,133462
N715_Exp28_Sample12_S1_BC440_N01,0,0.247,196,185,269,38611,39441,45683,1049,19,0.137,151567
N715_Exp28_Sample12_S1_BC441_N01,0,0.227,213,193,38683,139,39310,45738,7773,24,0.141,147090
N715_Exp28_Sample12_S1_BC442_N01,0,0.255,206,193,38589,174,39298,46843,18077,35,0.161,129338
N715_Exp28_Sample12_S1_BC443_N01,0,0.25,200,189,167,38628,39243,44366,963,10,0.115,177016
N715_Exp28_Sample12_S1_BC444_N01,0,0.239,205,189,421,38076,39032,44700,1714,7,0.127,161022
N715_Exp28_Sample12_S1_BC445_N01,0,0.266,180,181,83,38584,38966,43420,611,16,0.103,196906
N715_Exp28_Sample12_S1_BC446_N01,0,0.257,199,190,38399,154,38908,42782,10544,27,0.091,221742
N715_Exp28_Sample12_S1_BC447_N02,0,0.328,143,154,31713,34582,66872,76504,4953,21,0.126,277748
N715_Exp28_Sample12_S1_BC448_N02,0,0.315,179,180,302,46271,46965,56305,2236,18,0.166,150375
N715_Exp28_Sample12_S1_BC449_N01,0,0.245,207,193,37360,399,38437,48743,6326,107,0.211,98371
N715_Exp28_Sample12_S1_BC450_N01,0,0.294,196,186,449,37437,38300,41776,1885,22,0.083,236913
N715_Exp28_Sample12_S1_BC451_N02,0,0.279,184,181,69567,415,70680,84681,20164,93,0.165,227002
N715_Exp28_Sample12_S1_BC452_N01,0,0.253,205,195,37477,287,38156,43274,22847,33,0.118,168218
N715_Exp28_Sample12_S1_BC453_N01,0,0.196,230,206,37170,160,38114,44623,11612,26,0.146,137691
N715_Exp28_Sample12_S1_BC454_N01,0,0.312,195,182,149,37500,38067,44092,1350,18,0.137,146278
N715_Exp28_Sample12_S1_BC455_N01,0,0.23,215,196,37013,107,37687,42906,2996,35,0.122,161755
N715_Exp28_Sample12_S1_BC456_N02,0,0.147,186,174,66925,311,69073,87322,53525,80,0.209,178666
N715_Exp28_Sample12_S1_BC457_N01,0,0.225,218,197,36625,156,37562,47116,6369,7,0.203,99875
N715_Exp28_Sample12_S1_BC458_N01,0,0.248,229,203,36150,197,37368,45725,9442,16,0.183,109334
N715_Exp28_Sample12_S1_BC459_N02,0,0.319,158,165,174,54885,55537,63790,1076,29,0.129,224770
N715_Exp28_Sample12_S1_BC460_N02,0,0.271,165,170,328,44377,45071,55535,2285,19,0.188,128209
N715_Exp28_Sample12_S1_BC461_N01,0,0.28,160,168,36317,176,36789,43337,11750,24,0.151,128568
N715_Exp28_Sample12_S1_BC462_N03,0,0.297,196,185,379,86490,87011,109058,1806,38,0.202,232003
N715_Exp28_Sample12_S1_BC463_N01,0,0.292,212,195,35319,256,36151,45511,18129,61,0.206,94887
N715_Exp28_Sample12_S1_BC464_N01,0,0.281,203,189,205,35429,36073,41924,2085,34,0.14,135872
N715_Exp28_Sample12_S1_BC465_N01,0,0.21,218,205,35152,168,35848,39632,6415,25,0.095,194112
N715_Exp28_Sample12_S1_BC466_N01,0,0.261,200,192,35262,135,35789,41230,8194,18,0.132,142144
N715_Exp28_Sample12_S1_BC467_N01,0,0.291,192,184,182,34553,35123,38911,1756,15,0.097,186658
N715_Exp28_Sample12_S1_BC468_N01,0,0.263,204,191,141,34210,34773,39741,780,29,0.125,145409
N715_Exp28_Sample12_S1_BC469_N01,0,0.282,216,196,191,33593,34359,40224,458,18,0.146,124172
N715_Exp28_Sample12_S1_BC470_N01,0,0.289,200,190,33460,102,33944,37966,7839,19,0.106,166299
N715_Exp28_Sample12_S1_BC471_N01,0,0.245,204,190,33393,148,33929,39577,8219,15,0.143,125131
N715_Exp28_Sample12_S1_BC472_N01,0,0.269,205,189,113,33228,33777,40272,2240,10,0.161,111033
N715_Exp28_Sample12_S1_BC473_N01,0,0.262,207,195,33209,111,33702,37623,8772,23,0.104,167729
N715_Exp28_Sample12_S1_BC474_N01,0,0.279,201,189,116,33130,33625,38255,1475,11,0.121,145012
N715_Exp28_Sample12_S1_BC475_N02,0,0.281,203,192,50507,225,51387,60003,13713,30,0.144,188414
N715_Exp28_Sample12_S1_BC476_N01,0,0.275,202,193,32746,111,33255,38263,11959,27,0.131,133118
N715_Exp28_Sample12_S1_BC477_N01,0,0.22,213,197,8096,24509,33048,39365,3408,19,0.16,109147
N715_Exp28_Sample12_S1_BC478_N01,0,0.192,212,201,32171,288,32957,38607,5072,21,0.146,118693
N715_Exp28_Sample12_S1_BC479_N02,0,0.272,209,193,51280,362,52302,63206,14728,37,0.173,161452
N715_Exp28_Sample12_S1_BC480_N01,0,0.275,204,194,31933,226,32569,36853,9172,22,0.116,145975
N715_Exp28_Sample12_S1_BC481_N01,0,0.272,210,191,31799,181,32448,40739,8712,27,0.204,85990
N715_Exp28_Sample12_S1_BC482_N01,0,0.388,161,161,265,31702,32275,37921,903,12,0.149,114365
N715_Exp28_Sample12_S1_BC483_N01,0,0.233,226,205,31318,142,32166,38906,6308,17,0.173,98908
N715_Exp28_Sample12_S1_BC484_N02,0,0.296,217,199,58089,218,59281,71908,15152,34,0.176,180005
N715_Exp28_Sample12_S1_BC485_N01,0,0.226,208,192,136,31359,31970,36791,1305,5,0.131,127831
N715_Exp28_Sample12_S1_BC486_N01,0,0.226,223,200,31173,131,31794,35688,7435,20,0.109,151412
N715_Exp28_Sample12_S1_BC487_N01,0,0.216,209,197,31297,97,31768,35757,6460,11,0.112,148106
N715_Exp28_Sample12_S1_BC488_N01,0,0.226,207,193,31008,124,31612,36795,7355,17,0.141,118030
N715_Exp28_Sample12_S1_BC489_N01,0,0.263,195,184,145,31026,31539,34543,1117,9,0.087,186916
N715_Exp28_Sample12_S1_BC490_N01,0,0.223,212,196,30952,100,31409,35797,8343,19,0.123,133821
N715_Exp28_Sample12_S1_BC491_N02,0,0.297,198,192,58102,179,58891,69238,21950,42,0.149,207951
N715_Exp28_Sample12_S1_BC492_N01,0,0.241,225,206,30168,336,31073,37967,22254,20,0.182,91466
N715_Exp28_Sample12_S1_BC493_N02,0,0.32,178,177,214,48955,49635,57991,485,27,0.144,181396
